time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
2220,3.8941,137.9,3,103.43,0,-0.052208,0
2280,3.8925,134.82,3,101.12,0,-0.050452,0
2340,3.8909,131.85,3,98.886,0,-0.048724,0
2400,3.8893,128.98,3,96.732,0,-0.047027,0
2460,3.8877,126.2,3,94.653,0,-0.045361,0
2520,3.8861,123.53,3,92.649,0,-0.04373,0
2580,3.8845,120.96,3,90.717,0,-0.042134,0
2640,3.883,118.47,3,88.856,0,-0.040574,0
2700,3.8814,116.09,3,87.065,0,-0.039052,0
2760,3.8798,113.79,3,85.341,0,-0.037568,0
2820,3.8782,111.58,3,83.683,0,-0.036124,0
2880,3.8766,109.45,3,82.089,0,-0.03472,0
2940,3.875,107.41,3,80.558,0,-0.033356,0
3000,3.8734,105.45,3,79.086,0,-0.032033,0
3060,3.8718,103.57,3,77.674,0,-0.03075,0
3120,3.8702,101.76,3,76.318,0,-0.029509,0
3180,3.8686,100.02,3,75.018,0,-0.028308,0
3240,3.867,98.36,3,73.77,0,-0.027147,0
3300,3.8655,96.765,3,72.574,0,-0.026027,0
3360,3.8639,95.236,3,71.427,0,-0.024946,0
3420,3.8623,93.771,3,70.328,0,-0.023905,0
3480,3.8607,92.367,3,69.275,0,-0.022902,0
3540,3.8591,91.022,3,68.266,0,-0.021936,0
3600,3.8575,89.734,3,67.3,0,-0.021008,0
3660,3.8559,88.5,3,66.375,0,-0.020117,0
3720,3.8543,87.319,3,65.489,0,-0.01926,0
3780,3.8527,86.188,3,64.641,0,-0.018439,0
3840,3.8511,85.106,3,63.829,0,-0.017651,0
3900,3.85,84.07,3,63.053,0,-0.016865,0
3960,3.85,83.083,3,62.312,0,-0.016036,0
4020,3.85,82.145,3,61.609,0,-0.015243,0
4080,3.85,81.253,3,60.94,0,-0.014485,0
4140,3.85,80.406,3,60.305,0,-0.013762,0
4200,3.85,79.601,3,59.701,0,-0.013072,0
4260,3.85,78.837,3,59.128,0,-0.012413,0
4320,3.85,78.111,3,58.583,0,-0.011785,0
4380,3.85,77.422,3,58.067,0,-0.011187,0
4440,3.85,76.768,3,57.576,0,-0.010617,0
4500,3.85,76.148,3,57.111,0,-0.010074,0
4560,3.85,75.559,3,56.669,0,-0.0095567,0
4620,3.85,75,3,56.25,0,-0.0090647,0
4680,3.85,74.471,3,55.853,0,-0.0085967,0
4740,3.85,73.968,3,55.476,0,-0.0081515,0
4800,3.85,73.492,3,55.119,0,-0.0077283,0
4860,3.85,73.041,3,54.78,0,-0.007326,0
4920,3.85,72.613,3,54.459,0,-0.0069437,0
4980,3.85,72.207,3,54.155,0,-0.0065806,0
5040,3.85,71.823,3,53.867,0,-0.0062357,0
5100,3.85,71.458,3,53.594,0,-0.0059082,0
5160,3.85,71.113,3,53.335,0,-0.0055973,0
5220,3.85,70.786,3,53.09,0,-0.0053022,0
5280,3.85,70.477,3,52.857,0,-0.0050222,0
5340,3.85,70.183,3,52.638,0,-0.0047566,0
5400,3.85,69.906,3,52.429,0,-0.0045046,0
5460,3.85,69.643,3,52.232,0,-0.0042656,0
5520,3.85,69.393,3,52.045,0,-0.004039,0
5580,3.85,69.158,3,51.868,0,-0.0038241,0
5640,3.85,68.934,3,51.701,0,-0.0036204,0
5700,3.85,68.723,3,51.542,0,-0.0034274,0
5760,3.85,68.523,3,51.392,0,-0.0032444,0
5820,3.85,68.333,3,51.25,0,-0.003071,0
5880,3.85,68.154,3,51.116,0,-0.0029067,0
5940,3.8497,67.984,3,50.988,0,-0.0027721,0
6000,3.8481,67.819,3,50.864,0,-0.002729,0
6060,3.8465,67.657,3,50.743,0,-0.0026879,0
6120,3.8449,67.497,3,50.622,0,-0.0026489,0
6180,3.8433,67.339,3,50.504,0,-0.0026119,0
6240,3.8417,67.183,3,50.387,0,-0.0025768,0
6300,3.8401,67.03,3,50.272,0,-0.0025434,0
6360,3.8385,66.878,3,50.158,0,-0.0025116,0
6420,3.8369,66.728,3,50.046,0,-0.0024815,0
6480,3.8353,66.58,3,49.935,0,-0.0024528,0
6540,3.8337,66.434,3,49.825,0,-0.0024256,0
6600,3.8321,66.289,3,49.717,0,-0.0023997,0
6660,3.8305,66.146,3,49.609,0,-0.0023751,0
6720,3.8289,66.004,3,49.503,0,-0.0023518,0
6780,3.8273,65.864,3,49.398,0,-0.0023295,0
6840,3.8257,65.724,3,49.293,0,-0.0023084,0
6900,3.8241,65.587,3,49.19,0,-0.0022884,0
6960,3.8225,65.45,3,49.087,0,-0.0022693,0
7020,3.8209,65.314,3,48.986,0,-0.0022511,0
7080,3.8193,65.18,3,48.885,0,-0.0022338,0
7140,3.8177,65.046,3,48.785,0,-0.0022174,0
7200,3.8161,64.914,3,48.685,0,-0.0022018,0
7260,3.8145,64.782,3,48.586,0,-0.0021869,0
7320,3.8129,64.651,3,48.488,0,-0.0021728,0
7380,3.8113,64.521,3,48.391,0,-0.0021593,0
7440,3.8097,64.392,3,48.294,0,-0.0021465,0
7500,3.8081,64.264,3,48.198,0,-0.0021343,0
7560,3.8065,64.136,3,48.102,0,-0.0021227,0
7620,3.8049,64.009,3,48.007,0,-0.0021116,0
7680,3.8033,63.882,3,47.912,0,-0.002101,0
7740,3.8017,63.757,3,47.817,0,-0.002091,0
7800,3.8001,63.631,3,47.724,0,-0.0020814,0
7860,3.7984,63.507,3,47.63,0,-0.0020789,0
7920,3.7967,63.382,3,47.537,0,-0.0020769,0
7980,3.795,63.257,3,47.443,0,-0.0020749,0
8040,3.7933,63.133,3,47.35,0,-0.0020728,0
8100,3.7915,63.009,3,47.257,0,-0.0020708,0
8160,3.7898,62.884,3,47.163,0,-0.0020689,0
8220,3.7881,62.76,3,47.07,0,-0.0020669,0
8280,3.7864,62.636,3,46.977,0,-0.002065,0
8340,3.7847,62.513,3,46.884,0,-0.0020632,0
8400,3.783,62.389,3,46.792,0,-0.0020613,0
8460,3.7813,62.265,3,46.699,0,-0.0020595,0
8520,3.7796,62.142,3,46.606,0,-0.0020577,0
8580,3.7779,62.018,3,46.514,0,-0.0020559,0
8640,3.7762,61.895,3,46.421,0,-0.0020541,0
8700,3.7745,61.772,3,46.329,0,-0.0020524,0
8760,3.7728,61.649,3,46.237,0,-0.0020506,0
8820,3.7711,61.526,3,46.144,0,-0.0020489,0
8880,3.7694,61.403,3,46.052,0,-0.0020472,0
8940,3.7677,61.28,3,45.96,0,-0.0020455,0
9000,3.7659,61.157,3,45.868,0,-0.0020439,0
9060,3.7642,61.035,3,45.776,0,-0.0020422,0
9120,3.7625,60.912,3,45.684,0,-0.0020406,0
9180,3.7608,60.79,3,45.592,0,-0.002039,0
9240,3.7591,60.668,3,45.501,0,-0.0020373,0
9300,3.7574,60.545,3,45.409,0,-0.0020357,0
9360,3.7557,60.423,3,45.318,0,-0.0020341,0
9420,3.754,60.301,3,45.226,0,-0.0020326,0
9480,3.7523,60.179,3,45.135,0,-0.002031,0
9540,3.7506,60.058,3,45.043,0,-0.0020294,0
9600,3.749,59.936,3,44.952,0,-0.0020232,0
9660,3.7474,59.815,3,44.861,0,-0.0020147,0
9720,3.7458,59.694,3,44.771,0,-0.0020066,0
9780,3.7442,59.574,3,44.681,0,-0.0019989,0
9840,3.7426,59.454,3,44.591,0,-0.0019915,0
9900,3.741,59.335,3,44.501,0,-0.0019845,0
9960,3.7394,59.216,3,44.412,0,-0.0019779,0
10020,3.7378,59.098,3,44.323,0,-0.0019715,0
10080,3.7362,58.98,3,44.235,0,-0.0019654,0
10140,3.7346,58.862,3,44.146,0,-0.0019596,0
10200,3.733,58.745,3,44.058,0,-0.001954,0
10260,3.7314,58.627,3,43.971,0,-0.0019487,0
10320,3.7298,58.511,3,43.883,0,-0.0019436,0
10380,3.7282,58.394,3,43.796,0,-0.0019388,0
10440,3.7266,58.278,3,43.709,0,-0.0019341,0
10500,3.725,58.162,3,43.622,0,-0.0019297,0
10560,3.7234,58.046,3,43.535,0,-0.0019254,0
10620,3.7218,57.931,3,43.448,0,-0.0019213,0
10680,3.7202,57.816,3,43.362,0,-0.0019173,0
10740,3.7186,57.701,3,43.276,0,-0.0019136,0
10800,3.717,57.586,3,43.19,0,-0.0019099,0
10860,3.7154,57.472,3,43.104,0,-0.0019064,0
10920,3.7138,57.358,3,43.018,0,-0.0019031,0
10980,3.7122,57.243,3,42.933,0,-0.0018998,0
11040,3.7106,57.13,3,42.847,0,-0.0018967,0
11100,3.709,57.016,3,42.762,0,-0.0018937,0
11160,3.7074,56.902,3,42.677,0,-0.0018908,0
11220,3.7058,56.789,3,42.592,0,-0.0018879,0
11280,3.7042,56.676,3,42.507,0,-0.0018852,0
11340,3.7026,56.563,3,42.422,0,-0.0018826,0
11400,3.701,56.45,3,42.337,0,-0.00188,0
11460,3.7,56.338,3,42.253,0,-0.0018372,0
11520,3.7,56.231,3,42.173,0,-0.0017304,0
11580,3.7,56.13,3,42.097,0,-0.0016299,0
11640,3.7,56.035,3,42.026,0,-0.0015351,0
11700,3.7,55.946,3,41.959,0,-0.0014458,0
11760,3.7,55.861,3,41.896,0,-0.0013616,0
11820,3.7,55.782,3,41.837,0,-0.0012823,0
11880,3.7,55.707,3,41.781,0,-0.0012076,0
11940,3.7,55.637,3,41.728,0,-0.0011373,0
12000,3.7,55.571,3,41.678,0,-0.001071,0
12060,3.7,55.509,3,41.631,0,-0.0010086,0
12120,3.7,55.45,3,41.587,0,-0.00094972,0
12180,3.7,55.395,3,41.546,0,-0.00089432,0
12240,3.7,55.342,3,41.507,0,-0.00084211,0
12300,3.7,55.293,3,41.47,0,-0.00079296,0
12360,3.7,55.247,3,41.435,0,-0.00074665,0
12420,3.7,55.204,3,41.403,0,-0.00070303,0
12480,3.7,55.163,3,41.372,0,-0.00066196,0
12540,3.7,55.124,3,41.343,0,-0.00062327,0
12600,3.7,55.088,3,41.316,0,-0.00058683,0
12660,3.7,55.054,3,41.29,0,-0.00055252,0
12720,3.7,55.022,3,41.266,0,-0.00052021,0
12780,3.7,54.991,3,41.244,0,-0.00048978,0
12840,3.7,54.963,3,41.222,0,-0.00046113,0
12900,3.7,54.936,3,41.202,0,-0.00043416,0
12960,3.7,54.911,3,41.183,0,-0.00040875,0
13020,3.7,54.887,3,41.165,0,-0.00038483,0
13080,3.7,54.864,3,41.148,0,-0.00036231,0
13140,3.7,54.843,3,41.133,0,-0.0003411,0
13200,3.7,54.824,3,41.118,0,-0.00032113,0
13260,3.7,54.805,3,41.104,0,-0.00030233,0
13320,3.7,54.787,3,41.09,0,-0.00028462,0
13380,3.7,54.771,3,41.078,0,-0.00026795,0
13440,3.7,54.755,3,41.066,0,-0.00025225,0
13500,3.7,54.74,3,41.055,0,-0.00023748,0
13560,3.7,54.726,3,41.045,0,-0.00022356,0
13620,3.7,54.713,3,41.035,0,-0.00021045,0
13680,3.7,54.701,3,41.026,0,-0.00019812,0
13740,3.7,54.69,3,41.017,0,-0.00018651,0
13800,3.7,54.679,3,41.009,0,-0.00017558,0
13860,3.7,54.669,3,41.001,0,-0.00016529,0
13920,3.7,54.659,3,40.994,0,-0.0001556,0
13980,3.7,54.65,3,40.987,0,-0.00014648,0
14040,3.7,54.641,3,40.981,0,-0.0001379,0
14100,3.7,54.633,3,40.975,0,-0.00012981,0
14160,3.7,54.626,3,40.969,0,-0.00012221,0
14220,3.7,54.619,3,40.964,0,-0.00011504,0
14280,3.7,54.612,3,40.959,0,-0.0001083,0
14340,3.7,54.606,3,40.954,0,-0.00010195,0
14400,3.7,54.6,3,40.95,0,-9.5977e-05,0
14460,3.7,54.594,3,40.946,0,-9.035e-05,0
14520,3.7,54.589,3,40.942,0,-8.5052e-05,0
14580,3.7,54.584,3,40.938,0,-8.0065e-05,0
14640,3.7,54.579,3,40.934,0,-7.5373e-05,0
14700,3.7,54.575,3,40.931,0,-7.095e-05,0
14760,3.7,54.571,3,40.928,0,-6.6787e-05,0
14820,3.7,54.567,3,40.925,0,-6.2868e-05,0
14880,3.7,54.563,3,40.922,0,-5.9181e-05,0
14940,3.7,54.56,3,40.92,0,-5.571e-05,0
15000,3.7,54.556,3,40.917,0,-5.244e-05,0
15060,3.7,54.553,3,40.915,0,-4.9361e-05,0
15120,3.7,54.551,3,40.913,0,-4.6465e-05,0
15180,3.7,54.548,3,40.911,0,-4.3742e-05,0
15240,3.7,54.545,3,40.909,0,-4.1175e-05,0
15300,3.7,54.543,3,40.907,0,-3.8758e-05,0
15360,3.7,54.541,3,40.905,0,-3.6484e-05,0
15420,3.7,54.538,3,40.904,0,-3.4344e-05,0
15480,3.7,54.536,3,40.902,0,-3.2331e-05,0
15540,3.7,54.535,3,40.901,0,-3.0434e-05,0
15600,3.7,54.533,3,40.9,0,-2.8649e-05,0
15660,3.7,54.531,3,40.898,0,-2.6968e-05,0
15720,3.7,54.53,3,40.897,0,-2.5388e-05,0
15780,3.7,54.528,3,40.896,0,-2.3899e-05,0
15840,3.7,54.527,3,40.895,0,-2.2497e-05,0
15900,3.7,54.525,3,40.894,0,-2.1177e-05,0
15960,3.7,54.524,3,40.893,0,-1.9935e-05,0
16020,3.7,54.523,3,40.892,0,-1.8766e-05,0
16080,3.7,54.522,3,40.891,0,-1.7665e-05,0
16140,3.7,54.521,3,40.891,0,-1.6628e-05,0
16200,3.7,54.52,3,40.89,0,-1.5653e-05,0
16260,3.7,54.519,3,40.889,0,-1.4735e-05,0
16320,3.7,54.518,3,40.889,0,-1.3869e-05,0
16380,3.7,54.517,3,40.888,0,-1.3053e-05,0
16440,3.7,54.517,3,40.887,0,-1.2285e-05,0
16500,3.7,54.516,3,40.887,0,-1.1562e-05,0
16560,3.7,54.515,3,40.886,0,-1.0882e-05,0
16620,3.7,54.515,3,40.886,0,-1.0244e-05,0
16680,3.7,54.514,3,40.885,0,-9.6418e-06,0
16740,3.7,54.513,3,40.885,0,-9.0733e-06,0
16800,3.7,54.513,3,40.885,0,-8.5382e-06,0
16860,3.7,54.512,3,40.884,0,-8.0349e-06,0
16920,3.7,54.512,3,40.884,0,-7.562e-06,0
16980,3.7,54.511,3,40.884,0,-7.1184e-06,0
17040,3.7,54.511,3,40.883,0,-6.7014e-06,0
17100,3.7,54.511,3,40.883,0,-6.3067e-06,0
17160,3.7,54.51,3,40.883,0,-5.9354e-06,0
17220,3.7,54.51,3,40.882,0,-5.5861e-06,0
17280,3.7,54.51,3,40.882,0,-5.258e-06,0
17340,3.7,54.509,3,40.882,0,-4.95e-06,0
17400,3.7,54.509,3,40.882,0,-4.661e-06,0
17460,3.7,54.509,3,40.882,0,-4.3873e-06,0
17520,3.7,54.508,3,40.881,0,-4.1297e-06,0
17580,3.7,54.508,3,40.881,0,-3.8874e-06,0
17640,3.7,54.508,3,40.881,0,-3.6595e-06,0
17700,3.7,54.508,3,40.881,0,-3.4454e-06,0
17760,3.7,54.508,3,40.881,0,-3.2443e-06,0
17820,3.7,54.507,3,40.881,0,-3.054e-06,0
17880,3.7,54.507,3,40.88,0,-2.8748e-06,0
17940,3.7,54.507,3,40.88,0,-2.7061e-06,0
18000,3.7,54.507,3,40.88,0,-2.5474e-06,0
18060,3.7,54.507,3,40.88,0,-2.3981e-06,0
18120,3.7,54.507,3,40.88,0,-2.2579e-06,0
18180,3.7,54.506,3,40.88,0,-2.1253e-06,0
18240,3.7,54.506,3,40.88,0,-2.0003e-06,0
18300,3.7,54.506,3,40.88,0,-1.8826e-06,0
18360,3.7,54.506,3,40.88,0,-1.7719e-06,0
18420,3.7,54.506,3,40.88,0,-1.6678e-06,0
18480,3.7,54.506,3,40.879,0,-1.5701e-06,0
18540,3.7,54.506,3,40.879,0,-1.4784e-06,0
18600,3.7,54.506,3,40.879,0,-1.392e-06,0
18660,3.7,54.506,3,40.879,0,-1.3104e-06,0
18720,3.7,54.506,3,40.879,0,-1.2336e-06,0
18780,3.7,54.506,3,40.879,0,-1.1612e-06,0
18840,3.7,54.505,3,40.879,0,-1.0931e-06,0
18900,3.7,54.505,3,40.879,0,-1.029e-06,0
18960,3.7,54.505,3,40.879,0,-9.6864e-07,0
19020,3.7701,54.593,3,40.945,0,0.0046744,0
19080,3.8828,55.087,3,41.315,0,0.011671,0
19140,3.9954,55.982,3,41.987,0,0.018083,0
19200,4.108,57.246,3,42.935,0,0.023969,0
19260,4.2207,58.849,3,44.137,0,0.02938,0
19320,4.3333,60.764,3,45.573,0,0.034366,0
19380,4.446,62.965,3,47.224,0,0.038971,0
19440,4.5586,65.433,3,49.075,0,0.043237,0
19500,4.6713,68.148,3,51.111,0,0.047201,0
19560,4.7839,71.092,3,53.319,0,0.050898,0
19620,4.8966,74.251,3,55.688,0,0.054359,0
19680,5.0092,77.611,3,58.208,0,0.057613,0
19740,5.1218,81.161,3,60.871,0,0.060686,0
19800,5.2345,84.89,3,63.668,0,0.063601,0
19860,5.3471,88.79,3,66.593,0,0.066379,0
19920,5.4598,92.853,3,69.64,0,0.06904,0
19980,5.5724,97.073,3,72.805,0,0.071603,0
20040,5.6851,101.44,3,76.083,0,0.074083,0
20100,5.7977,105.96,3,79.471,0,0.076494,0
20160,5.9104,110.62,3,82.967,0,0.078851,0
20220,6.023,115.42,3,86.567,0,0.081166,0
20280,6.1356,120.36,3,90.271,0,0.083451,0
20340,6.2483,125.44,3,94.077,0,0.085715,0
20400,6.3609,130.65,3,97.985,0,0.087976,0
20460,6.4736,136,3,102,0,0.090293,0
20520,6.5862,141.48,3,106.11,0,0.092618,0
20580,6.6989,147.11,3,110.33,0,0.09496,0
20640,6.8115,152.88,3,114.66,0,0.097326,0
20700,6.9242,158.79,3,119.09,0,0.099721,0
20760,7.0368,164.85,3,123.63,0,0.10215,0
20820,7.1494,171.05,3,128.29,0,0.10463,0
20880,7.2621,177.4,3,133.05,0,0.10715,0
20940,7.3747,183.91,3,137.93,0,0.10972,0
21000,7.4874,190.57,3,142.93,0,0.11235,0
21060,7.5698,197.38,3,148.04,0,0.11414,0
21120,7.5591,204.21,3,153.15,0,0.11323,0
21180,7.5484,210.97,3,158.23,0,0.11239,0
21240,7.5377,217.69,3,163.27,0,0.11164,0
21300,7.5269,224.37,3,168.28,0,0.11095,0
21360,7.5162,231.01,3,173.26,0,0.11033,0
21420,7.5055,237.61,3,178.21,0,0.10975,0
21480,7.4948,244.18,3,183.14,0,0.10923,0
21540,7.4841,250.72,3,188.04,0,0.10875,0
21600,7.4734,257.23,3,192.92,0,0.1083,0
21660,7.4627,263.72,3,197.79,0,0.10789,0
21720,7.452,270.18,3,202.63,0,0.1075,0
21780,7.4413,276.62,3,207.46,0,0.10713,0
21840,7.4306,283.03,3,212.27,0,0.10677,0
21900,7.4199,289.43,3,217.07,0,0.10642,0
21960,7.4092,295.8,3,221.85,0,0.10608,0
22020,7.3985,302.16,3,226.62,0,0.10573,0
22080,7.3878,308.49,3,231.37,0,0.10538,0
22140,7.3771,314.8,3,236.1,0,0.10502,0
22200,7.3664,321.09,3,240.82,0,0.10465,0
22260,7.3557,327.36,3,245.52,0,0.10425,0
22320,7.345,333.6,3,250.2,0,0.10383,0
22380,7.3343,339.82,3,254.87,0,0.10338,0
22440,7.3236,346.01,3,259.51,0,0.1029,0
22500,7.3129,352.17,3,264.13,0,0.10239,0
22560,7.3022,358.29,3,268.72,0,0.10183,0
22620,7.2915,364.39,3,273.29,0,0.10123,0
22680,7.2808,370.44,3,277.83,0,0.10058,0
22740,7.2701,376.46,3,282.34,0,0.099879,0
22800,7.2594,382.43,3,286.82,0,0.099125,0
22860,7.24,388.34,3,291.26,0,0.097923,0
22920,7.2176,394.17,3,295.63,0,0.096521,0
22980,7.1952,399.92,3,299.94,0,0.09505,0
23040,7.1728,405.58,3,304.18,0,0.09351,0
23100,7.1504,411.14,3,308.36,0,0.091902,0
23160,7.1281,416.61,3,312.45,0,0.090227,0
23220,7.1057,421.97,3,316.48,0,0.088484,0
23280,7.0833,427.22,3,320.42,0,0.086677,0
23340,7.0609,432.37,3,324.28,0,0.084807,0
23400,7.0385,437.4,3,328.05,0,0.082876,0
23460,7.0161,442.31,3,331.73,0,0.080887,0
23520,6.9938,447.1,3,335.33,0,0.078844,0
23580,6.9714,451.77,3,338.83,0,0.07675,0
23640,6.949,456.31,3,342.23,0,0.074609,0
23700,6.9266,460.72,3,345.54,0,0.072425,0
23760,6.9042,465,3,348.75,0,0.070201,0
23820,6.8818,469.15,3,351.86,0,0.067971,0
23880,6.8594,473.16,3,354.87,0,0.065713,0
23940,6.8371,477.03,3,357.78,0,0.063429,0
24000,6.8147,480.77,3,360.58,0,0.061124,0
24060,6.7923,484.37,3,363.28,0,0.058804,0
24120,6.7699,487.83,3,365.87,0,0.056472,0
24180,6.7475,491.14,3,368.36,0,0.054134,0
24240,6.7251,494.32,3,370.74,0,0.051793,0
24300,6.7027,497.36,3,373.02,0,0.049456,0
24360,6.6804,500.26,3,375.19,0,0.047125,0
24420,6.658,503.02,3,377.26,0,0.044804,0
24480,6.6356,505.63,3,379.23,0,0.042499,0
24540,6.6132,508.12,3,381.09,0,0.040211,0
24600,6.5939,510.46,3,382.85,0,0.038124,0
24660,6.5798,512.7,3,384.52,0,0.036363,0
24720,6.5657,514.83,3,386.12,0,0.034622,0
24780,6.5516,516.85,3,387.64,0,0.032904,0
24840,6.5376,518.77,3,389.08,0,0.031211,0
24900,6.5235,520.6,3,390.45,0,0.029545,0
24960,6.5094,522.32,3,391.74,0,0.027906,0
25020,6.4953,523.95,3,392.96,0,0.026296,0
25080,6.4812,525.48,3,394.11,0,0.024716,0
25140,6.4672,526.91,3,395.18,0,0.023168,0
25200,6.4531,528.26,3,396.19,0,0.021651,0
25260,6.439,529.51,3,397.13,0,0.020168,0
25320,6.4249,530.68,3,398.01,0,0.018717,0
25380,6.4108,531.76,3,398.82,0,0.0173,0
25440,6.3968,532.76,3,399.57,0,0.015917,0
25500,6.3827,533.67,3,400.25,0,0.014568,0
25560,6.3686,534.5,3,400.88,0,0.013252,0
25620,6.3545,535.26,3,401.45,0,0.01197,0
25680,6.3405,535.94,3,401.96,0,0.010722,0
25740,6.3264,536.55,3,402.41,0,0.0095071,0
25800,6.3123,537.08,3,402.81,0,0.008325,0
25860,6.2982,537.55,3,403.16,0,0.0071753,0
25920,6.2841,537.94,3,403.46,0,0.0060575,0
25980,6.2701,538.27,3,403.71,0,0.004971,0
26040,6.256,538.54,3,403.91,0,0.0039152,0
26100,6.2419,538.74,3,404.06,0,0.0028894,0
26160,6.2278,538.89,3,404.17,0,0.0018929,0
26220,6.2137,538.97,3,404.23,0,0.00092482,0
26280,6.1997,539,3,404.25,0,-1.5365e-05,0
26340,6.1856,538.97,3,404.23,0,-0.00092864,0
26400,6.1715,538.89,3,404.17,0,-0.0018159,0
26460,6.1574,538.75,3,404.06,0,-0.0026776,0
26520,6.1433,538.57,3,403.92,0,-0.0035149,0
26580,6.1293,538.33,3,403.75,0,-0.0043287,0
26640,6.1152,538.05,3,403.54,0,-0.0051195,0
26700,6.1011,537.72,3,403.29,0,-0.0058884,0
26760,6.087,537.34,3,403.01,0,-0.0066361,0
26820,6.0729,536.92,3,402.69,0,-0.0073635,0
26880,6.0589,536.46,3,402.34,0,-0.0080714,0
26940,6.0448,535.95,3,401.96,0,-0.0087606,0
27000,6.0307,535.41,3,401.56,0,-0.0094318,0
27060,6.0166,534.82,3,401.12,0,-0.010086,0
27120,6.0025,534.2,3,400.65,0,-0.010724,0
27180,5.9885,533.53,3,400.15,0,-0.011346,0
27240,5.9744,532.84,3,399.63,0,-0.011953,0
27300,5.9603,532.1,3,399.08,0,-0.012545,0
27360,5.9462,531.33,3,398.5,0,-0.013125,0
27420,5.9321,530.53,3,397.89,0,-0.013691,0
27480,5.9181,529.69,3,397.27,0,-0.014246,0
27540,5.904,528.82,3,396.61,0,-0.014788,0
27600,5.8899,527.91,3,395.94,0,-0.01532,0
27660,5.8758,526.98,3,395.23,0,-0.015842,0
27720,5.8618,526.01,3,394.51,0,-0.016353,0
27780,5.8477,525.02,3,393.76,0,-0.016856,0
27840,5.8336,523.99,3,392.99,0,-0.01735,0
27900,5.8195,522.93,3,392.2,0,-0.017836,0
27960,5.8054,521.85,3,391.39,0,-0.018314,0
28020,5.7914,520.74,3,390.55,0,-0.018786,0
28080,5.7773,519.6,3,389.7,0,-0.019251,0
28140,5.7632,518.43,3,388.82,0,-0.019709,0
28200,5.7491,517.23,3,387.92,0,-0.020162,0
28260,5.735,516.01,3,387.01,0,-0.02061,0
28320,5.721,514.76,3,386.07,0,-0.021053,0
28380,5.7069,513.48,3,385.11,0,-0.021492,0
28440,5.6928,512.18,3,384.13,0,-0.021926,0
28500,5.6787,510.85,3,383.14,0,-0.022357,0
28560,5.6646,509.5,3,382.12,0,-0.022785,0
28620,5.6506,508.12,3,381.09,0,-0.02321,0
28680,5.6365,506.71,3,380.03,0,-0.023632,0
28740,5.6224,505.28,3,378.96,0,-0.024052,0
28800,5.6083,503.83,3,377.87,0,-0.024471,0
28860,5.5942,502.34,3,376.76,0,-0.024887,0
28920,5.5802,500.84,3,375.63,0,-0.025303,0
28980,5.5661,499.31,3,374.48,0,-0.025717,0
29040,5.552,497.75,3,373.31,0,-0.026131,0
29100,5.5379,496.17,3,372.13,0,-0.026544,0
29160,5.5238,494.57,3,370.93,0,-0.026958,0
29220,5.5098,492.94,3,369.7,0,-0.027371,0
29280,5.4957,491.28,3,368.46,0,-0.027784,0
29340,5.4816,489.6,3,367.2,0,-0.028199,0
29400,5.4675,487.9,3,365.92,0,-0.028614,0
29460,5.4534,486.17,3,364.63,0,-0.02903,0
29520,5.4394,484.42,3,363.31,0,-0.029447,0
29580,5.4253,482.64,3,361.98,0,-0.029866,0
29640,5.4112,480.83,3,360.62,0,-0.030286,0
29700,5.3971,479,3,359.25,0,-0.030709,0
