time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
750,3.5071,224.6,4.1088,168.45,0.90205,-0.12717,-1.0411
760,3.5072,223.33,4.1102,167.5,0.90009,-0.12666,-1.0402
770,3.5073,222.07,4.1117,166.55,0.89814,-0.12615,-1.0394
780,3.5074,220.81,4.1131,165.61,0.89618,-0.12564,-1.0385
790,3.5075,219.55,4.1146,164.66,0.89422,-0.12513,-1.0377
800,3.5076,218.3,4.116,163.73,0.89227,-0.12461,-1.0369
810,3.5077,217.06,4.1175,162.8,0.89032,-0.1241,-1.0361
820,3.5078,215.82,4.1189,161.87,0.88837,-0.12358,-1.0352
830,3.5079,214.59,4.1204,160.94,0.88642,-0.12306,-1.0345
840,3.508,213.36,4.1218,160.02,0.88447,-0.12254,-1.0337
850,3.5081,212.14,4.1233,159.1,0.88252,-0.12202,-1.0329
860,3.5082,210.92,4.1247,158.19,0.88058,-0.1215,-1.0321
870,3.5083,209.71,4.1262,157.28,0.87863,-0.12098,-1.0314
880,3.5084,208.5,4.1276,156.38,0.87669,-0.12045,-1.0307
890,3.5085,207.3,4.1291,155.47,0.87475,-0.11993,-1.0299
900,3.5086,206.1,4.1305,154.58,0.87281,-0.1194,-1.0292
910,3.5087,204.91,4.132,153.68,0.87087,-0.11887,-1.0285
920,3.5087,203.73,4.1334,152.79,0.86894,-0.11834,-1.0278
930,3.5088,202.54,4.1349,151.91,0.86701,-0.11781,-1.0271
940,3.5089,201.37,4.1363,151.03,0.86508,-0.11728,-1.0265
950,3.509,200.2,4.1378,150.15,0.86315,-0.11675,-1.0258
960,3.5091,199.03,4.1392,149.28,0.86122,-0.11621,-1.0252
970,3.5092,197.87,4.1407,148.41,0.8593,-0.11568,-1.0245
980,3.5093,196.72,4.1421,147.54,0.85737,-0.11514,-1.0239
990,3.5094,195.57,4.1436,146.68,0.85545,-0.1146,-1.0233
1000,3.5095,194.43,4.145,145.82,0.85354,-0.11407,-1.0227
1010,3.5096,193.29,4.1465,144.97,0.85162,-0.11353,-1.0221
1020,3.5097,192.16,4.1479,144.12,0.84971,-0.11299,-1.0215
1030,3.5098,191.03,4.1494,143.27,0.8478,-0.11244,-1.0209
1040,3.5099,189.91,4.1508,142.43,0.84589,-0.1119,-1.0204
1050,3.51,188.79,4.1523,141.59,0.84399,-0.11136,-1.0198
1060,3.5101,187.68,4.1537,140.76,0.84208,-0.11081,-1.0193
1070,3.5102,186.58,4.1552,139.93,0.84018,-0.11027,-1.0188
1080,3.5103,185.48,4.1566,139.11,0.83829,-0.10972,-1.0182
1090,3.5104,184.38,4.1581,138.29,0.8364,-0.10918,-1.0177
1100,3.5105,183.29,4.1595,137.47,0.83451,-0.10863,-1.0172
1110,3.5106,182.21,4.161,136.66,0.83262,-0.10808,-1.0167
1120,3.5106,181.13,4.1624,135.85,0.83073,-0.10753,-1.0163
1130,3.5107,180.06,4.1639,135.04,0.82885,-0.10698,-1.0158
1140,3.5108,178.99,4.1653,134.24,0.82698,-0.10643,-1.0154
1150,3.5109,177.93,4.1668,133.45,0.8251,-0.10588,-1.0149
1160,3.511,176.87,4.1682,132.66,0.82323,-0.10533,-1.0145
1170,3.5111,175.82,4.1697,131.87,0.82137,-0.10478,-1.0141
1180,3.5112,174.78,4.1711,131.08,0.8195,-0.10423,-1.0136
1190,3.5113,173.74,4.1726,130.3,0.81764,-0.10367,-1.0132
1200,3.5114,172.7,4.174,129.53,0.81579,-0.10312,-1.0128
1210,3.5115,171.68,4.1755,128.76,0.81394,-0.10257,-1.0125
1220,3.5116,170.65,4.1769,127.99,0.81209,-0.10201,-1.0121
1230,3.5117,169.64,4.1784,127.23,0.81024,-0.10146,-1.0117
1240,3.5118,168.62,4.1798,126.47,0.8084,-0.1009,-1.0114
1250,3.5119,167.62,4.1813,125.71,0.80657,-0.10035,-1.011
1260,3.512,166.62,4.1827,124.96,0.80474,-0.099795,-1.0107
1270,3.5121,165.62,4.1842,124.22,0.80291,-0.09924,-1.0104
1280,3.5122,164.63,4.1856,123.47,0.80108,-0.098684,-1.0101
1290,3.5123,163.65,4.1871,122.74,0.79927,-0.098129,-1.0098
1300,3.5124,162.67,4.1885,122,0.79745,-0.097573,-1.0095
1310,3.5125,161.7,4.19,121.27,0.79564,-0.097018,-1.0092
1320,3.5125,160.73,4.1914,120.55,0.79384,-0.096462,-1.0089
1330,3.5126,159.77,4.1929,119.83,0.79204,-0.095906,-1.0086
1340,3.5127,158.81,4.1943,119.11,0.79024,-0.095351,-1.0084
1350,3.5128,157.86,4.1958,118.4,0.78845,-0.094796,-1.0081
1360,3.5129,156.92,4.1972,117.69,0.78666,-0.09424,-1.0079
1370,3.513,155.98,4.1987,116.98,0.78488,-0.093685,-1.0077
1380,3.5131,155.04,4.2001,116.28,0.7831,-0.09313,-1.0074
1390,3.5132,154.11,4.2016,115.59,0.78133,-0.092576,-1.0072
1400,3.5133,153.19,4.203,114.89,0.77957,-0.092021,-1.007
1410,3.5134,152.27,4.2045,114.2,0.77781,-0.091467,-1.0068
1420,3.5135,151.36,4.2059,113.52,0.77605,-0.090914,-1.0066
1430,3.5136,150.45,4.2074,112.84,0.7743,-0.09036,-1.0064
1440,3.5137,149.55,4.2088,112.17,0.77256,-0.089808,-1.0063
1450,3.5138,148.66,4.2103,111.49,0.77082,-0.089255,-1.0061
1460,3.5139,147.77,4.2117,110.83,0.76908,-0.088703,-1.0059
1470,3.514,146.88,4.2132,110.16,0.76735,-0.088152,-1.0058
1480,3.5141,146.01,4.2146,109.5,0.76563,-0.087601,-1.0057
1490,3.5142,145.13,4.2161,108.85,0.76391,-0.087051,-1.0055
1500,3.5143,144.26,4.2175,108.2,0.7622,-0.086502,-1.0054
1510,3.5144,143.4,4.219,107.55,0.7605,-0.085953,-1.0053
1520,3.5144,142.55,4.2204,106.91,0.7588,-0.085405,-1.0052
1530,3.5145,141.69,4.2219,106.27,0.75711,-0.084858,-1.0051
1540,3.5146,140.85,4.2233,105.64,0.75542,-0.084311,-1.005
1550,3.5147,140.01,4.2248,105.01,0.75374,-0.083766,-1.0049
1560,3.5148,139.17,4.2262,104.38,0.75206,-0.083221,-1.0048
1570,3.5149,138.34,4.2277,103.76,0.75039,-0.082677,-1.0047
1580,3.515,137.52,4.2291,103.14,0.74873,-0.082134,-1.0047
1590,3.5151,136.7,4.2306,102.53,0.74707,-0.081592,-1.0046
1600,3.5152,135.89,4.232,101.92,0.74542,-0.081051,-1.0045
1610,3.5153,135.08,4.2335,101.31,0.74378,-0.080511,-1.0045
1620,3.5154,134.28,4.2349,100.71,0.74214,-0.079972,-1.0045
1630,3.5155,133.48,4.2364,100.11,0.74051,-0.079434,-1.0044
1640,3.5156,132.69,4.2378,99.517,0.73889,-0.078898,-1.0044
1650,3.5157,131.9,4.2393,98.927,0.73727,-0.078362,-1.0044
1660,3.5158,131.12,4.2407,98.341,0.73566,-0.077828,-1.0043
1670,3.5159,130.35,4.2422,97.76,0.73405,-0.077295,-1.0043
1680,3.516,129.58,4.2436,97.182,0.73246,-0.076763,-1.0043
1690,3.5161,128.81,4.2451,96.608,0.73087,-0.076232,-1.0043
1700,3.5162,128.05,4.2465,96.039,0.72928,-0.075703,-1.0043
1710,3.5163,127.3,4.248,95.473,0.7277,-0.075175,-1.0044
1720,3.5163,126.55,4.2495,94.911,0.72613,-0.074649,-1.0044
1730,3.5164,125.8,4.2509,94.353,0.72457,-0.074124,-1.0044
1740,3.5165,125.07,4.2524,93.799,0.72301,-0.0736,-1.0044
1750,3.5166,124.33,4.2538,93.249,0.72147,-0.073078,-1.0045
1760,3.5167,123.6,4.2553,92.703,0.71992,-0.072558,-1.0045
1770,3.5168,122.88,4.2567,92.161,0.71839,-0.072039,-1.0045
1780,3.5169,122.16,4.2582,91.622,0.71686,-0.071521,-1.0046
1790,3.517,121.45,4.2596,91.088,0.71534,-0.071005,-1.0047
1800,3.5171,120.74,4.2611,90.557,0.71383,-0.070491,-1.0047
1810,3.5174,120.04,4.2625,90.031,0.71227,-0.069963,-1.0048
1820,3.5177,119.34,4.2639,89.508,0.71072,-0.069437,-1.0048
1830,3.518,118.65,4.2653,88.989,0.70918,-0.068913,-1.0049
1840,3.5182,117.97,4.2668,88.474,0.70765,-0.068391,-1.0049
1850,3.5185,117.28,4.2682,87.963,0.70612,-0.06787,-1.005
1860,3.5188,116.61,4.2696,87.456,0.7046,-0.067352,-1.0051
1870,3.5191,115.94,4.271,86.953,0.70309,-0.066835,-1.0052
1880,3.5194,115.27,4.2725,86.454,0.70159,-0.066321,-1.0053
1890,3.5197,114.61,4.2739,85.958,0.7001,-0.065808,-1.0053
1900,3.5199,113.96,4.2753,85.467,0.69861,-0.065297,-1.0054
1910,3.5202,113.3,4.2767,84.979,0.69713,-0.064789,-1.0055
1920,3.5205,112.66,4.2782,84.495,0.69566,-0.064282,-1.0056
1930,3.5208,112.02,4.2796,84.014,0.6942,-0.063778,-1.0057
1940,3.5211,111.38,4.281,83.538,0.69274,-0.063275,-1.0058
1950,3.5214,110.75,4.2824,83.065,0.6913,-0.062775,-1.0059
1960,3.5216,110.13,4.2839,82.596,0.68986,-0.062277,-1.0061
1970,3.5219,109.51,4.2853,82.131,0.68843,-0.061781,-1.0062
1980,3.5222,108.89,4.2867,81.67,0.68701,-0.061287,-1.0063
1990,3.5225,108.28,4.2881,81.212,0.68559,-0.060795,-1.0064
2000,3.5228,107.68,4.2896,80.758,0.68419,-0.060305,-1.0065
2010,3.5231,107.08,4.291,80.307,0.68279,-0.059818,-1.0067
2020,3.5233,106.48,4.2924,79.86,0.6814,-0.059333,-1.0068
2030,3.5236,105.89,4.2938,79.417,0.68002,-0.05885,-1.0069
2040,3.5239,105.3,4.2953,78.978,0.67864,-0.05837,-1.0071
2050,3.5242,104.72,4.2967,78.542,0.67728,-0.057891,-1.0072
2060,3.5245,104.15,4.2981,78.109,0.67592,-0.057415,-1.0074
2070,3.5248,103.57,4.2995,77.68,0.67457,-0.056942,-1.0075
2080,3.525,103.01,4.301,77.255,0.67323,-0.05647,-1.0076
2090,3.5253,102.44,4.3024,76.833,0.6719,-0.056001,-1.0078
2100,3.5256,101.89,4.3038,76.415,0.67057,-0.055535,-1.0079
2110,3.5259,101.33,4.3052,76,0.66926,-0.05507,-1.0081
2120,3.5262,100.79,4.3067,75.589,0.66795,-0.054609,-1.0082
2130,3.5265,100.24,4.3081,75.181,0.66665,-0.054149,-1.0084
2140,3.5268,99.702,4.3095,74.777,0.66536,-0.053692,-1.0086
2150,3.527,99.168,4.3109,74.376,0.66407,-0.053237,-1.0087
2160,3.5273,98.638,4.3124,73.978,0.6628,-0.052785,-1.0089
2170,3.5276,98.112,4.3138,73.584,0.66153,-0.052335,-1.0091
2180,3.5279,97.591,4.3152,73.193,0.66027,-0.051887,-1.0092
2190,3.5282,97.074,4.3166,72.806,0.65902,-0.051442,-1.0094
2200,3.5285,96.562,4.3181,72.422,0.65778,-0.051,-1.0096
2210,3.5287,96.054,4.3195,72.041,0.65654,-0.05056,-1.0097
2220,3.529,95.551,4.3209,71.663,0.65532,-0.050122,-1.0099
2230,3.5293,95.052,4.3223,71.289,0.6541,-0.049687,-1.0101
2240,3.5296,94.557,4.3238,70.918,0.65289,-0.049254,-1.0102
2250,3.5299,94.067,4.3252,70.55,0.65168,-0.048824,-1.0104
2260,3.5302,93.581,4.3266,70.186,0.65049,-0.048397,-1.0106
2270,3.5304,93.099,4.328,69.824,0.6493,-0.047971,-1.0108
2280,3.5307,92.621,4.3295,69.466,0.64812,-0.047549,-1.011
2290,3.531,92.148,4.3309,69.111,0.64695,-0.047129,-1.0111
2300,3.5313,91.679,4.3323,68.759,0.64579,-0.046711,-1.0113
2310,3.5316,91.214,4.3338,68.41,0.64464,-0.046296,-1.0115
2320,3.5319,90.753,4.3352,68.065,0.64349,-0.045883,-1.0117
2330,3.5321,90.296,4.3366,67.722,0.64235,-0.045473,-1.0119
2340,3.5324,89.843,4.338,67.382,0.64122,-0.045066,-1.0121
2350,3.5327,89.395,4.3395,67.046,0.6401,-0.044661,-1.0122
2360,3.533,88.95,4.3409,66.712,0.63899,-0.044258,-1.0124
2370,3.5333,88.509,4.3423,66.382,0.63788,-0.043858,-1.0126
2380,3.5336,88.073,4.3437,66.055,0.63678,-0.043461,-1.0128
2390,3.5338,87.64,4.3452,65.73,0.63569,-0.043066,-1.013
2400,3.5341,87.211,4.3466,65.409,0.63461,-0.042674,-1.0132
2410,3.5344,86.787,4.348,65.09,0.63353,-0.042284,-1.0134
2420,3.5347,86.366,4.3494,64.774,0.63247,-0.041897,-1.0135
2430,3.535,85.949,4.3509,64.462,0.63141,-0.041512,-1.0137
2440,3.5353,85.536,4.3523,64.152,0.63035,-0.04113,-1.0139
2450,3.5355,85.126,4.3537,63.845,0.62931,-0.040751,-1.0141
2460,3.5358,84.721,4.3551,63.54,0.62827,-0.040374,-1.0143
2470,3.5361,84.319,4.3566,63.239,0.62725,-0.039999,-1.0145
2480,3.5364,83.921,4.358,62.94,0.62623,-0.039627,-1.0147
2490,3.5367,83.526,4.3594,62.645,0.62521,-0.039258,-1.0149
2500,3.537,83.135,4.3608,62.352,0.62421,-0.038891,-1.0151
2510,3.5372,82.748,4.3623,62.061,0.62321,-0.038527,-1.0153
2520,3.5375,82.365,4.3637,61.774,0.62222,-0.038165,-1.0154
2530,3.5378,81.985,4.3651,61.489,0.62123,-0.037805,-1.0156
2540,3.5381,81.609,4.3665,61.207,0.62026,-0.037449,-1.0158
2550,3.5384,81.236,4.368,60.927,0.61929,-0.037094,-1.016
2560,3.5387,80.867,4.3694,60.65,0.61833,-0.036742,-1.0162
2570,3.5389,80.501,4.3708,60.376,0.61738,-0.036393,-1.0164
2580,3.5392,80.139,4.3722,60.104,0.61643,-0.036046,-1.0166
2590,3.5395,79.78,4.3737,59.835,0.61549,-0.035702,-1.0168
2600,3.5398,79.425,4.3751,59.569,0.61456,-0.03536,-1.017
2610,3.5401,79.073,4.3765,59.305,0.61364,-0.035021,-1.0171
2620,3.5404,78.725,4.3779,59.043,0.61272,-0.034684,-1.0173
2630,3.5406,78.379,4.3794,58.785,0.61181,-0.03435,-1.0175
2640,3.5409,78.038,4.3808,58.528,0.61091,-0.034018,-1.0177
2650,3.5412,77.699,4.3822,58.274,0.61001,-0.033688,-1.0179
2660,3.5415,77.364,4.3836,58.023,0.60913,-0.033361,-1.0181
2670,3.5418,77.032,4.3851,57.774,0.60825,-0.033037,-1.0183
2680,3.5421,76.703,4.3865,57.527,0.60737,-0.032715,-1.0185
2690,3.5423,76.378,4.3879,57.283,0.6065,-0.032395,-1.0186
2700,3.5426,76.055,4.3893,57.041,0.60564,-0.032078,-1.0188
2710,3.5429,75.736,4.3908,56.802,0.60479,-0.031763,-1.019
2720,3.5432,75.42,4.3922,56.565,0.60395,-0.03145,-1.0192
2730,3.5435,75.107,4.3936,56.33,0.60311,-0.03114,-1.0194
2740,3.5438,74.797,4.395,56.098,0.60227,-0.030833,-1.0196
2750,3.544,74.49,4.3965,55.868,0.60145,-0.030527,-1.0197
2760,3.5443,74.187,4.3979,55.64,0.60063,-0.030224,-1.0199
2770,3.5446,73.886,4.3993,55.414,0.59982,-0.029924,-1.0201
2780,3.5449,73.588,4.4007,55.191,0.59901,-0.029626,-1.0203
2790,3.5452,73.293,4.4022,54.97,0.59821,-0.02933,-1.0204
2800,3.5455,73.002,4.4036,54.751,0.59742,-0.029036,-1.0206
2810,3.5457,72.713,4.405,54.535,0.59664,-0.028745,-1.0208
2820,3.546,72.427,4.4065,54.32,0.59586,-0.028456,-1.021
2830,3.5463,72.144,4.4079,54.108,0.59508,-0.02817,-1.0211
2840,3.5466,71.863,4.4093,53.897,0.59432,-0.027885,-1.0213
2850,3.5469,71.586,4.4107,53.689,0.59356,-0.027603,-1.0215
2860,3.5472,71.311,4.4122,53.483,0.5928,-0.027324,-1.0217
2870,3.5474,71.039,4.4136,53.28,0.59206,-0.027046,-1.0218
2880,3.5477,70.77,4.415,53.078,0.59132,-0.026771,-1.022
2890,3.548,70.504,4.4164,52.878,0.59058,-0.026498,-1.0222
2900,3.5483,70.24,4.4179,52.68,0.58985,-0.026227,-1.0223
2910,3.5486,69.979,4.4193,52.485,0.58913,-0.025959,-1.0225
2920,3.5489,69.721,4.4207,52.291,0.58842,-0.025693,-1.0227
2930,3.5492,69.466,4.4221,52.099,0.58771,-0.025429,-1.0228
2940,3.5494,69.213,4.4236,51.909,0.587,-0.025167,-1.023
2950,3.5497,68.962,4.425,51.722,0.58631,-0.024907,-1.0232
2960,3.55,68.714,4.4264,51.536,0.58562,-0.02465,-1.0233
2970,3.5503,68.469,4.4278,51.352,0.58493,-0.024394,-1.0235
2980,3.5506,68.227,4.4293,51.17,0.58425,-0.024141,-1.0237
2990,3.5509,67.986,4.4307,50.99,0.58358,-0.02389,-1.0238
3000,3.5511,67.749,4.4321,50.812,0.58291,-0.023641,-1.024
3010,3.5514,67.514,4.4335,50.635,0.58225,-0.023394,-1.0241
3020,3.5517,67.281,4.435,50.461,0.58159,-0.023149,-1.0243
3030,3.552,67.051,4.4364,50.288,0.58094,-0.022907,-1.0244
3040,3.5523,66.823,4.4378,50.117,0.58029,-0.022666,-1.0246
3050,3.5526,66.597,4.4392,49.948,0.57966,-0.022427,-1.0247
3060,3.5528,66.374,4.4407,49.781,0.57902,-0.022191,-1.0249
3070,3.5531,66.153,4.4421,49.615,0.57839,-0.021956,-1.0251
3080,3.5534,65.935,4.4435,49.451,0.57777,-0.021724,-1.0252
3090,3.5537,65.719,4.4449,49.289,0.57716,-0.021494,-1.0253
3100,3.554,65.505,4.4464,49.129,0.57654,-0.021265,-1.0255
3110,3.5543,65.294,4.4478,48.97,0.57594,-0.021039,-1.0256
3120,3.5545,65.084,4.4492,48.813,0.57534,-0.020814,-1.0258
3130,3.5548,64.877,4.4506,48.658,0.57474,-0.020592,-1.0259
3140,3.5551,64.673,4.4521,48.504,0.57415,-0.020371,-1.0261
3150,3.5554,64.47,4.4535,48.353,0.57357,-0.020153,-1.0262
3160,3.5557,64.27,4.4549,48.202,0.57299,-0.019936,-1.0264
3170,3.556,64.071,4.4563,48.053,0.57241,-0.019721,-1.0265
3180,3.5562,63.875,4.4578,47.906,0.57184,-0.019509,-1.0266
3190,3.5565,63.681,4.4592,47.761,0.57128,-0.019298,-1.0268
3200,3.5568,63.489,4.4606,47.617,0.57072,-0.019089,-1.0269
3210,3.5571,63.299,4.462,47.475,0.57017,-0.018882,-1.027
3220,3.5574,63.112,4.4635,47.334,0.56962,-0.018676,-1.0272
3230,3.5577,62.926,4.4649,47.194,0.56907,-0.018473,-1.0273
3240,3.5579,62.742,4.4663,47.057,0.56854,-0.018271,-1.0274
3250,3.5582,62.56,4.4677,46.92,0.568,-0.018071,-1.0276
3260,3.5585,62.381,4.4692,46.786,0.56747,-0.017873,-1.0277
3270,3.5588,62.203,4.4706,46.652,0.56695,-0.017677,-1.0278
3280,3.5591,62.027,4.472,46.52,0.56643,-0.017483,-1.028
3290,3.5594,61.853,4.4734,46.39,0.56591,-0.01729,-1.0281
3300,3.5596,61.681,4.4749,46.261,0.5654,-0.017099,-1.0282
3310,3.5599,61.511,4.4763,46.134,0.5649,-0.01691,-1.0283
3320,3.5602,61.343,4.4777,46.007,0.5644,-0.016722,-1.0285
3330,3.5605,61.177,4.4792,45.883,0.5639,-0.016537,-1.0286
3340,3.5608,61.012,4.4806,45.759,0.56341,-0.016352,-1.0287
3350,3.5611,60.85,4.482,45.637,0.56292,-0.01617,-1.0288
3360,3.5613,60.689,4.4834,45.517,0.56244,-0.015989,-1.0289
3370,3.5616,60.53,4.4849,45.398,0.56196,-0.01581,-1.0291
3380,3.5619,60.373,4.4863,45.28,0.56149,-0.015633,-1.0292
3390,3.5622,60.217,4.4877,45.163,0.56102,-0.015457,-1.0293
3400,3.5625,60.064,4.4891,45.048,0.56055,-0.015283,-1.0294
3410,3.5628,59.912,4.4906,44.934,0.56009,-0.015111,-1.0295
3420,3.563,59.761,4.492,44.821,0.55963,-0.01494,-1.0296
3430,3.5633,59.613,4.4934,44.71,0.55918,-0.014771,-1.0297
3440,3.5636,59.466,4.4948,44.6,0.55873,-0.014603,-1.0298
3450,3.5639,59.321,4.4963,44.491,0.55829,-0.014437,-1.03
3460,3.5642,59.177,4.4977,44.383,0.55785,-0.014273,-1.0301
3470,3.5645,59.035,4.4991,44.277,0.55741,-0.01411,-1.0302
3480,3.5647,58.895,4.5005,44.171,0.55698,-0.013948,-1.0303
3490,3.565,58.756,4.502,44.067,0.55655,-0.013788,-1.0304
3500,3.5653,58.619,4.5034,43.964,0.55613,-0.01363,-1.0305
3510,3.5656,58.484,4.5048,43.863,0.55571,-0.013473,-1.0306
3520,3.5659,58.35,4.5062,43.762,0.55529,-0.013318,-1.0307
3530,3.5662,58.217,4.5077,43.663,0.55488,-0.013164,-1.0308
3540,3.5664,58.087,4.5091,43.565,0.55447,-0.013011,-1.0309
3550,3.5667,57.957,4.5105,43.468,0.55407,-0.01286,-1.031
3560,3.567,57.829,4.5119,43.372,0.55367,-0.012711,-1.0311
3570,3.5673,57.703,4.5134,43.277,0.55327,-0.012562,-1.0312
3580,3.5676,57.578,4.5148,43.184,0.55288,-0.012416,-1.0313
3590,3.5679,57.455,4.5162,43.091,0.55249,-0.01227,-1.0314
3600,3.5681,57.333,4.5176,43,0.5521,-0.012126,-1.0315
3610,3.5686,57.212,4.519,42.909,0.55168,-0.011971,-1.0315
3620,3.5691,57.093,4.5204,42.82,0.55126,-0.011817,-1.0316
3630,3.5695,56.976,4.5218,42.732,0.55084,-0.011664,-1.0317
3640,3.57,56.86,4.5231,42.645,0.55042,-0.011513,-1.0318
3650,3.5705,56.745,4.5245,42.559,0.55001,-0.011363,-1.0318
3660,3.571,56.633,4.5259,42.474,0.5496,-0.011215,-1.0319
3670,3.5714,56.521,4.5273,42.391,0.5492,-0.011068,-1.032
3680,3.5719,56.411,4.5286,42.308,0.5488,-0.010923,-1.0321
3690,3.5724,56.303,4.53,42.227,0.5484,-0.010779,-1.0321
3700,3.5728,56.196,4.5314,42.147,0.54801,-0.010637,-1.0322
3710,3.5733,56.09,4.5328,42.068,0.54762,-0.010496,-1.0323
