time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
630,4.9657,315.06,3,236.3,0.54019,-0.028894,-0.90702
640,4.9652,314.77,3,236.08,0.54014,-0.02889,-0.90694
650,4.9646,314.48,3,235.86,0.54009,-0.028887,-0.90686
660,4.9641,314.2,3,235.65,0.54004,-0.028883,-0.90678
670,4.9636,313.91,3,235.43,0.53999,-0.028879,-0.9067
680,4.963,313.62,3,235.21,0.53993,-0.028875,-0.90662
690,4.9625,313.33,3,235,0.53988,-0.028871,-0.90654
700,4.9619,313.04,3,234.78,0.53983,-0.028866,-0.90646
710,4.9614,312.75,3,234.56,0.53978,-0.028862,-0.90638
720,4.9608,312.46,3,234.35,0.53973,-0.028858,-0.9063
730,4.9603,312.17,3,234.13,0.53967,-0.028854,-0.90622
740,4.9598,311.89,3,233.91,0.53962,-0.02885,-0.90614
750,4.9592,311.6,3,233.7,0.53957,-0.028846,-0.90606
760,4.9587,311.31,3,233.48,0.53951,-0.028841,-0.90598
770,4.9581,311.02,3,233.27,0.53946,-0.028837,-0.9059
780,4.9576,310.73,3,233.05,0.53941,-0.028833,-0.90582
790,4.957,310.44,3,232.83,0.53935,-0.028828,-0.90574
800,4.9565,310.16,3,232.62,0.5393,-0.028824,-0.90566
810,4.9559,309.87,3,232.4,0.53925,-0.028819,-0.90558
820,4.9554,309.58,3,232.18,0.53919,-0.028815,-0.9055
830,4.9549,309.29,3,231.97,0.53914,-0.02881,-0.90542
840,4.9543,309,3,231.75,0.53909,-0.028806,-0.90533
850,4.9538,308.72,3,231.54,0.53903,-0.028801,-0.90525
860,4.9532,308.43,3,231.32,0.53898,-0.028797,-0.90517
870,4.9527,308.14,3,231.1,0.53892,-0.028792,-0.90509
880,4.9521,307.85,3,230.89,0.53887,-0.028787,-0.90501
890,4.9516,307.56,3,230.67,0.53881,-0.028783,-0.90493
900,4.951,307.28,3,230.46,0.53876,-0.028778,-0.90485
910,4.9505,306.99,3,230.24,0.5387,-0.028773,-0.90476
920,4.95,306.7,3,230.03,0.53864,-0.028768,-0.90468
930,4.9494,306.41,3,229.81,0.53859,-0.028763,-0.9046
940,4.9489,306.13,3,229.59,0.53853,-0.028758,-0.90452
950,4.9483,305.84,3,229.38,0.53848,-0.028753,-0.90444
960,4.9478,305.55,3,229.16,0.53842,-0.028748,-0.90435
970,4.9472,305.26,3,228.95,0.53836,-0.028743,-0.90427
980,4.9467,304.98,3,228.73,0.53831,-0.028738,-0.90419
990,4.9462,304.69,3,228.52,0.53825,-0.028733,-0.90411
1000,4.9456,304.4,3,228.3,0.53819,-0.028728,-0.90402
1010,4.9451,304.11,3,228.08,0.53814,-0.028722,-0.90394
1020,4.9445,303.83,3,227.87,0.53808,-0.028717,-0.90386
1030,4.944,303.54,3,227.65,0.53802,-0.028712,-0.90377
1040,4.9434,303.25,3,227.44,0.53796,-0.028706,-0.90369
1050,4.9429,302.96,3,227.22,0.53791,-0.028701,-0.90361
1060,4.9423,302.68,3,227.01,0.53785,-0.028695,-0.90353
1070,4.9418,302.39,3,226.79,0.53779,-0.02869,-0.90344
1080,4.9413,302.1,3,226.58,0.53773,-0.028684,-0.90336
1090,4.9407,301.82,3,226.36,0.53767,-0.028679,-0.90328
1100,4.9402,301.53,3,226.15,0.53762,-0.028673,-0.90319
1110,4.9396,301.24,3,225.93,0.53756,-0.028667,-0.90311
1120,4.9391,300.96,3,225.72,0.5375,-0.028662,-0.90303
1130,4.9385,300.67,3,225.5,0.53744,-0.028656,-0.90294
1140,4.938,300.38,3,225.29,0.53738,-0.02865,-0.90286
1150,4.9375,300.1,3,225.07,0.53732,-0.028644,-0.90278
1160,4.9369,299.81,3,224.86,0.53726,-0.028638,-0.90269
1170,4.9364,299.52,3,224.64,0.5372,-0.028632,-0.90261
1180,4.9358,299.24,3,224.43,0.53714,-0.028626,-0.90253
1190,4.9353,298.95,3,224.21,0.53708,-0.02862,-0.90244
1200,4.9347,298.67,3,224,0.53702,-0.028614,-0.90236
1210,4.9342,298.38,3,223.78,0.53696,-0.028607,-0.90227
1220,4.9336,298.09,3,223.57,0.5369,-0.028601,-0.90219
1230,4.9331,297.81,3,223.36,0.53684,-0.028595,-0.90211
1240,4.9326,297.52,3,223.14,0.53678,-0.028589,-0.90202
1250,4.932,297.24,3,222.93,0.53672,-0.028582,-0.90194
1260,4.9315,296.95,3,222.71,0.53665,-0.028576,-0.90186
1270,4.9309,296.66,3,222.5,0.53659,-0.028569,-0.90177
1280,4.9304,296.38,3,222.28,0.53653,-0.028563,-0.90169
1290,4.9298,296.09,3,222.07,0.53647,-0.028556,-0.9016
1300,4.9293,295.81,3,221.86,0.53641,-0.028549,-0.90152
1310,4.9287,295.52,3,221.64,0.53635,-0.028542,-0.90144
1320,4.9282,295.24,3,221.43,0.53628,-0.028536,-0.90135
1330,4.9277,294.95,3,221.21,0.53622,-0.028529,-0.90127
1340,4.9271,294.67,3,221,0.53616,-0.028522,-0.90118
1350,4.9266,294.38,3,220.79,0.53609,-0.028515,-0.9011
1360,4.926,294.1,3,220.57,0.53603,-0.028508,-0.90102
1370,4.9255,293.81,3,220.36,0.53597,-0.028501,-0.90093
1380,4.9249,293.53,3,220.14,0.5359,-0.028494,-0.90085
1390,4.9244,293.24,3,219.93,0.53584,-0.028487,-0.90076
1400,4.9239,292.96,3,219.72,0.53578,-0.028479,-0.90068
1410,4.9233,292.67,3,219.5,0.53571,-0.028472,-0.9006
1420,4.9228,292.39,3,219.29,0.53565,-0.028465,-0.90051
1430,4.9222,292.1,3,219.08,0.53559,-0.028457,-0.90043
1440,4.9217,291.82,3,218.86,0.53552,-0.02845,-0.90034
1450,4.9211,291.53,3,218.65,0.53546,-0.028442,-0.90026
1460,4.9206,291.25,3,218.44,0.53539,-0.028434,-0.90018
1470,4.92,290.96,3,218.22,0.53533,-0.028427,-0.90009
1480,4.9195,290.68,3,218.01,0.53526,-0.028419,-0.90001
1490,4.919,290.4,3,217.8,0.5352,-0.028411,-0.89992
1500,4.9184,290.11,3,217.58,0.53513,-0.028403,-0.89984
1510,4.9179,289.83,3,217.37,0.53506,-0.028396,-0.89975
1520,4.9173,289.54,3,217.16,0.535,-0.028388,-0.89967
1530,4.9168,289.26,3,216.95,0.53493,-0.02838,-0.89959
1540,4.9162,288.98,3,216.73,0.53487,-0.028371,-0.8995
1550,4.9157,288.69,3,216.52,0.5348,-0.028363,-0.89942
1560,4.9152,288.41,3,216.31,0.53473,-0.028355,-0.89934
1570,4.9146,288.13,3,216.09,0.53467,-0.028347,-0.89925
1580,4.9141,287.84,3,215.88,0.5346,-0.028338,-0.89917
1590,4.9135,287.56,3,215.67,0.53453,-0.02833,-0.89908
1600,4.913,287.28,3,215.46,0.53446,-0.028322,-0.899
1610,4.9124,286.99,3,215.24,0.5344,-0.028313,-0.89892
1620,4.9119,286.71,3,215.03,0.53433,-0.028304,-0.89883
1630,4.9113,286.43,3,214.82,0.53426,-0.028296,-0.89875
1640,4.9108,286.14,3,214.61,0.53419,-0.028287,-0.89866
1650,4.9103,285.86,3,214.4,0.53413,-0.028278,-0.89858
1660,4.9097,285.58,3,214.18,0.53406,-0.028269,-0.8985
1670,4.9092,285.3,3,213.97,0.53399,-0.02826,-0.89841
1680,4.9086,285.01,3,213.76,0.53392,-0.028251,-0.89833
1690,4.9081,284.73,3,213.55,0.53385,-0.028242,-0.89825
1700,4.9075,284.45,3,213.34,0.53378,-0.028233,-0.89816
1710,4.907,284.17,3,213.12,0.53371,-0.028224,-0.89808
1720,4.9064,283.88,3,212.91,0.53364,-0.028215,-0.898
1730,4.9059,283.6,3,212.7,0.53357,-0.028205,-0.89791
1740,4.9054,283.32,3,212.49,0.5335,-0.028196,-0.89783
1750,4.9048,283.04,3,212.28,0.53343,-0.028187,-0.89775
1760,4.9043,282.76,3,212.07,0.53336,-0.028177,-0.89766
1770,4.9037,282.47,3,211.86,0.53329,-0.028167,-0.89758
1780,4.9032,282.19,3,211.64,0.53322,-0.028158,-0.8975
1790,4.9026,281.91,3,211.43,0.53315,-0.028148,-0.89742
1800,4.9021,281.63,3,211.22,0.53308,-0.028138,-0.89733
1810,4.9016,281.35,3,211.01,0.53301,-0.028128,-0.89725
1820,4.901,281.07,3,210.8,0.53294,-0.028118,-0.89717
1830,4.9005,280.79,3,210.59,0.53287,-0.028108,-0.89708
1840,4.8999,280.5,3,210.38,0.5328,-0.028098,-0.897
1850,4.8994,280.22,3,210.17,0.53272,-0.028088,-0.89692
1860,4.8988,279.94,3,209.96,0.53265,-0.028078,-0.89684
1870,4.8983,279.66,3,209.75,0.53258,-0.028068,-0.89675
1880,4.8977,279.38,3,209.54,0.53251,-0.028057,-0.89667
1890,4.8972,279.1,3,209.33,0.53243,-0.028047,-0.89659
1900,4.8967,278.82,3,209.12,0.53236,-0.028036,-0.89651
1910,4.8961,278.54,3,208.91,0.53229,-0.028026,-0.89643
1920,4.8956,278.26,3,208.7,0.53222,-0.028015,-0.89634
1930,4.895,277.98,3,208.48,0.53214,-0.028004,-0.89626
1940,4.8945,277.7,3,208.27,0.53207,-0.027993,-0.89618
1950,4.8939,277.42,3,208.07,0.532,-0.027982,-0.8961
1960,4.8934,277.14,3,207.86,0.53192,-0.027972,-0.89602
1970,4.8929,276.86,3,207.65,0.53185,-0.02796,-0.89594
1980,4.8923,276.58,3,207.44,0.53178,-0.027949,-0.89585
1990,4.8918,276.3,3,207.23,0.5317,-0.027938,-0.89577
2000,4.8913,276.02,3,207.02,0.53161,-0.027924,-0.89568
2010,4.8908,275.74,3,206.81,0.5315,-0.027904,-0.89558
2020,4.8904,275.46,3,206.6,0.53139,-0.027884,-0.89548
2030,4.89,275.19,3,206.39,0.53128,-0.027863,-0.89537
2040,4.8896,274.91,3,206.18,0.53116,-0.027843,-0.89527
2050,4.8892,274.63,3,205.97,0.53105,-0.027822,-0.89517
2060,4.8887,274.35,3,205.76,0.53094,-0.027802,-0.89506
2070,4.8883,274.07,3,205.55,0.53082,-0.027781,-0.89496
2080,4.8879,273.8,3,205.35,0.53071,-0.02776,-0.89486
2090,4.8875,273.52,3,205.14,0.5306,-0.02774,-0.89476
2100,4.8871,273.24,3,204.93,0.53048,-0.027719,-0.89465
2110,4.8866,272.96,3,204.72,0.53037,-0.027698,-0.89455
2120,4.8862,272.69,3,204.51,0.53026,-0.027677,-0.89445
2130,4.8858,272.41,3,204.31,0.53014,-0.027656,-0.89435
2140,4.8854,272.13,3,204.1,0.53003,-0.027635,-0.89425
2150,4.885,271.86,3,203.89,0.52992,-0.027614,-0.89415
2160,4.8846,271.58,3,203.69,0.5298,-0.027593,-0.89404
2170,4.8841,271.3,3,203.48,0.52969,-0.027572,-0.89394
2180,4.8837,271.03,3,203.27,0.52957,-0.027551,-0.89384
2190,4.8833,270.75,3,203.07,0.52946,-0.027529,-0.89374
2200,4.8829,270.48,3,202.86,0.52935,-0.027508,-0.89364
2210,4.8825,270.2,3,202.65,0.52923,-0.027487,-0.89354
2220,4.882,269.93,3,202.45,0.52912,-0.027465,-0.89344
2230,4.8816,269.65,3,202.24,0.529,-0.027444,-0.89334
2240,4.8812,269.38,3,202.03,0.52889,-0.027422,-0.89324
2250,4.8808,269.11,3,201.83,0.52877,-0.027401,-0.89314
2260,4.8804,268.83,3,201.62,0.52866,-0.027379,-0.89305
2270,4.8799,268.56,3,201.42,0.52854,-0.027357,-0.89295
2280,4.8795,268.28,3,201.21,0.52843,-0.027335,-0.89285
2290,4.8791,268.01,3,201.01,0.52832,-0.027314,-0.89275
2300,4.8787,267.74,3,200.8,0.5282,-0.027292,-0.89265
2310,4.8783,267.47,3,200.6,0.52809,-0.02727,-0.89255
2320,4.8778,267.19,3,200.4,0.52797,-0.027248,-0.89246
2330,4.8774,266.92,3,200.19,0.52786,-0.027226,-0.89236
2340,4.877,266.65,3,199.99,0.52774,-0.027203,-0.89226
2350,4.8766,266.38,3,199.78,0.52763,-0.027181,-0.89216
2360,4.8762,266.11,3,199.58,0.52751,-0.027159,-0.89207
2370,4.8758,265.83,3,199.38,0.5274,-0.027137,-0.89197
2380,4.8753,265.56,3,199.17,0.52728,-0.027114,-0.89187
2390,4.8749,265.29,3,198.97,0.52716,-0.027092,-0.89178
2400,4.8745,265.02,3,198.77,0.52705,-0.027069,-0.89168
2410,4.8741,264.75,3,198.56,0.52693,-0.027047,-0.89159
2420,4.8737,264.48,3,198.36,0.52682,-0.027024,-0.89149
2430,4.8732,264.21,3,198.16,0.5267,-0.027002,-0.8914
2440,4.8728,263.94,3,197.95,0.52659,-0.026979,-0.8913
2450,4.8724,263.67,3,197.75,0.52647,-0.026956,-0.89121
2460,4.872,263.4,3,197.55,0.52636,-0.026933,-0.89111
2470,4.8716,263.13,3,197.35,0.52624,-0.02691,-0.89102
2480,4.8711,262.86,3,197.15,0.52612,-0.026888,-0.89092
2490,4.8707,262.59,3,196.95,0.52601,-0.026865,-0.89083
2500,4.8703,262.32,3,196.74,0.52589,-0.026841,-0.89073
2510,4.8699,262.06,3,196.54,0.52578,-0.026818,-0.89064
2520,4.8695,261.79,3,196.34,0.52566,-0.026795,-0.89055
2530,4.869,261.52,3,196.14,0.52554,-0.026772,-0.89046
2540,4.8686,261.25,3,195.94,0.52543,-0.026749,-0.89036
2550,4.8682,260.99,3,195.74,0.52531,-0.026725,-0.89027
2560,4.8678,260.72,3,195.54,0.52519,-0.026702,-0.89018
2570,4.8674,260.45,3,195.34,0.52508,-0.026678,-0.89009
2580,4.867,260.18,3,195.14,0.52496,-0.026655,-0.88999
2590,4.8665,259.92,3,194.94,0.52485,-0.026631,-0.8899
2600,4.8661,259.65,3,194.74,0.52473,-0.026608,-0.88981
2610,4.8657,259.39,3,194.54,0.52461,-0.026584,-0.88972
2620,4.8653,259.12,3,194.34,0.5245,-0.02656,-0.88963
2630,4.8649,258.86,3,194.14,0.52438,-0.026536,-0.88954
2640,4.8644,258.59,3,193.94,0.52426,-0.026512,-0.88945
2650,4.864,258.32,3,193.74,0.52415,-0.026488,-0.88936
2660,4.8636,258.06,3,193.55,0.52403,-0.026464,-0.88927
2670,4.8632,257.8,3,193.35,0.52391,-0.02644,-0.88918
2680,4.8628,257.53,3,193.15,0.52379,-0.026416,-0.88909
2690,4.8623,257.27,3,192.95,0.52368,-0.026392,-0.889
2700,4.8619,257,3,192.75,0.52356,-0.026368,-0.88891
2710,4.8615,256.74,3,192.55,0.52344,-0.026344,-0.88883
2720,4.8611,256.48,3,192.36,0.52333,-0.026319,-0.88874
2730,4.8607,256.21,3,192.16,0.52321,-0.026295,-0.88865
2740,4.8602,255.95,3,191.96,0.52309,-0.02627,-0.88856
2750,4.8598,255.69,3,191.77,0.52298,-0.026246,-0.88848
2760,4.8594,255.43,3,191.57,0.52286,-0.026221,-0.88839
2770,4.859,255.16,3,191.37,0.52274,-0.026197,-0.8883
2780,4.8586,254.9,3,191.18,0.52262,-0.026172,-0.88821
2790,4.8582,254.64,3,190.98,0.52251,-0.026147,-0.88813
2800,4.8577,254.38,3,190.78,0.52239,-0.026122,-0.88804
2810,4.8573,254.12,3,190.59,0.52227,-0.026098,-0.88796
2820,4.8569,253.86,3,190.39,0.52215,-0.026073,-0.88787
2830,4.8565,253.6,3,190.2,0.52204,-0.026048,-0.88779
2840,4.8561,253.34,3,190,0.52192,-0.026023,-0.8877
2850,4.8556,253.08,3,189.81,0.5218,-0.025997,-0.88762
2860,4.8552,252.82,3,189.61,0.52168,-0.025972,-0.88753
2870,4.8548,252.56,3,189.42,0.52157,-0.025947,-0.88745
2880,4.8544,252.3,3,189.22,0.52145,-0.025922,-0.88737
2890,4.854,252.04,3,189.03,0.52133,-0.025897,-0.88728
2900,4.8535,251.78,3,188.83,0.52121,-0.025871,-0.8872
2910,4.8531,251.52,3,188.64,0.52109,-0.025846,-0.88712
2920,4.8527,251.26,3,188.45,0.52098,-0.02582,-0.88703
2930,4.8523,251,3,188.25,0.52086,-0.025795,-0.88695
2940,4.8519,250.75,3,188.06,0.52074,-0.025769,-0.88687
2950,4.8515,250.49,3,187.87,0.52062,-0.025743,-0.88679
2960,4.851,250.23,3,187.67,0.52051,-0.025718,-0.88671
2970,4.8506,249.97,3,187.48,0.52039,-0.025692,-0.88662
2980,4.8502,249.72,3,187.29,0.52027,-0.025666,-0.88654
2990,4.8498,249.46,3,187.1,0.52015,-0.02564,-0.88646
3000,4.8494,249.2,3,186.9,0.52003,-0.025614,-0.88638
3010,4.8489,248.95,3,186.71,0.51992,-0.025588,-0.8863
3020,4.8485,248.69,3,186.52,0.5198,-0.025562,-0.88622
3030,4.8481,248.44,3,186.33,0.51968,-0.025536,-0.88614
3040,4.8477,248.18,3,186.14,0.51956,-0.02551,-0.88606
3050,4.8473,247.93,3,185.95,0.51944,-0.025484,-0.88599
3060,4.8468,247.67,3,185.75,0.51932,-0.025457,-0.88591
3070,4.8464,247.42,3,185.56,0.51921,-0.025431,-0.88583
3080,4.846,247.16,3,185.37,0.51909,-0.025404,-0.88575
3090,4.8456,246.91,3,185.18,0.51897,-0.025378,-0.88567
3100,4.8452,246.66,3,184.99,0.51885,-0.025352,-0.8856
3110,4.8447,246.4,3,184.8,0.51873,-0.025325,-0.88552
3120,4.8443,246.15,3,184.61,0.51862,-0.025298,-0.88544
3130,4.8439,245.9,3,184.42,0.5185,-0.025272,-0.88536
3140,4.8435,245.64,3,184.23,0.51838,-0.025245,-0.88529
3150,4.8431,245.39,3,184.04,0.51826,-0.025218,-0.88521
3160,4.8427,245.14,3,183.86,0.51814,-0.025191,-0.88514
3170,4.8422,244.89,3,183.67,0.51802,-0.025164,-0.88506
3180,4.8418,244.64,3,183.48,0.51791,-0.025137,-0.88499
3190,4.8414,244.39,3,183.29,0.51779,-0.02511,-0.88491
3200,4.841,244.13,3,183.1,0.51767,-0.025083,-0.88484
3210,4.8406,243.88,3,182.91,0.51755,-0.025056,-0.88476
3220,4.8401,243.63,3,182.73,0.51743,-0.025029,-0.88469
3230,4.8397,243.38,3,182.54,0.51731,-0.025002,-0.88462
3240,4.8393,243.13,3,182.35,0.5172,-0.024975,-0.88454
3250,4.8389,242.88,3,182.16,0.51708,-0.024947,-0.88447
3260,4.8385,242.63,3,181.98,0.51696,-0.02492,-0.8844
3270,4.838,242.39,3,181.79,0.51684,-0.024893,-0.88433
3280,4.8376,242.14,3,181.6,0.51672,-0.024865,-0.88425
3290,4.8372,241.89,3,181.42,0.5166,-0.024838,-0.88418
3300,4.8368,241.64,3,181.23,0.51649,-0.02481,-0.88411
3310,4.8364,241.39,3,181.04,0.51637,-0.024782,-0.88404
3320,4.8359,241.14,3,180.86,0.51625,-0.024755,-0.88397
3330,4.8355,240.9,3,180.67,0.51613,-0.024727,-0.8839
3340,4.8351,240.65,3,180.49,0.51601,-0.024699,-0.88383
3350,4.8347,240.4,3,180.3,0.51589,-0.024671,-0.88376
3360,4.8343,240.16,3,180.12,0.51577,-0.024643,-0.88369
3370,4.8339,239.91,3,179.93,0.51566,-0.024615,-0.88362
3380,4.8334,239.66,3,179.75,0.51554,-0.024587,-0.88355
3390,4.833,239.42,3,179.56,0.51542,-0.024559,-0.88348
3400,4.8326,239.17,3,179.38,0.5153,-0.024531,-0.88341
3410,4.8322,238.93,3,179.2,0.51518,-0.024503,-0.88335
3420,4.8318,238.68,3,179.01,0.51506,-0.024475,-0.88328
3430,4.8313,238.44,3,178.83,0.51495,-0.024447,-0.88321
3440,4.8309,238.19,3,178.65,0.51483,-0.024418,-0.88315
3450,4.8305,237.95,3,178.46,0.51471,-0.02439,-0.88308
3460,4.8301,237.71,3,178.28,0.51459,-0.024362,-0.88301
3470,4.8297,237.46,3,178.1,0.51447,-0.024333,-0.88295
3480,4.8292,237.22,3,177.91,0.51435,-0.024305,-0.88288
3490,4.8288,236.98,3,177.73,0.51424,-0.024276,-0.88282
3500,4.8284,236.73,3,177.55,0.51412,-0.024248,-0.88275
3510,4.828,236.49,3,177.37,0.514,-0.024219,-0.88269
3520,4.8276,236.25,3,177.19,0.51388,-0.02419,-0.88262
3530,4.8271,236.01,3,177.01,0.51376,-0.024161,-0.88256
3540,4.8267,235.77,3,176.82,0.51365,-0.024133,-0.88249
3550,4.8263,235.52,3,176.64,0.51353,-0.024104,-0.88243
3560,4.8259,235.28,3,176.46,0.51341,-0.024075,-0.88237
3570,4.8255,235.04,3,176.28,0.51329,-0.024046,-0.8823
3580,4.8251,234.8,3,176.1,0.51317,-0.024017,-0.88224
3590,4.8246,234.56,3,175.92,0.51305,-0.023988,-0.88218
3600,4.8242,234.32,3,175.74,0.51294,-0.023959,-0.88212
3610,4.8238,234.08,3,175.56,0.51282,-0.02393,-0.88206
3620,4.8234,233.84,3,175.38,0.5127,-0.023901,-0.882
3630,4.823,233.61,3,175.2,0.51258,-0.023872,-0.88194
3640,4.8225,233.37,3,175.03,0.51246,-0.023842,-0.88187
3650,4.8221,233.13,3,174.85,0.51235,-0.023813,-0.88181
3660,4.8217,232.89,3,174.67,0.51223,-0.023784,-0.88175
3670,4.8213,232.65,3,174.49,0.51211,-0.023754,-0.8817
3680,4.8209,232.42,3,174.31,0.51199,-0.023725,-0.88164
3690,4.8204,232.18,3,174.13,0.51188,-0.023695,-0.88158
3700,4.82,231.94,3,173.96,0.51176,-0.023666,-0.88152
3710,4.8196,231.71,3,173.78,0.51164,-0.023636,-0.88146
3720,4.8192,231.47,3,173.6,0.51152,-0.023607,-0.8814
3730,4.8188,231.23,3,173.42,0.5114,-0.023577,-0.88135
3740,4.8183,231,3,173.25,0.51129,-0.023548,-0.88129
3750,4.8179,230.76,3,173.07,0.51117,-0.023518,-0.88123
3760,4.8175,230.53,3,172.9,0.51105,-0.023488,-0.88117
3770,4.8171,230.29,3,172.72,0.51093,-0.023458,-0.88112
3780,4.8167,230.06,3,172.54,0.51082,-0.023428,-0.88106
3790,4.8163,229.82,3,172.37,0.5107,-0.023399,-0.88101
3800,4.8158,229.59,3,172.19,0.51058,-0.023369,-0.88095
3810,4.8154,229.36,3,172.02,0.51046,-0.023339,-0.8809
3820,4.815,229.12,3,171.84,0.51035,-0.023309,-0.88084
3830,4.8146,228.89,3,171.67,0.51023,-0.023279,-0.88079
3840,4.8142,228.66,3,171.49,0.51011,-0.023249,-0.88073
3850,4.8137,228.43,3,171.32,0.51,-0.023218,-0.88068
3860,4.8133,228.19,3,171.15,0.50988,-0.023188,-0.88063
3870,4.8129,227.96,3,170.97,0.50976,-0.023158,-0.88058
3880,4.8125,227.73,3,170.8,0.50964,-0.023128,-0.88052
3890,4.8196,227.5,3,170.63,0.50733,-0.022578,-0.87918
3900,4.83,227.28,3,170.46,0.50406,-0.021807,-0.87727
3910,4.8404,227.06,3,170.3,0.5008,-0.021039,-0.87536
3920,4.8509,226.86,3,170.14,0.49755,-0.020275,-0.87345
3930,4.8613,226.66,3,169.99,0.49431,-0.019516,-0.87153
3940,4.8717,226.47,3,169.85,0.49109,-0.01876,-0.86961
3950,4.8821,226.28,3,169.71,0.48787,-0.018008,-0.86769
3960,4.8925,226.11,3,169.58,0.48466,-0.017261,-0.86576
3970,4.9029,225.94,3,169.45,0.48147,-0.016517,-0.86384
3980,4.9133,225.78,3,169.33,0.47828,-0.015777,-0.8619
3990,4.9238,225.62,3,169.22,0.47511,-0.015041,-0.85997
4000,4.9342,225.48,3,169.11,0.47194,-0.014309,-0.85803
4010,4.9446,225.34,3,169,0.46878,-0.01358,-0.85609
4020,4.955,225.2,3,168.9,0.46564,-0.012855,-0.85414
