time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
2340,3.8909,72.882,3,51.018,37.292,-0.0020861,-74.57
2400,3.8893,72.757,3,50.93,37.3,-0.0020847,-74.586
2460,3.8877,72.632,3,50.843,37.309,-0.0020833,-74.603
2520,3.8861,72.507,3,50.755,37.317,-0.0020818,-74.619
2580,3.8845,72.382,3,50.668,37.325,-0.0020803,-74.636
2640,3.883,72.258,3,50.58,37.334,-0.0020787,-74.653
2700,3.8814,72.133,3,50.493,37.342,-0.0020772,-74.669
2760,3.8798,72.008,3,50.406,37.35,-0.0020757,-74.686
2820,3.8782,71.884,3,50.319,37.358,-0.0020742,-74.702
2880,3.8766,71.759,3,50.232,37.367,-0.0020728,-74.719
2940,3.875,71.635,3,50.144,37.375,-0.0020714,-74.735
3000,3.8734,71.511,3,50.057,37.383,-0.0020701,-74.752
3060,3.8718,71.387,3,49.971,37.391,-0.0020688,-74.768
3120,3.8702,71.262,3,49.884,37.4,-0.0020677,-74.785
3180,3.8686,71.138,3,49.797,37.408,-0.0020662,-74.801
3240,3.867,71.014,3,49.71,37.416,-0.0020646,-74.818
3300,3.8655,70.891,3,49.623,37.424,-0.0020631,-74.834
3360,3.8639,70.767,3,49.537,37.433,-0.0020615,-74.851
3420,3.8623,70.643,3,49.45,37.441,-0.00206,-74.867
3480,3.8607,70.519,3,49.364,37.449,-0.0020586,-74.884
3540,3.8591,70.396,3,49.277,37.457,-0.0020572,-74.9
3600,3.8575,70.272,3,49.191,37.465,-0.0020559,-74.916
3660,3.8559,70.149,3,49.104,37.474,-0.0020546,-74.933
3720,3.8543,70.026,3,49.018,37.482,-0.0020534,-74.949
3780,3.8527,69.903,3,48.932,37.49,-0.0020524,-74.966
3840,3.8511,69.78,3,48.846,37.498,-0.0020512,-74.982
3900,3.85,69.669,3,48.768,37.5,-0.00078773,-74.995
3960,3.85,69.655,3,48.759,37.498,-2.842e-05,-74.996
4020,3.85,69.655,3,48.758,37.498,-1.5866e-06,-74.996
4080,3.85,69.655,3,48.758,37.498,-8.3263e-09,-74.996
4140,3.85,69.655,3,48.758,37.498,7.1704e-07,-74.996
4200,3.85,69.655,3,48.758,37.498,5.9731e-07,-74.996
4260,3.85,69.655,3,48.758,37.498,1.9418e-07,-74.996
4320,3.85,69.655,3,48.758,37.498,1.438e-07,-74.996
4380,3.85,69.655,3,48.758,37.498,5.5124e-08,-74.996
4440,3.85,69.655,3,48.758,37.498,2.3604e-08,-74.996
4500,3.85,69.655,3,48.758,37.498,5.8138e-09,-74.996
4560,3.85,69.655,3,48.758,37.498,-4.1993e-09,-74.996
4620,3.85,69.655,3,48.758,37.498,-4.9165e-09,-74.996
4680,3.85,69.655,3,48.758,37.498,-1.973e-09,-74.996
4740,3.85,69.655,3,48.758,37.498,-1.106e-09,-74.996
4800,3.85,69.655,3,48.758,37.498,-4.3511e-10,-74.996
4860,3.85,69.655,3,48.758,37.498,-2.497e-10,-74.996
4920,3.85,69.655,3,48.758,37.498,-6.4288e-11,-74.996
4980,3.85,69.655,3,48.758,37.498,-3.7765e-11,-74.996
5040,3.85,69.655,3,48.758,37.498,-1.5322e-11,-74.996
5100,3.85,69.655,3,48.758,37.498,-5.5042e-12,-74.996
5160,3.85,69.655,3,48.758,37.498,-2.1227e-12,-74.996
5220,3.85,69.655,3,48.758,37.498,6.0904e-14,-74.996
5280,3.85,69.655,3,48.758,37.498,2.4108e-14,-74.996
5340,3.85,69.655,3,48.758,37.498,-1.1419e-14,-74.996
5400,3.85,69.655,3,48.758,37.498,-1.0151e-14,-74.996
5460,3.85,69.655,3,48.758,37.498,-3.8065e-15,-74.996
5520,3.85,69.655,3,48.758,37.498,-3.8065e-15,-74.996
5580,3.85,69.655,3,48.758,37.498,1.2688e-15,-74.996
5640,3.85,69.655,3,48.758,37.498,1.2688e-15,-74.996
5700,3.85,69.655,3,48.758,37.498,1.2688e-15,-74.996
5760,3.85,69.655,3,48.758,37.498,0,-74.996
5820,3.85,69.655,3,48.758,37.498,1.2688e-15,-74.996
5880,3.85,69.655,3,48.758,37.498,1.2688e-15,-74.996
5940,3.8497,69.648,3,48.754,37.502,-0.00098485,-74.998
6000,3.8481,69.543,3,48.68,37.514,-0.0020225,-75.014
6060,3.8465,69.42,3,48.594,37.522,-0.0020582,-75.03
6120,3.8449,69.296,3,48.507,37.53,-0.0020588,-75.046
6180,3.8433,69.173,3,48.421,37.539,-0.0020579,-75.063
6240,3.8417,69.049,3,48.335,37.547,-0.0020562,-75.079
6300,3.8401,68.926,3,48.248,37.555,-0.0020548,-75.096
6360,3.8385,68.803,3,48.162,37.563,-0.0020534,-75.112
6420,3.8369,68.68,3,48.076,37.571,-0.002052,-75.129
6480,3.8353,68.557,3,47.99,37.58,-0.0020506,-75.145
6540,3.8337,68.434,3,47.904,37.588,-0.0020493,-75.161
6600,3.8321,68.311,3,47.818,37.596,-0.0020478,-75.178
6660,3.8305,68.188,3,47.732,37.604,-0.0020463,-75.194
6720,3.8289,68.065,3,47.646,37.612,-0.0020449,-75.211
6780,3.8273,67.942,3,47.56,37.621,-0.0020435,-75.227
6840,3.8257,67.82,3,47.474,37.629,-0.0020421,-75.243
6900,3.8241,67.697,3,47.388,37.637,-0.0020408,-75.26
6960,3.8225,67.575,3,47.302,37.645,-0.0020395,-75.276
7020,3.8209,67.453,3,47.217,37.653,-0.0020383,-75.292
7080,3.8193,67.33,3,47.131,37.661,-0.0020372,-75.309
7140,3.8177,67.208,3,47.046,37.67,-0.0020359,-75.325
7200,3.8161,67.086,3,46.96,37.678,-0.0020344,-75.341
7260,3.8145,66.964,3,46.875,37.686,-0.002033,-75.357
7320,3.8129,66.842,3,46.789,37.694,-0.0020316,-75.374
7380,3.8113,66.72,3,46.704,37.702,-0.0020302,-75.39
7440,3.8097,66.598,3,46.619,37.71,-0.0020289,-75.406
7500,3.8081,66.477,3,46.534,37.718,-0.0020276,-75.422
7560,3.8065,66.355,3,46.448,37.726,-0.0020264,-75.439
7620,3.8049,66.233,3,46.363,37.735,-0.0020253,-75.455
7680,3.8033,66.112,3,46.278,37.743,-0.0020242,-75.471
7740,3.8017,65.99,3,46.193,37.751,-0.002023,-75.487
7800,3.8001,65.869,3,46.108,37.759,-0.0020109,-75.504
7860,3.7984,65.742,3,46.02,37.768,-0.0021471,-75.521
7920,3.7967,65.613,3,45.929,37.776,-0.0021529,-75.538
7980,3.795,65.484,3,45.839,37.785,-0.002151,-75.555
8040,3.7933,65.355,3,45.749,37.794,-0.0021489,-75.572
8100,3.7915,65.226,3,45.658,37.802,-0.0021459,-75.59
8160,3.7898,65.097,3,45.568,37.811,-0.0021462,-75.607
8220,3.7881,64.968,3,45.478,37.819,-0.0021454,-75.624
8280,3.7864,64.84,3,45.388,37.828,-0.0021446,-75.641
8340,3.7847,64.711,3,45.298,37.837,-0.0021434,-75.658
8400,3.783,64.583,3,45.208,37.845,-0.0021415,-75.676
8460,3.7813,64.454,3,45.118,37.854,-0.0021398,-75.693
8520,3.7796,64.326,3,45.028,37.862,-0.0021383,-75.71
8580,3.7779,64.198,3,44.938,37.871,-0.0021368,-75.727
8640,3.7762,64.069,3,44.849,37.88,-0.0021354,-75.744
8700,3.7745,63.941,3,44.759,37.888,-0.002134,-75.761
8760,3.7728,63.813,3,44.669,37.897,-0.0021327,-75.778
8820,3.7711,63.685,3,44.58,37.905,-0.0021312,-75.795
8880,3.7694,63.558,3,44.49,37.914,-0.0021298,-75.812
8940,3.7677,63.43,3,44.401,37.922,-0.0021284,-75.83
9000,3.7659,63.302,3,44.311,37.931,-0.002127,-75.847
9060,3.7642,63.175,3,44.222,37.939,-0.0021256,-75.864
9120,3.7625,63.047,3,44.133,37.948,-0.0021242,-75.881
9180,3.7608,62.92,3,44.044,37.956,-0.0021228,-75.898
9240,3.7591,62.792,3,43.955,37.965,-0.0021214,-75.915
9300,3.7574,62.665,3,43.866,37.973,-0.00212,-75.932
9360,3.7557,62.538,3,43.777,37.982,-0.0021186,-75.949
9420,3.754,62.411,3,43.688,37.99,-0.0021172,-75.966
9480,3.7523,62.284,3,43.599,37.999,-0.0021159,-75.983
9540,3.7506,62.157,3,43.51,38.007,-0.0021152,-76
9600,3.749,62.033,3,43.423,38.015,-0.0019927,-76.016
9660,3.7474,61.914,3,43.34,38.023,-0.0019782,-76.032
9720,3.7458,61.796,3,43.257,38.031,-0.0019763,-76.048
9780,3.7442,61.677,3,43.174,38.039,-0.0019753,-76.064
9840,3.7426,61.559,3,43.091,38.047,-0.0019742,-76.079
9900,3.741,61.44,3,43.008,38.055,-0.001973,-76.095
9960,3.7394,61.322,3,42.925,38.062,-0.0019718,-76.111
10020,3.7378,61.204,3,42.843,38.07,-0.0019706,-76.127
10080,3.7362,61.085,3,42.76,38.078,-0.0019694,-76.143
10140,3.7346,60.967,3,42.677,38.086,-0.0019682,-76.158
10200,3.733,60.849,3,42.595,38.094,-0.001967,-76.174
10260,3.7314,60.731,3,42.512,38.102,-0.0019658,-76.19
10320,3.7298,60.613,3,42.429,38.11,-0.0019646,-76.206
10380,3.7282,60.496,3,42.347,38.118,-0.0019634,-76.221
10440,3.7266,60.378,3,42.264,38.125,-0.0019622,-76.237
10500,3.725,60.26,3,42.182,38.133,-0.001961,-76.253
10560,3.7234,60.142,3,42.1,38.141,-0.0019599,-76.269
10620,3.7218,60.025,3,42.017,38.149,-0.0019587,-76.284
10680,3.7202,59.907,3,41.935,38.157,-0.0019576,-76.3
10740,3.7186,59.79,3,41.853,38.165,-0.0019564,-76.316
10800,3.717,59.673,3,41.771,38.173,-0.0019552,-76.331
10860,3.7154,59.555,3,41.689,38.18,-0.0019541,-76.347
10920,3.7138,59.438,3,41.607,38.188,-0.0019529,-76.363
10980,3.7122,59.321,3,41.525,38.196,-0.0019517,-76.378
11040,3.7106,59.204,3,41.443,38.204,-0.0019506,-76.394
11100,3.709,59.087,3,41.361,38.212,-0.0019494,-76.41
11160,3.7074,58.97,3,41.279,38.219,-0.0019483,-76.425
11220,3.7058,58.853,3,41.197,38.227,-0.0019471,-76.441
11280,3.7042,58.736,3,41.115,38.235,-0.001946,-76.457
11340,3.7026,58.62,3,41.034,38.243,-0.0019448,-76.472
11400,3.701,58.503,3,40.952,38.251,-0.0019437,-76.488
11460,3.7,58.406,3,40.884,38.251,-0.00050202,-76.499
11520,3.7,58.398,3,40.878,38.25,-1.4243e-05,-76.499
11580,3.7,58.398,3,40.878,38.25,-7.3578e-07,-76.499
11640,3.7,58.398,3,40.878,38.25,2.146e-07,-76.5
11700,3.7,58.398,3,40.878,38.25,8.9642e-07,-76.5
11760,3.7,58.398,3,40.878,38.25,5.0031e-07,-76.5
11820,3.7,58.398,3,40.878,38.25,1.6956e-07,-76.5
11880,3.7,58.398,3,40.878,38.25,6.8931e-08,-76.5
11940,3.7,58.398,3,40.878,38.25,-5.1879e-08,-76.5
12000,3.7,58.398,3,40.878,38.25,-6.3274e-08,-76.5
12060,3.7,58.398,3,40.878,38.25,-3.1104e-08,-76.5
12120,3.7,58.398,3,40.878,38.25,-1.7593e-08,-76.5
12180,3.7,58.398,3,40.878,38.25,-6.4254e-09,-76.5
12240,3.7,58.398,3,40.878,38.25,-7.651e-13,-76.5
12300,3.7,58.398,3,40.878,38.25,2.2331e-11,-76.5
12360,3.7,58.398,3,40.878,38.25,4.5434e-11,-76.5
12420,3.7,58.398,3,40.878,38.25,6.8531e-11,-76.5
12480,3.7,58.398,3,40.878,38.25,9.1632e-11,-76.5
12540,3.7,58.398,3,40.878,38.25,1.1473e-10,-76.5
12600,3.7,58.398,3,40.878,38.25,1.3783e-10,-76.5
12660,3.7,58.398,3,40.878,38.25,1.6093e-10,-76.5
12720,3.7,58.398,3,40.878,38.25,1.8402e-10,-76.5
12780,3.7,58.398,3,40.878,38.25,2.0712e-10,-76.5
12840,3.7,58.398,3,40.878,38.25,2.3022e-10,-76.5
12900,3.7,58.398,3,40.878,38.25,2.5331e-10,-76.5
12960,3.7,58.398,3,40.878,38.25,2.7642e-10,-76.5
13020,3.7,58.398,3,40.878,38.25,2.9951e-10,-76.5
13080,3.7,58.398,3,40.878,38.25,3.2261e-10,-76.5
13140,3.7,58.398,3,40.878,38.25,3.4571e-10,-76.5
13200,3.7,58.398,3,40.878,38.25,3.688e-10,-76.5
13260,3.7,58.398,3,40.878,38.25,3.919e-10,-76.5
13320,3.7,58.398,3,40.878,38.25,4.15e-10,-76.5
13380,3.7,58.398,3,40.878,38.25,4.381e-10,-76.5
13440,3.7,58.398,3,40.878,38.25,4.612e-10,-76.5
13500,3.7,58.398,3,40.878,38.25,4.8429e-10,-76.5
13560,3.7,58.398,3,40.878,38.25,5.074e-10,-76.5
13620,3.7,58.398,3,40.878,38.25,5.3049e-10,-76.5
13680,3.7,58.398,3,40.878,38.25,5.347e-10,-76.5
13740,3.7,58.398,3,40.878,38.25,5.1229e-10,-76.5
13800,3.7,58.398,3,40.878,38.25,4.8988e-10,-76.5
13860,3.7,58.398,3,40.878,38.25,4.6747e-10,-76.5
13920,3.7,58.398,3,40.878,38.25,4.4506e-10,-76.5
13980,3.7,58.398,3,40.878,38.25,4.2265e-10,-76.5
14040,3.7,58.398,3,40.878,38.25,4.0024e-10,-76.5
14100,3.7,58.398,3,40.878,38.25,3.7783e-10,-76.5
14160,3.7,58.398,3,40.878,38.25,3.5541e-10,-76.5
14220,3.7,58.398,3,40.878,38.25,3.3301e-10,-76.5
14280,3.7,58.398,3,40.878,38.25,3.106e-10,-76.5
14340,3.7,58.398,3,40.878,38.25,2.8818e-10,-76.5
14400,3.7,58.398,3,40.878,38.25,2.6577e-10,-76.5
14460,3.7,58.398,3,40.878,38.25,2.4336e-10,-76.5
14520,3.7,58.398,3,40.878,38.25,2.2095e-10,-76.5
14580,3.7,58.398,3,40.878,38.25,1.9854e-10,-76.5
14640,3.7,58.398,3,40.878,38.25,1.7613e-10,-76.5
14700,3.7,58.398,3,40.878,38.25,1.5372e-10,-76.5
14760,3.7,58.398,3,40.878,38.25,1.3131e-10,-76.5
14820,3.7,58.398,3,40.878,38.25,1.089e-10,-76.5
14880,3.7,58.398,3,40.878,38.25,8.6488e-11,-76.5
14940,3.7,58.398,3,40.878,38.25,6.4073e-11,-76.5
15000,3.7,58.398,3,40.878,38.25,4.1664e-11,-76.5
15060,3.7,58.398,3,40.878,38.25,1.9251e-11,-76.5
15120,3.7,58.398,3,40.878,38.25,4.2366e-12,-76.5
15180,3.7,58.398,3,40.878,38.25,4.097e-12,-76.5
15240,3.7,58.398,3,40.878,38.25,3.9625e-12,-76.5
15300,3.7,58.398,3,40.878,38.25,3.8204e-12,-76.5
15360,3.7,58.398,3,40.878,38.25,3.6923e-12,-76.5
15420,3.7,58.398,3,40.878,38.25,3.5502e-12,-76.5
15480,3.7,58.398,3,40.878,38.25,3.4093e-12,-76.5
15540,3.7,58.398,3,40.878,38.25,3.2723e-12,-76.5
15600,3.7,58.398,3,40.878,38.25,3.134e-12,-76.5
15660,3.7,58.398,3,40.878,38.25,2.9995e-12,-76.5
15720,3.7,58.398,3,40.878,38.25,2.8599e-12,-76.5
15780,3.7,58.398,3,40.878,38.25,2.7229e-12,-76.5
15840,3.7,58.398,3,40.878,38.25,2.5871e-12,-76.5
15900,3.7,58.398,3,40.878,38.25,2.4488e-12,-76.5
15960,3.7,58.398,3,40.878,38.25,2.3105e-12,-76.5
16020,3.7,58.398,3,40.878,38.25,2.1786e-12,-76.5
16080,3.7,58.398,3,40.878,38.25,2.0365e-12,-76.5
16140,3.7,58.398,3,40.878,38.25,1.9007e-12,-76.5
16200,3.7,58.398,3,40.878,38.25,1.7599e-12,-76.5
16260,3.7,58.398,3,40.878,38.25,1.6254e-12,-76.5
16320,3.7,58.398,3,40.878,38.25,1.4883e-12,-76.5
16380,3.7,58.398,3,40.878,38.25,1.3475e-12,-76.5
16440,3.7,58.398,3,40.878,38.25,1.2092e-12,-76.5
16500,3.7,58.398,3,40.878,38.25,1.0734e-12,-76.5
16560,3.7,58.398,3,40.878,38.25,9.567e-13,-76.5
16620,3.7,58.398,3,40.878,38.25,9.1609e-13,-76.5
16680,3.7,58.398,3,40.878,38.25,8.7168e-13,-76.5
16740,3.7,58.398,3,40.878,38.25,8.2727e-13,-76.5
16800,3.7,58.398,3,40.878,38.25,7.8033e-13,-76.5
16860,3.7,58.398,3,40.878,38.25,7.3592e-13,-76.5
16920,3.7,58.398,3,40.878,38.25,6.9659e-13,-76.5
16980,3.7,58.398,3,40.878,38.25,6.4837e-13,-76.5
17040,3.7,58.398,3,40.878,38.25,6.0523e-13,-76.5
17100,3.7,58.398,3,40.878,38.25,5.6336e-13,-76.5
17160,3.7,58.398,3,40.878,38.25,5.1514e-13,-76.5
17220,3.7,58.398,3,40.878,38.25,4.7327e-13,-76.5
17280,3.7,58.398,3,40.878,38.25,4.2759e-13,-76.5
17340,3.7,58.398,3,40.878,38.25,3.7938e-13,-76.5
17400,3.7,58.398,3,40.878,38.25,3.3878e-13,-76.5
17460,3.7,58.398,3,40.878,38.25,2.931e-13,-76.5
17520,3.7,58.398,3,40.878,38.25,2.4996e-13,-76.5
17580,3.7,58.398,3,40.878,38.25,2.0682e-13,-76.5
17640,3.7,58.398,3,40.878,38.25,1.5987e-13,-76.5
17700,3.7,58.398,3,40.878,38.25,1.1166e-13,-76.5
17760,3.7,58.398,3,40.878,38.25,7.3592e-14,-76.5
17820,3.7,58.398,3,40.878,38.25,2.9183e-14,-76.5
17880,3.7,58.398,3,40.878,38.25,6.3441e-15,-76.5
17940,3.7,58.398,3,40.878,38.25,5.0753e-15,-76.5
18000,3.7,58.398,3,40.878,38.25,5.0753e-15,-76.5
18060,3.7,58.398,3,40.878,38.25,3.8065e-15,-76.5
18120,3.7,58.398,3,40.878,38.25,0,-76.5
18180,3.7,58.398,3,40.878,38.25,0,-76.5
18240,3.7,58.398,3,40.878,38.25,0,-76.5
18300,3.7,58.398,3,40.878,38.25,-5.0753e-15,-76.5
18360,3.7,58.398,3,40.878,38.25,-3.8065e-15,-76.5
18420,3.7,58.398,3,40.878,38.25,0,-76.5
18480,3.7,58.398,3,40.878,38.25,0,-76.5
18540,3.7,58.398,3,40.878,38.25,0,-76.5
18600,3.7,58.398,3,40.878,38.25,0,-76.5
18660,3.7,58.398,3,40.878,38.25,0,-76.5
18720,3.7,58.398,3,40.878,38.25,0,-76.5
18780,3.7,58.398,3,40.878,38.25,0,-76.5
18840,3.7,58.398,3,40.878,38.25,3.8065e-15,-76.5
18900,3.7,58.398,3,40.878,38.25,0,-76.5
18960,3.7,58.398,3,40.878,38.25,0,-76.5
19020,3.7701,61.481,3,43.037,37.536,0.12297,-75.933
19080,3.8828,69.635,3,48.744,36.898,0.14227,-74.793
19140,3.9954,78.386,3,54.87,36.274,0.14938,-73.595
19200,4.108,87.575,3,61.303,35.628,0.15712,-72.355
19260,4.2207,97.264,3,68.085,34.959,0.16607,-71.081
19320,4.3333,107.53,3,75.274,34.27,0.17656,-69.776
19380,4.446,118.49,3,82.944,33.563,0.18901,-68.449
19440,4.5586,130.27,3,91.186,32.84,0.20399,-67.109
19500,4.6713,143.04,3,100.12,32.106,0.22227,-65.767
19560,4.7839,157.03,3,109.92,31.362,0.245,-64.44
19620,4.8966,172.56,3,120.79,30.615,0.27386,-63.147
19680,5.0092,190.06,3,133.04,29.869,0.31133,-61.918
19740,5.1218,210.16,3,147.11,29.132,0.36119,-60.792
19800,5.2345,233.76,3,163.63,28.41,0.42909,-59.823
19860,5.3471,262.17,3,183.52,27.71,0.52282,-59.079
19920,5.4598,297.18,3,208.02,27.039,0.64993,-58.627
19980,5.5724,340.74,3,238.52,26.404,0.80456,-58.44
20040,5.6851,393.21,3,275.25,25.824,0.93085,-58.164
20100,5.7977,449.38,3,314.57,25.303,0.90678,-56.954
20160,5.9104,498.2,3,348.74,24.665,0.70087,-54.236
20220,6.023,533.2,3,373.24,23.607,0.4769,-50.553
20280,6.1356,557.29,3,390.1,22.106,0.34072,-46.596
20340,6.2483,575.41,3,402.79,20.332,0.27099,-42.56
20400,6.3609,590.39,3,413.27,18.414,0.23112,-38.446
20460,6.4736,603.39,3,422.37,16.412,0.2038,-34.25
20520,6.5862,614.97,3,430.48,14.351,0.18282,-29.981
20580,6.6989,625.41,3,437.79,12.244,0.16576,-25.648
20640,6.8115,634.91,3,444.44,10.101,0.15146,-21.262
20700,6.9242,643.62,3,450.54,7.9284,0.13922,-16.831
20760,7.0368,651.65,3,456.15,5.7312,0.12856,-12.362
20820,7.1494,659.08,3,461.35,3.5136,0.11915,-7.8613
20880,7.2621,665.97,3,466.18,1.2792,0.11075,-3.3336
20940,7.3747,672.39,3,470.67,-0.97811,0.1038,1.2296
21000,7.4874,678.39,3,474.87,-3.2598,0.096395,5.8448
21060,7.5698,683.47,3,478.43,-4.8344,0.031029,9.4516
21120,7.5591,683.57,3,478.5,-4.551,-0.0076237,9.1554
21180,7.5484,683.07,3,478.15,-4.3304,-0.0085551,8.7208
21240,7.5377,682.56,3,477.79,-4.1113,-0.0086363,8.2831
21300,7.5269,682.04,3,477.43,-3.8924,-0.0086875,7.8455
21360,7.5162,681.52,3,477.06,-3.6735,-0.0087395,7.4081
21420,7.5055,680.99,3,476.69,-3.4546,-0.0087919,6.9708
21480,7.4948,680.46,3,476.32,-3.2358,-0.0088479,6.5336
21540,7.4841,679.93,3,475.95,-3.0171,-0.0089027,6.0966
21600,7.4734,679.39,3,475.57,-2.7985,-0.0089572,5.6598
21660,7.4627,678.85,3,475.2,-2.58,-0.009015,5.2231
21720,7.452,678.31,3,474.82,-2.3615,-0.0090702,4.7865
21780,7.4413,677.76,3,474.43,-2.1431,-0.0091267,4.3502
21840,7.4306,677.21,3,474.05,-1.9248,-0.0091864,3.914
21900,7.4199,676.66,3,473.66,-1.7066,-0.0092425,3.4779
21960,7.4092,676.1,3,473.27,-1.4885,-0.0093009,3.0421
22020,7.3985,675.54,3,472.88,-1.2704,-0.009363,2.6064
22080,7.3878,674.98,3,472.49,-1.0525,-0.009427,2.1709
22140,7.3771,674.41,3,472.09,-0.83458,-0.0094932,1.7356
22200,7.3664,673.84,3,471.69,-0.61679,-0.009562,1.3005
22260,7.3557,673.27,3,471.29,-0.39909,-0.0096335,0.86562
22320,7.345,672.69,3,470.88,-0.18149,-0.0097082,0.43093
22380,7.3343,672.11,3,470.48,0.035681,-0.0096916,-0.0035201
22440,7.3236,671.53,3,470.07,0.251,-0.009773,-0.43359
22500,7.3129,670.94,3,469.66,0.46622,-0.0098527,-0.86347
22560,7.3022,670.34,3,469.24,0.68132,-0.0099199,-1.2932
22620,7.2915,669.75,3,468.82,0.89631,-0.0099821,-1.7227
22680,7.2808,669.15,3,468.4,1.1112,-0.010043,-2.1521
22740,7.2701,668.54,3,467.98,1.326,-0.010107,-2.5812
22800,7.2594,667.93,3,467.55,1.5407,-0.010175,-3.0101
22860,7.24,667,3,466.9,1.9474,-0.020607,-3.7506
22920,7.2176,665.72,3,466,2.3974,-0.021729,-4.6428
22980,7.1952,664.4,3,465.08,2.8456,-0.022073,-5.5367
23040,7.1728,663.07,3,464.15,3.2932,-0.022371,-6.4297
23100,7.1504,661.72,3,463.2,3.7402,-0.022686,-7.3216
23160,7.1281,660.35,3,462.24,4.1867,-0.022997,-8.2124
23220,7.1057,658.96,3,461.27,4.6326,-0.023328,-9.102
23280,7.0833,657.55,3,460.28,5.078,-0.023656,-9.9903
23340,7.0609,656.12,3,459.28,5.5227,-0.024,-10.877
23400,7.0385,654.66,3,458.27,5.9668,-0.024346,-11.763
23460,7.0161,653.19,3,457.24,6.4102,-0.024702,-12.647
23520,6.9938,651.7,3,456.19,6.8529,-0.025068,-13.53
23580,6.9714,650.18,3,455.13,7.295,-0.025441,-14.412
23640,6.949,648.65,3,454.05,7.7363,-0.025819,-15.292
23700,6.9266,647.08,3,452.96,8.1769,-0.026208,-16.17
23760,6.9042,645.5,3,451.85,8.6167,-0.02661,-17.047
23820,6.8818,643.89,3,450.72,9.0557,-0.027014,-17.922
23880,6.8594,642.26,3,449.58,9.4938,-0.027431,-18.796
23940,6.8371,640.6,3,448.42,9.9311,-0.027864,-19.667
24000,6.8147,638.91,3,447.24,10.368,-0.028302,-20.537
24060,6.7923,637.2,3,446.04,10.803,-0.028749,-21.405
24120,6.7699,635.46,3,444.82,11.238,-0.029212,-22.271
24180,6.7475,633.7,3,443.59,11.671,-0.029692,-23.134
24240,6.7251,631.9,3,442.33,12.104,-0.030173,-23.996
24300,6.7027,630.07,3,441.05,12.535,-0.030671,-24.855
24360,6.6804,628.22,3,439.75,12.965,-0.031191,-25.713
24420,6.658,626.33,3,438.43,13.395,-0.031725,-26.567
24480,6.6356,624.41,3,437.09,13.823,-0.032265,-27.42
24540,6.6132,622.46,3,435.72,14.25,-0.032819,-28.27
24600,6.5939,620.57,3,434.4,14.603,-0.025651,-29.026
24660,6.5798,619.2,3,433.44,14.861,-0.021624,-29.572
24720,6.5657,617.91,3,432.54,15.127,-0.021543,-30.104
