time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
5820,3.6792,56.814,4.8201,39.77,38.576,0.0046478,-77.184
5880,3.6831,57.093,4.8279,39.965,38.557,0.0046543,-77.147
5940,3.687,57.372,4.8358,40.161,38.539,0.0046607,-77.111
6000,3.6908,57.652,4.8436,40.357,38.521,0.0046673,-77.075
6060,3.6947,57.932,4.8514,40.553,38.503,0.0046734,-77.038
6120,3.6985,58.213,4.8592,40.749,38.484,0.0046796,-77.002
6180,3.7024,58.494,4.867,40.946,38.466,0.004686,-76.965
6240,3.7062,58.776,4.8749,41.143,38.448,0.0046927,-76.929
6300,3.7101,59.057,4.8827,41.34,38.429,0.0046998,-76.892
6360,3.714,59.34,4.8905,41.538,38.411,0.0047066,-76.855
6420,3.7178,59.622,4.8983,41.736,38.393,0.0047129,-76.818
6480,3.7217,59.905,4.9061,41.934,38.374,0.0047194,-76.781
6540,3.7255,60.189,4.914,42.132,38.356,0.0047262,-76.745
6600,3.7294,60.473,4.9218,42.331,38.337,0.0047334,-76.708
6660,3.7332,60.757,4.9296,42.53,38.319,0.0047409,-76.67
6720,3.7371,61.041,4.9374,42.729,38.3,0.0047473,-76.633
6780,3.741,61.327,4.9453,42.929,38.281,0.0047539,-76.596
6840,3.7448,61.612,4.9531,43.128,38.263,0.0047608,-76.559
6900,3.7487,61.898,4.9609,43.329,38.244,0.004768,-76.522
6960,3.7525,62.184,4.9687,43.529,38.225,0.0047757,-76.484
7020,3.7564,62.471,4.9765,43.73,38.207,0.004783,-76.447
7080,3.7602,62.758,4.9844,43.931,38.188,0.0047899,-76.409
7140,3.7641,63.046,4.9922,44.132,38.169,0.0047971,-76.372
7200,3.7679,63.334,5,44.334,38.15,0.0048033,-76.334
7260,3.7728,63.676,5.0073,44.573,38.123,0.0060089,-76.288
7320,3.7776,64.038,5.0145,44.827,38.099,0.0060548,-76.24
7380,3.7825,64.402,5.0218,45.081,38.075,0.0060676,-76.192
7440,3.7873,64.766,5.029,45.336,38.051,0.0060788,-76.144
7500,3.7922,65.131,5.0363,45.592,38.027,0.0060901,-76.096
7560,3.797,65.497,5.0435,45.848,38.002,0.0061013,-76.048
7620,3.8019,65.864,5.0508,46.105,37.978,0.006113,-75.999
7680,3.8067,66.231,5.058,46.362,37.954,0.0061254,-75.951
7740,3.8116,66.599,5.0653,46.619,37.93,0.0061368,-75.902
7800,3.8164,66.967,5.0725,46.877,37.905,0.0061485,-75.854
7860,3.8212,67.337,5.0798,47.136,37.881,0.0061608,-75.805
7920,3.8261,67.707,5.087,47.395,37.857,0.0061732,-75.757
7980,3.8309,68.078,5.0943,47.654,37.832,0.006185,-75.708
8040,3.8358,68.449,5.1015,47.914,37.808,0.0061971,-75.659
8100,3.8406,68.821,5.1088,48.175,37.783,0.0062099,-75.61
8160,3.8455,69.194,5.116,48.436,37.759,0.0062221,-75.561
8220,3.8503,69.568,5.1233,48.698,37.734,0.0062342,-75.512
8280,3.8552,69.943,5.1305,48.96,37.709,0.0062468,-75.462
8340,3.86,70.318,5.1378,49.222,37.685,0.0062601,-75.413
8400,3.8648,70.694,5.145,49.486,37.66,0.0062728,-75.364
8460,3.8697,71.071,5.1523,49.749,37.635,0.0062856,-75.314
8520,3.8745,71.448,5.1595,50.014,37.61,0.0062985,-75.264
8580,3.8794,71.826,5.1668,50.278,37.585,0.0063114,-75.215
8640,3.8842,72.205,5.174,50.544,37.56,0.0063244,-75.165
8700,3.8891,72.585,5.1813,50.81,37.535,0.0063375,-75.115
8760,3.8939,72.966,5.1885,51.076,37.51,0.0063507,-75.065
8820,3.8988,73.347,5.1958,51.343,37.485,0.0063639,-75.015
8880,3.9036,73.73,5.203,51.611,37.46,0.0063772,-74.965
8940,3.9084,74.113,5.2103,51.879,37.435,0.0063906,-74.915
9000,3.9133,74.497,5.2175,52.148,37.41,0.0063983,-74.865
9060,3.919,74.932,5.2241,52.452,37.376,0.0075689,-74.806
9120,3.9248,75.389,5.2306,52.772,37.346,0.0076351,-74.745
9180,3.9305,75.847,5.2372,53.093,37.316,0.0076562,-74.685
9240,3.9363,76.307,5.2437,53.415,37.285,0.0076754,-74.625
9300,3.942,76.769,5.2503,53.738,37.255,0.0076944,-74.564
9360,3.9478,77.231,5.2569,54.062,37.225,0.0077142,-74.504
9420,3.9535,77.694,5.2634,54.386,37.194,0.0077347,-74.443
9480,3.9593,78.159,5.27,54.711,37.164,0.0077546,-74.382
9540,3.965,78.625,5.2765,55.037,37.133,0.0077753,-74.321
9600,3.9708,79.092,5.2831,55.364,37.103,0.0077956,-74.26
9660,3.9765,79.561,5.2896,55.692,37.072,0.0078161,-74.199
9720,3.9823,80.03,5.2962,56.021,37.041,0.0078373,-74.137
9780,3.988,80.501,5.3028,56.351,37.011,0.0078578,-74.076
9840,3.9938,80.973,5.3093,56.681,36.98,0.0078791,-74.015
9900,3.9995,81.447,5.3159,57.013,36.949,0.0079007,-73.953
9960,4.0053,81.921,5.3224,57.345,36.918,0.007922,-73.891
10020,4.011,82.397,5.329,57.678,36.887,0.0079435,-73.829
10080,4.0168,82.875,5.3355,58.012,36.856,0.0079652,-73.767
10140,4.0225,83.353,5.3421,58.347,36.825,0.0079872,-73.705
10200,4.0283,83.833,5.3486,58.683,36.794,0.0080094,-73.643
10260,4.034,84.314,5.3552,59.02,36.762,0.0080321,-73.581
10320,4.0398,84.797,5.3618,59.358,36.731,0.0080544,-73.519
10380,4.0455,85.281,5.3683,59.697,36.7,0.008077,-73.456
10440,4.0513,85.766,5.3749,60.036,36.669,0.0080998,-73.394
10500,4.057,86.253,5.3814,60.377,36.637,0.0081228,-73.331
10560,4.0628,86.741,5.388,60.719,36.606,0.0081461,-73.268
10620,4.0685,87.23,5.3945,61.061,36.574,0.0081699,-73.206
10680,4.0743,87.721,5.4011,61.405,36.543,0.0081938,-73.143
10740,4.08,88.214,5.4077,61.75,36.511,0.0082176,-73.08
10800,4.0858,88.708,5.4142,62.095,36.479,0.0082369,-73.017
10860,4.0923,89.25,5.42,62.475,36.44,0.0093649,-72.945
10920,4.0989,89.815,5.4257,62.871,36.403,0.009455,-72.873
10980,4.1055,90.384,5.4315,63.269,36.367,0.0094901,-72.8
11040,4.112,90.954,5.4372,63.668,36.331,0.0095224,-72.728
11100,4.1186,91.526,5.443,64.068,36.294,0.0095551,-72.655
11160,4.1251,92.101,5.4487,64.47,36.257,0.0095883,-72.582
11220,4.1317,92.677,5.4545,64.874,36.221,0.0096217,-72.509
11280,4.1382,93.255,5.4602,65.279,36.184,0.0096553,-72.436
11340,4.1448,93.836,5.466,65.685,36.147,0.0096894,-72.363
11400,4.1514,94.418,5.4717,66.093,36.111,0.0097235,-72.289
11460,4.1579,95.003,5.4775,66.502,36.074,0.009758,-72.216
11520,4.1645,95.589,5.4832,66.912,36.037,0.0097929,-72.143
11580,4.171,96.178,5.489,67.324,36,0.0098281,-72.069
11640,4.1776,96.769,5.4947,67.738,35.963,0.0098638,-71.995
11700,4.1841,97.362,5.5005,68.153,35.926,0.0099,-71.921
11760,4.1907,97.957,5.5062,68.57,35.889,0.0099369,-71.847
11820,4.1972,98.554,5.512,68.988,35.852,0.0099741,-71.773
11880,4.2038,99.154,5.5177,69.408,35.815,0.010011,-71.699
11940,4.2104,99.756,5.5235,69.829,35.777,0.010048,-71.625
12000,4.2169,100.36,5.5292,70.252,35.74,0.010085,-71.551
12060,4.2235,100.97,5.535,70.676,35.703,0.010123,-71.476
12120,4.23,101.57,5.5407,71.102,35.665,0.010162,-71.402
12180,4.2366,102.19,5.5465,71.53,35.628,0.010201,-71.327
12240,4.2431,102.8,5.5522,71.96,35.59,0.010242,-71.252
12300,4.2497,103.42,5.558,72.391,35.553,0.010284,-71.178
12360,4.2563,104.03,5.5637,72.823,35.515,0.010326,-71.103
12420,4.2628,104.65,5.5695,73.258,35.478,0.010366,-71.028
12480,4.2694,105.28,5.5752,73.694,35.44,0.010408,-70.953
12540,4.2759,105.9,5.581,74.132,35.402,0.010449,-70.878
12600,4.2825,106.53,5.5867,74.572,35.364,0.01049,-70.802
12660,4.2897,107.21,5.5916,75.044,35.319,0.011569,-70.72
12720,4.297,107.9,5.5964,75.533,35.277,0.011698,-70.636
12780,4.3042,108.61,5.6012,76.025,35.235,0.011758,-70.553
12840,4.3115,109.31,5.6061,76.52,35.193,0.011812,-70.469
12900,4.3187,110.03,5.6109,77.018,35.151,0.011867,-70.385
12960,4.326,110.74,5.6158,77.517,35.109,0.011923,-70.301
13020,4.3332,111.46,5.6206,78.019,35.067,0.011979,-70.217
13080,4.3405,112.18,5.6255,78.524,35.025,0.012036,-70.133
13140,4.3477,112.9,5.6303,79.03,34.982,0.012094,-70.049
13200,4.355,113.63,5.6352,79.54,34.94,0.012153,-69.965
13260,4.3622,114.36,5.64,80.051,34.898,0.012212,-69.881
13320,4.3695,115.09,5.6448,80.566,34.855,0.012273,-69.797
13380,4.3767,115.83,5.6497,81.082,34.813,0.012334,-69.712
13440,4.384,116.57,5.6545,81.602,34.771,0.012396,-69.628
13500,4.3912,117.32,5.6594,82.124,34.728,0.012458,-69.544
13560,4.3985,118.07,5.6642,82.648,34.686,0.012522,-69.459
13620,4.4057,118.82,5.6691,83.176,34.643,0.012587,-69.375
13680,4.413,119.58,5.6739,83.706,34.601,0.012652,-69.29
13740,4.4202,120.34,5.6788,84.238,34.558,0.012718,-69.205
13800,4.4275,121.11,5.6836,84.774,34.516,0.012785,-69.121
13860,4.4347,121.88,5.6884,85.313,34.473,0.012853,-69.036
13920,4.442,122.65,5.6933,85.854,34.43,0.012923,-68.951
13980,4.4492,123.43,5.6981,86.398,34.388,0.012993,-68.867
14040,4.4565,124.21,5.703,86.945,34.345,0.013063,-68.782
14100,4.4637,124.99,5.7078,87.496,34.302,0.013135,-68.697
14160,4.471,125.78,5.7127,88.049,34.26,0.013208,-68.612
14220,4.4782,126.58,5.7175,88.605,34.217,0.013283,-68.527
14280,4.4855,127.38,5.7224,89.165,34.174,0.013359,-68.442
14340,4.4927,128.18,5.7272,89.727,34.132,0.013436,-68.358
14400,4.5,128.99,5.7321,90.293,34.089,0.01351,-68.273
14460,4.5078,129.84,5.7359,90.889,34.04,0.01454,-68.181
14520,4.5156,130.72,5.7398,91.505,33.993,0.014738,-68.09
14580,4.5235,131.61,5.7436,92.126,33.947,0.014847,-67.998
14640,4.5313,132.5,5.7475,92.752,33.901,0.014944,-67.907
14700,4.5391,133.4,5.7513,93.381,33.855,0.015042,-67.815
14760,4.5469,134.31,5.7552,94.015,33.809,0.015141,-67.724
14820,4.5547,135.22,5.759,94.653,33.763,0.015241,-67.632
14880,4.5626,136.14,5.7629,95.296,33.717,0.015344,-67.541
14940,4.5704,137.06,5.7668,95.942,33.671,0.015447,-67.449
15000,4.5782,137.99,5.7706,96.593,33.625,0.015554,-67.358
15060,4.586,138.93,5.7745,97.249,33.578,0.015662,-67.267
15120,4.5939,139.87,5.7783,97.909,33.533,0.015772,-67.175
15180,4.6017,140.82,5.7822,98.574,33.487,0.015884,-67.084
15240,4.6095,141.78,5.786,99.244,33.441,0.015999,-66.993
15300,4.6173,142.74,5.7899,99.918,33.395,0.016115,-66.902
15360,4.6251,143.71,5.7938,100.6,33.349,0.016233,-66.812
15420,4.633,144.69,5.7976,101.28,33.303,0.016354,-66.721
15480,4.6408,145.67,5.8015,101.97,33.257,0.016476,-66.63
15540,4.6486,146.67,5.8053,102.67,33.212,0.016601,-66.54
15600,4.6564,147.67,5.8092,103.37,33.166,0.016729,-66.449
15660,4.6642,148.67,5.813,104.07,33.121,0.016859,-66.359
15720,4.6721,149.69,5.8169,104.78,33.075,0.016991,-66.269
15780,4.6799,150.71,5.8208,105.5,33.03,0.017126,-66.179
15840,4.6877,151.74,5.8246,106.22,32.984,0.017265,-66.09
15900,4.6955,152.78,5.8285,106.95,32.939,0.017405,-66
15960,4.7033,153.83,5.8323,107.68,32.894,0.017547,-65.911
16020,4.7112,154.89,5.8362,108.42,32.849,0.017694,-65.822
16080,4.719,155.96,5.84,109.17,32.804,0.017844,-65.733
16140,4.7268,157.03,5.8439,109.92,32.759,0.017996,-65.644
16200,4.7346,158.12,5.8478,110.68,32.714,0.018144,-65.556
16260,4.7429,159.24,5.8506,111.47,32.664,0.019152,-65.462
16320,4.7511,160.4,5.8534,112.28,32.616,0.019477,-65.369
16380,4.7594,161.58,5.8562,113.1,32.569,0.019686,-65.277
16440,4.7677,162.76,5.859,113.93,32.522,0.019884,-65.184
16500,4.7759,163.96,5.8618,114.77,32.476,0.020078,-65.092
16560,4.7842,165.17,5.8646,115.62,32.429,0.020274,-65
16620,4.7924,166.4,5.8674,116.48,32.383,0.020476,-64.909
16680,4.8007,167.63,5.8702,117.34,32.337,0.020685,-64.818
16740,4.809,168.88,5.873,118.21,32.291,0.020897,-64.728
16800,4.8172,170.14,5.8758,119.1,32.245,0.021115,-64.638
16860,4.8255,171.41,5.8786,119.99,32.199,0.021339,-64.548
16920,4.8337,172.7,5.8814,120.89,32.154,0.021568,-64.459
16980,4.842,174,5.8842,121.8,32.109,0.021803,-64.37
17040,4.8502,175.32,5.887,122.72,32.064,0.022044,-64.282
17100,4.8585,176.65,5.8898,123.65,32.019,0.022291,-64.194
17160,4.8668,177.99,5.8926,124.59,31.975,0.022545,-64.107
17220,4.875,179.35,5.8954,125.55,31.93,0.022806,-64.02
17280,4.8833,180.73,5.8982,126.51,31.886,0.023073,-63.934
17340,4.8915,182.12,5.901,127.48,31.843,0.023349,-63.849
17400,4.8998,183.53,5.9038,128.47,31.799,0.023631,-63.764
17460,4.908,184.96,5.9066,129.47,31.756,0.023922,-63.68
17520,4.9163,186.4,5.9094,130.48,31.714,0.024221,-63.597
17580,4.9246,187.86,5.9122,131.5,31.671,0.024528,-63.514
17640,4.9328,189.34,5.915,132.54,31.629,0.024845,-63.432
17700,4.9411,190.84,5.9178,133.59,31.587,0.025171,-63.351
17760,4.9493,192.36,5.9206,134.66,31.546,0.025506,-63.271
17820,4.9576,193.9,5.9234,135.73,31.505,0.025851,-63.191
17880,4.9658,195.47,5.9262,136.83,31.465,0.026208,-63.113
17940,4.9741,197.05,5.929,137.93,31.425,0.026575,-63.035
18000,4.9824,198.66,5.9319,139.06,31.385,0.026943,-62.959
18060,4.9909,200.31,5.9336,140.22,31.342,0.028043,-62.88
18120,4.9995,202.01,5.9353,141.41,31.301,0.028664,-62.802
18180,5.008,203.75,5.937,142.62,31.261,0.029169,-62.726
18240,5.0166,205.51,5.9387,143.86,31.222,0.029649,-62.651
18300,5.0251,207.3,5.9404,145.11,31.183,0.030135,-62.577
18360,5.0337,209.13,5.9421,146.39,31.145,0.030633,-62.505
18420,5.0422,210.98,5.9438,147.69,31.108,0.031146,-62.434
18480,5.0508,212.87,5.9455,149.01,31.072,0.031679,-62.365
18540,5.0593,214.78,5.9472,150.35,31.036,0.032232,-62.297
18600,5.0679,216.73,5.9489,151.71,31.001,0.032807,-62.231
18660,5.0764,218.72,5.9506,153.1,30.966,0.033403,-62.166
18720,5.085,220.74,5.9523,154.52,30.933,0.034021,-62.103
18780,5.0935,222.8,5.954,155.96,30.9,0.034663,-62.042
18840,5.1021,224.9,5.9557,157.43,30.868,0.03533,-61.983
18900,5.1107,227.04,5.9574,158.93,30.837,0.036024,-61.926
18960,5.1192,229.23,5.9591,160.46,30.807,0.036747,-61.871
19020,5.1278,231.45,5.9608,162.02,30.778,0.0375,-61.818
19080,5.1363,233.73,5.9625,163.61,30.75,0.038284,-61.767
19140,5.1449,236.05,5.9642,165.23,30.723,0.039102,-61.719
19200,5.1534,238.42,5.9659,166.89,30.697,0.039953,-61.673
19260,5.162,240.84,5.9676,168.59,30.672,0.040841,-61.63
19320,5.1705,243.32,5.9693,170.32,30.649,0.041767,-61.589
19380,5.1791,245.86,5.971,172.1,30.626,0.042733,-61.552
19440,5.1876,248.45,5.9727,173.92,30.605,0.043741,-61.517
19500,5.1962,251.11,5.9744,175.77,30.586,0.044795,-61.485
19560,5.2047,253.83,5.9761,177.68,30.568,0.045897,-61.457
19620,5.2133,256.61,5.9778,179.63,30.551,0.047047,-61.431
19680,5.2218,259.47,5.9795,181.63,30.536,0.048248,-61.41
19740,5.2304,262.41,5.9812,183.68,30.523,0.049501,-61.392
19800,5.2389,265.41,5.9829,185.79,30.511,0.050804,-61.377
19860,5.2476,268.52,5.9835,187.96,30.498,0.05263,-61.365
19920,5.2564,271.73,5.984,190.21,30.489,0.054296,-61.357
19980,5.2651,275.03,5.9846,192.52,30.481,0.055926,-61.354
20040,5.2738,278.44,5.9852,194.91,30.477,0.057569,-61.356
20100,5.2825,281.94,5.9857,197.36,30.474,0.059249,-61.362
20160,5.2912,285.55,5.9863,199.88,30.473,0.060977,-61.373
20220,5.2999,289.26,5.9869,202.48,30.475,0.062758,-61.389
20280,5.3086,293.08,5.9875,205.16,30.479,0.06459,-61.409
20340,5.3173,297.01,5.988,207.91,30.485,0.066468,-61.434
20400,5.326,301.06,5.9886,210.74,30.493,0.068387,-61.464
20460,5.3347,305.22,5.9892,213.65,30.503,0.070336,-61.498
20520,5.3434,309.5,5.9897,216.65,30.515,0.072302,-61.537
20580,5.3521,313.89,5.9903,219.73,30.53,0.074268,-61.58
20640,5.3608,318.41,5.9909,222.89,30.547,0.076215,-61.627
20700,5.3695,323.04,5.9914,226.13,30.565,0.078118,-61.677
20760,5.3782,327.78,5.992,229.45,30.585,0.079951,-61.73
20820,5.3869,332.63,5.9926,232.84,30.606,0.081681,-61.784
20880,5.3956,337.58,5.9932,236.31,30.629,0.083274,-61.841
20940,5.4043,342.62,5.9937,239.83,30.652,0.084694,-61.897
21000,5.413,347.74,5.9943,243.42,30.676,0.085904,-61.953
21060,5.4217,352.92,5.9949,247.05,30.7,0.086867,-62.007
21120,5.4304,358.16,5.9954,250.71,30.723,0.087547,-62.058
21180,5.4391,363.42,5.996,254.4,30.745,0.087917,-62.105
21240,5.4478,368.7,5.9966,258.09,30.765,0.087961,-62.146
21300,5.4565,373.97,5.9971,261.78,30.783,0.08767,-62.18
21360,5.4652,379.22,5.9977,265.45,30.798,0.087039,-62.206
21420,5.4739,384.41,5.9983,269.09,30.81,0.086081,-62.223
21480,5.4826,389.54,5.9989,272.68,30.818,0.084823,-62.23
21540,5.4913,394.58,5.9994,276.21,30.821,0.083296,-62.226
21600,5.5,399.53,6,279.67,30.82,0.081543,-62.211
21660,5.5087,404.37,5.9994,283.06,30.813,0.079608,-62.184
21720,5.5174,409.08,5.9989,286.36,30.802,0.077541,-62.146
21780,5.5261,413.67,5.9983,289.57,30.784,0.075387,-62.096
21840,5.5348,418.13,5.9977,292.69,30.761,0.073187,-62.035
21900,5.5435,422.45,5.9971,295.72,30.733,0.07098,-61.963
21960,5.5522,426.64,5.9966,298.65,30.699,0.068794,-61.88
22020,5.5609,430.71,5.996,301.49,30.66,0.066655,-61.787
22080,5.5696,434.64,5.9954,304.25,30.616,0.064578,-61.684
22140,5.5783,438.46,5.9949,306.92,30.567,0.062578,-61.572
22200,5.587,442.15,5.9943,309.51,30.513,0.06066,-61.452
22260,5.5957,445.74,5.9937,312.02,30.455,0.058828,-61.323
22320,5.6044,449.21,5.9932,314.45,30.393,0.057084,-61.186
22380,5.6131,452.59,5.9926,316.81,30.327,0.055426,-61.042
22440,5.6218,455.87,5.992,319.11,30.257,0.053854,-60.891
22500,5.6305,459.05,5.9914,321.34,30.183,0.052364,-60.733
22560,5.6392,462.15,5.9909,323.51,30.106,0.050947,-60.569
22620,5.6479,465.17,5.9903,325.62,30.026,0.049604,-60.4
22680,5.6566,468.1,5.9897,327.67,29.943,0.048326,-60.224
22740,5.6653,470.97,5.9892,329.68,29.857,0.047113,-60.044
22800,5.674,473.76,5.9886,331.63,29.768,0.045958,-59.858
22860,5.6827,476.48,5.988,333.54,29.677,0.044861,-59.667
22920,5.6914,479.14,5.9875,335.4,29.583,0.043814,-59.472
22980,5.7001,481.74,5.9869,337.22,29.487,0.042818,-59.273
23040,5.7088,484.28,5.9863,339,29.388,0.041866,-59.07
23100,5.7175,486.77,5.9857,340.74,29.288,0.040958,-58.862
23160,5.7262,489.2,5.9852,342.44,29.185,0.040088,-58.651
23220,5.7349,491.58,5.9846,344.1,29.081,0.039257,-58.436
23280,5.7436,493.91,5.984,345.74,28.974,0.038462,-58.217
23340,5.7524,496.19,5.9835,347.34,28.866,0.037699,-57.996
23400,5.7611,498.43,5.9829,348.9,28.756,0.036969,-57.771
23460,5.7696,500.62,5.9812,350.43,28.648,0.035856,-57.546
23520,5.7782,502.74,5.9795,351.92,28.537,0.035056,-57.319
23580,5.7867,504.83,5.9778,353.38,28.424,0.03438,-57.089
23640,5.7953,506.87,5.9761,354.81,28.31,0.033762,-56.857
23700,5.8038,508.88,5.9744,356.21,28.195,0.033174,-56.621
23760,5.8124,510.85,5.9727,357.6,28.078,0.032611,-56.384
