time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
6240,6.8396,640.72,3,448.5,9.8763,-0.024639,-19.58
6300,6.8198,639.23,3,447.46,10.262,-0.024953,-20.349
6360,6.8,637.73,3,446.41,10.647,-0.025301,-21.117
6420,6.7802,636.2,3,445.34,11.031,-0.025661,-21.883
6480,6.7604,634.65,3,444.25,11.415,-0.026025,-22.648
6540,6.7406,633.07,3,443.15,11.798,-0.0264,-23.411
6600,6.7209,631.48,3,442.03,12.18,-0.026785,-24.172
6660,6.7011,629.86,3,440.9,12.561,-0.027177,-24.932
6720,6.6813,628.22,3,439.75,12.941,-0.027581,-25.689
6780,6.6615,626.55,3,438.58,13.321,-0.027992,-26.445
6840,6.6417,624.86,3,437.4,13.699,-0.028415,-27.199
6900,6.6219,623.14,3,436.2,14.077,-0.028847,-27.951
6960,6.6021,621.4,3,434.98,14.453,-0.029293,-28.701
7020,6.5823,619.62,3,433.74,14.829,-0.029751,-29.449
7080,6.5626,617.82,3,432.48,15.203,-0.030219,-30.195
7140,6.5428,616,3,431.2,15.577,-0.030705,-30.939
7200,6.523,614.14,3,429.9,15.949,-0.0312,-31.68
7260,6.5032,612.25,3,428.58,16.321,-0.03171,-32.419
7320,6.4834,610.33,3,427.23,16.691,-0.032238,-33.156
7380,6.4636,608.38,3,425.87,17.06,-0.032777,-33.89
7440,6.4438,606.4,3,424.48,17.427,-0.033336,-34.621
7500,6.4241,604.38,3,423.07,17.794,-0.033912,-35.35
7560,6.4043,602.33,3,421.63,18.159,-0.034503,-36.076
7620,6.3845,600.24,3,420.17,18.523,-0.035114,-36.799
7680,6.3647,598.12,3,418.68,18.885,-0.035748,-37.519
7740,6.3449,595.95,3,417.17,19.246,-0.036403,-38.237
7800,6.3251,593.75,3,415.62,19.605,-0.037076,-38.95
7860,6.2957,590.86,3,413.6,20.17,-0.054764,-39.956
7920,6.2659,587.45,3,411.21,20.711,-0.058447,-41.013
7980,6.236,583.88,3,408.71,21.244,-0.060431,-42.065
8040,6.2062,580.2,3,406.14,21.773,-0.062299,-43.11
8100,6.1763,576.4,3,403.48,22.298,-0.064249,-44.145
8160,6.1465,572.48,3,400.74,22.817,-0.066318,-45.171
8220,6.1166,568.44,3,397.91,23.333,-0.06852,-46.185
8280,6.0868,564.26,3,394.98,23.842,-0.070864,-47.189
8340,6.0569,559.93,3,391.95,24.347,-0.073363,-48.18
8400,6.0271,555.45,3,388.82,24.845,-0.076035,-49.158
8460,5.9972,550.8,3,385.56,25.337,-0.078902,-50.122
8520,5.9674,545.98,3,382.18,25.822,-0.081985,-51.071
8580,5.9375,540.96,3,378.67,26.301,-0.085308,-52.004
8640,5.9077,535.73,3,375.01,26.771,-0.088902,-52.919
8700,5.8778,530.29,3,371.2,27.233,-0.092799,-53.816
8760,5.848,524.59,3,367.21,27.685,-0.09704,-54.691
8820,5.8181,518.63,3,363.04,28.128,-0.10167,-55.544
8880,5.7883,512.38,3,358.67,28.56,-0.10674,-56.372
8940,5.7584,505.81,3,354.07,28.98,-0.11231,-57.173
9000,5.7286,498.89,3,349.23,29.386,-0.11846,-57.943
9060,5.6987,491.59,3,344.11,29.779,-0.12526,-58.68
9120,5.6689,483.85,3,338.69,30.155,-0.1328,-59.38
9180,5.639,475.63,3,332.94,30.513,-0.14121,-60.037
9240,5.6092,466.89,3,326.82,30.851,-0.15057,-60.647
9300,5.5793,457.54,3,320.28,31.166,-0.16102,-61.204
9360,5.5495,447.54,3,313.28,31.455,-0.17266,-61.701
9420,5.5196,436.8,3,305.76,31.715,-0.18557,-62.13
9480,5.4898,425.25,3,297.67,31.941,-0.19975,-62.484
9540,5.4599,412.81,3,288.96,32.129,-0.21507,-62.753
9600,5.4392,400.15,3,280.1,32.083,-0.1963,-62.792
9660,5.4232,389.05,3,272.34,31.987,-0.17615,-62.741
9720,5.4072,378.8,3,265.16,31.926,-0.1669,-62.683
9780,5.3912,368.92,3,258.24,31.875,-0.16302,-62.61
9840,5.3753,359.19,3,251.43,31.825,-0.16158,-62.519
9900,5.3593,349.51,3,244.66,31.769,-0.1609,-62.412
9960,5.3433,339.88,3,237.92,31.705,-0.15993,-62.29
10020,5.3273,330.34,3,231.24,31.633,-0.15803,-62.16
10080,5.3114,320.95,3,224.66,31.555,-0.15485,-62.027
10140,5.2954,311.78,3,218.25,31.475,-0.1503,-61.897
10200,5.2794,302.94,3,212.05,31.394,-0.14449,-61.777
10260,5.2634,294.47,3,206.13,31.318,-0.13769,-61.672
10320,5.2475,286.43,3,200.5,31.249,-0.13026,-61.586
10380,5.2315,278.84,3,195.19,31.19,-0.12258,-61.521
10440,5.2155,271.71,3,190.2,31.142,-0.115,-61.478
10500,5.1995,265.03,3,185.52,31.105,-0.10778,-61.456
10560,5.1836,258.77,3,181.14,31.081,-0.10108,-61.455
10620,5.1676,252.89,3,177.02,31.069,-0.094976,-61.472
10680,5.1516,247.36,3,173.15,31.066,-0.089481,-61.507
10740,5.1356,242.14,3,169.5,31.074,-0.084565,-61.556
10800,5.1196,237.2,3,166.04,31.09,-0.080174,-61.619
10860,5.1037,232.51,3,162.76,31.114,-0.076246,-61.694
10920,5.0877,228.04,3,159.63,31.144,-0.072722,-61.779
10980,5.0717,223.78,3,156.64,31.18,-0.069546,-61.874
11040,5.0557,219.69,3,153.78,31.222,-0.066669,-61.978
11100,5.0398,215.77,3,151.04,31.269,-0.064053,-62.089
11160,5.0238,212,3,148.4,31.32,-0.061664,-62.208
11220,5.0078,208.37,3,145.86,31.374,-0.059473,-62.332
11280,4.9918,204.86,3,143.4,31.432,-0.057455,-62.463
11340,4.9759,201.47,3,141.03,31.494,-0.055591,-62.598
11400,4.9599,198.19,3,138.73,31.558,-0.053862,-62.738
11460,4.9478,195.16,3,136.61,31.556,-0.039649,-62.834
11520,4.9424,193.36,3,135.35,31.517,-0.02346,-62.869
11580,4.937,192.12,3,134.49,31.524,-0.018702,-62.916
11640,4.9316,191.05,3,133.74,31.544,-0.017251,-62.966
11700,4.9263,190.04,3,133.03,31.568,-0.01674,-63.018
11760,4.9209,189.04,3,132.33,31.593,-0.016494,-63.07
11820,4.9155,188.05,3,131.64,31.619,-0.016323,-63.123
11880,4.9101,187.08,3,130.96,31.645,-0.016174,-63.176
11940,4.9047,186.11,3,130.28,31.671,-0.016035,-63.229
12000,4.8993,185.16,3,129.61,31.697,-0.015899,-63.283
12060,4.8939,184.21,3,128.94,31.724,-0.015764,-63.337
12120,4.8885,183.26,3,128.28,31.75,-0.015634,-63.391
12180,4.8831,182.33,3,127.63,31.777,-0.015504,-63.446
12240,4.8777,181.4,3,126.98,31.804,-0.01538,-63.5
12300,4.8723,180.48,3,126.34,31.831,-0.015257,-63.556
12360,4.8669,179.57,3,125.7,31.858,-0.015138,-63.611
12420,4.8615,178.67,3,125.07,31.886,-0.015019,-63.667
12480,4.8561,177.77,3,124.44,31.913,-0.014902,-63.723
12540,4.8507,176.88,3,123.82,31.941,-0.014788,-63.779
12600,4.8453,176,3,123.2,31.969,-0.014675,-63.835
12660,4.8399,175.12,3,122.58,31.997,-0.014564,-63.892
12720,4.8345,174.25,3,121.97,32.025,-0.014455,-63.949
12780,4.8291,173.38,3,121.37,32.053,-0.014349,-64.006
12840,4.8237,172.53,3,120.77,32.082,-0.014244,-64.063
12900,4.8183,171.67,3,120.17,32.11,-0.014142,-64.121
12960,4.8129,170.83,3,119.58,32.139,-0.014041,-64.179
13020,4.8075,169.99,3,118.99,32.167,-0.013942,-64.237
13080,4.8021,169.16,3,118.41,32.196,-0.013845,-64.295
13140,4.7967,168.33,3,117.83,32.225,-0.013749,-64.353
13200,4.7913,167.51,3,117.25,32.254,-0.013654,-64.412
13260,4.7859,166.69,3,116.68,32.283,-0.013561,-64.471
13320,4.7805,165.88,3,116.11,32.312,-0.013469,-64.53
13380,4.7751,165.07,3,115.55,32.341,-0.013378,-64.589
13440,4.7697,164.27,3,114.99,32.37,-0.01329,-64.648
13500,4.7643,163.48,3,114.43,32.4,-0.013203,-64.707
13560,4.7589,162.69,3,113.88,32.429,-0.013117,-64.767
13620,4.7535,161.9,3,113.33,32.459,-0.013033,-64.827
13680,4.7481,161.12,3,112.79,32.489,-0.01295,-64.886
13740,4.7427,160.35,3,112.24,32.518,-0.012869,-64.946
13800,4.7374,159.58,3,111.71,32.548,-0.012788,-65.007
13860,4.732,158.82,3,111.17,32.578,-0.012709,-65.067
13920,4.7266,158.06,3,110.64,32.608,-0.012632,-65.127
13980,4.7212,157.3,3,110.11,32.638,-0.012556,-65.188
14040,4.7158,156.55,3,109.58,32.668,-0.01248,-65.248
14100,4.7104,155.8,3,109.06,32.698,-0.012405,-65.309
14160,4.705,155.06,3,108.54,32.728,-0.012331,-65.37
14220,4.6996,154.32,3,108.03,32.758,-0.012259,-65.431
14280,4.6942,153.59,3,107.51,32.789,-0.012187,-65.492
14340,4.6888,152.86,3,107,32.819,-0.012116,-65.553
14400,4.6834,152.14,3,106.49,32.849,-0.012046,-65.614
14460,4.678,151.41,3,105.99,32.88,-0.011977,-65.676
14520,4.6726,150.7,3,105.49,32.91,-0.011909,-65.737
14580,4.6672,149.99,3,104.99,32.941,-0.011843,-65.799
14640,4.6618,149.28,3,104.49,32.971,-0.011777,-65.86
14700,4.6564,148.57,3,104,33.002,-0.011712,-65.922
14760,4.651,147.87,3,103.51,33.033,-0.011648,-65.984
14820,4.6456,147.17,3,103.02,33.063,-0.011585,-66.045
14880,4.6402,146.48,3,102.54,33.094,-0.011523,-66.107
14940,4.6348,145.79,3,102.05,33.125,-0.011462,-66.169
15000,4.6294,145.11,3,101.57,33.156,-0.011401,-66.231
15060,4.624,144.42,3,101.1,33.186,-0.011341,-66.293
15120,4.621,143.84,3,100.69,33.181,-0.0047643,-66.329
15180,4.6213,143.73,3,100.61,33.164,-0.00015827,-66.326
15240,4.6216,143.75,3,100.62,33.16,0.00051001,-66.323
15300,4.6219,143.78,3,100.65,33.158,0.00060744,-66.32
15360,4.6222,143.82,3,100.67,33.156,0.0006229,-66.316
15420,4.6225,143.86,3,100.7,33.154,0.0006256,-66.313
15480,4.6228,143.89,3,100.73,33.152,0.0006257,-66.309
15540,4.6231,143.93,3,100.75,33.151,0.00062565,-66.306
15600,4.6234,143.97,3,100.78,33.149,0.00062561,-66.302
15660,4.6237,144.01,3,100.8,33.147,0.00062591,-66.299
15720,4.624,144.04,3,100.83,33.145,0.000626,-66.295
15780,4.6243,144.08,3,100.86,33.144,0.00062608,-66.292
15840,4.6246,144.12,3,100.88,33.142,0.0006265,-66.288
15900,4.6249,144.16,3,100.91,33.14,0.00062649,-66.285
15960,4.6252,144.19,3,100.94,33.139,0.00062664,-66.282
16020,4.6255,144.23,3,100.96,33.137,0.00062713,-66.278
16080,4.6258,144.27,3,100.99,33.135,0.00062731,-66.275
16140,4.6261,144.31,3,101.02,33.133,0.00062749,-66.271
16200,4.6264,144.34,3,101.04,33.132,0.00062767,-66.268
16260,4.6267,144.38,3,101.07,33.13,0.00062786,-66.264
16320,4.627,144.42,3,101.09,33.128,0.00062805,-66.261
16380,4.6273,144.46,3,101.12,33.126,0.00062824,-66.257
16440,4.6276,144.5,3,101.15,33.125,0.00062843,-66.254
16500,4.6279,144.53,3,101.17,33.123,0.00062863,-66.25
16560,4.6282,144.57,3,101.2,33.121,0.00062883,-66.247
16620,4.6285,144.61,3,101.23,33.12,0.00062903,-66.243
16680,4.6288,144.65,3,101.25,33.118,0.00062924,-66.24
16740,4.6291,144.68,3,101.28,33.116,0.00062946,-66.237
16800,4.6294,144.72,3,101.31,33.114,0.00062964,-66.233
16860,4.6297,144.76,3,101.33,33.113,0.00062982,-66.23
16920,4.63,144.8,3,101.36,33.111,0.00063,-66.226
16980,4.6303,144.84,3,101.38,33.109,0.00063018,-66.223
17040,4.6306,144.87,3,101.41,33.107,0.00063037,-66.219
17100,4.6309,144.91,3,101.44,33.106,0.00063055,-66.216
17160,4.6312,144.95,3,101.46,33.104,0.00063073,-66.212
17220,4.6315,144.99,3,101.49,33.102,0.00063092,-66.209
17280,4.6318,145.02,3,101.52,33.101,0.0006311,-66.205
17340,4.6321,145.06,3,101.54,33.099,0.00063129,-66.202
17400,4.6324,145.1,3,101.57,33.097,0.00063148,-66.199
17460,4.6327,145.14,3,101.6,33.095,0.00063167,-66.195
17520,4.633,145.18,3,101.62,33.094,0.00063184,-66.192
17580,4.6333,145.21,3,101.65,33.092,0.00063202,-66.188
17640,4.6336,145.25,3,101.68,33.09,0.0006322,-66.185
17700,4.6339,145.29,3,101.7,33.088,0.00063238,-66.181
17760,4.6342,145.33,3,101.73,33.087,0.00063256,-66.178
17820,4.6345,145.37,3,101.76,33.085,0.00063274,-66.174
17880,4.6348,145.4,3,101.78,33.083,0.00063292,-66.171
17940,4.6351,145.44,3,101.81,33.082,0.00063311,-66.167
18000,4.6354,145.48,3,101.84,33.08,0.0006333,-66.164
18060,4.6357,145.52,3,101.86,33.078,0.00063349,-66.161
18120,4.636,145.56,3,101.89,33.076,0.00063368,-66.157
18180,4.6363,145.59,3,101.92,33.075,0.00063387,-66.154
18240,4.6366,145.63,3,101.94,33.073,0.00063405,-66.15
18300,4.6369,145.67,3,101.97,33.071,0.00063423,-66.147
18360,4.6372,145.71,3,102,33.069,0.00063441,-66.143
18420,4.6375,145.75,3,102.02,33.068,0.00063459,-66.14
18480,4.6378,145.78,3,102.05,33.066,0.00063477,-66.136
18540,4.6381,145.82,3,102.08,33.064,0.00063496,-66.133
18600,4.6384,145.86,3,102.1,33.063,0.00063514,-66.13
18660,4.6387,145.9,3,102.13,33.061,0.00063533,-66.126
18720,4.639,145.94,3,102.16,33.059,0.00063552,-66.123
18780,4.6392,145.97,3,102.18,33.057,0.00063571,-66.119
18840,4.6395,146.01,3,102.21,33.056,0.0006359,-66.116
18900,4.6398,146.05,3,102.24,33.054,0.0006361,-66.112
18960,4.6401,146.09,3,102.26,33.052,0.00063629,-66.109
19020,4.6933,148.91,3,104.24,32.309,0.12594,-65.499
19080,4.7786,158.51,3,110.96,31.618,0.18195,-64.509
19140,4.8639,170.18,3,119.12,31.049,0.20554,-63.537
19200,4.9492,183.16,3,128.22,30.503,0.22789,-62.602
19260,5.0345,197.61,3,138.33,29.969,0.25467,-61.721
19320,5.1198,213.87,3,149.71,29.448,0.28848,-60.916
19380,5.2051,232.43,3,162.7,28.946,0.33212,-60.217
19440,5.2904,253.99,3,177.79,28.469,0.38914,-59.662
19500,5.3757,279.47,3,195.63,28.023,0.46341,-59.29
19560,5.461,309.98,3,216.98,27.615,0.55651,-59.125
19620,5.5463,346.46,3,242.52,27.249,0.65941,-59.114
19680,5.6316,388.62,3,272.04,26.93,0.73712,-59.02
19740,5.7169,433.18,3,303.23,26.639,0.72932,-58.382
19800,5.8022,473.9,3,331.73,26.268,0.61365,-56.831
19860,5.8875,506.03,3,354.22,25.649,0.45869,-54.509
19920,5.9727,529.71,3,370.8,24.718,0.33938,-51.812
19980,6.058,547.73,3,383.41,23.548,0.26776,-48.971
20040,6.1433,562.43,3,393.7,22.232,0.22576,-46.045
20100,6.2286,575.11,3,402.58,20.829,0.19838,-43.046
20160,6.3139,586.38,3,410.47,19.366,0.17825,-39.979
20220,6.3992,596.58,3,417.61,17.859,0.16227,-36.854
20280,6.4845,605.91,3,424.14,16.317,0.14904,-33.677
20340,6.5698,614.51,3,430.16,14.746,0.1378,-30.456
20400,6.6551,622.48,3,435.73,13.15,0.12808,-27.197
20460,6.7404,629.9,3,440.93,11.533,0.11955,-23.903
20520,6.8257,636.84,3,445.79,9.8983,0.11198,-20.58
20580,6.911,643.35,3,450.35,8.2476,0.1052,-17.232
20640,6.9963,649.48,3,454.64,6.5833,0.099067,-13.86
20700,7.0816,655.25,3,458.68,4.9071,0.093488,-10.469
20760,7.1669,660.71,3,462.5,3.2205,0.088392,-7.0597
20820,7.2521,665.87,3,466.11,1.5248,0.083713,-3.6356
20880,7.3374,670.76,3,469.53,-0.18027,0.079782,-0.19793
20940,7.4227,675.41,3,472.79,-1.9063,0.075355,3.2852
21000,7.508,679.82,3,475.87,-3.6397,0.071601,6.7782
21060,7.5698,683.62,3,478.53,-4.8195,0.022093,9.4844
21120,7.5591,683.58,3,478.5,-4.5507,-0.0078278,9.1562
21180,7.5484,683.07,3,478.15,-4.3304,-0.0085603,8.7208
21240,7.5377,682.56,3,477.79,-4.1113,-0.0086378,8.2832
21300,7.5269,682.04,3,477.43,-3.8924,-0.0086874,7.8455
21360,7.5162,681.52,3,477.06,-3.6735,-0.0087407,7.4081
21420,7.5055,680.99,3,476.69,-3.4546,-0.0087909,6.9708
21480,7.4948,680.46,3,476.32,-3.2359,-0.0088417,6.5336
21540,7.4841,679.93,3,475.95,-3.0172,-0.008896,6.0966
21600,7.4734,679.39,3,475.57,-2.7985,-0.0089554,5.6598
21660,7.4627,678.85,3,475.2,-2.58,-0.0090122,5.2231
21720,7.452,678.31,3,474.82,-2.3615,-0.0090651,4.7865
21780,7.4413,677.76,3,474.43,-2.1431,-0.0091215,4.3501
21840,7.4306,677.21,3,474.05,-1.9248,-0.009183,3.914
21900,7.4199,676.66,3,473.66,-1.7066,-0.0092456,3.4779
21960,7.4092,676.1,3,473.27,-1.4885,-0.0093001,3.0421
22020,7.3985,675.54,3,472.88,-1.2704,-0.0093572,2.6064
22080,7.3878,674.98,3,472.49,-1.0525,-0.009419,2.1709
22140,7.3771,674.41,3,472.09,-0.8346,-0.0094866,1.7356
22200,7.3664,673.84,3,471.69,-0.61681,-0.0095546,1.3005
22260,7.3557,673.27,3,471.29,-0.3991,-0.0096296,0.86561
22320,7.345,672.69,3,470.88,-0.18148,-0.0097134,0.43095
22380,7.3343,672.11,3,470.48,0.035717,-0.0097127,-0.0034441
22440,7.3236,671.53,3,470.07,0.25103,-0.0097913,-0.43352
22500,7.3129,670.94,3,469.66,0.46622,-0.009856,-0.86346
22560,7.3022,670.34,3,469.24,0.68132,-0.0099183,-1.2932
22620,7.2915,669.75,3,468.82,0.8963,-0.0099793,-1.7228
22680,7.2808,669.15,3,468.4,1.1112,-0.010042,-2.1521
22740,7.2701,668.54,3,467.98,1.326,-0.010109,-2.5812
22800,7.2594,667.93,3,467.55,1.5407,-0.010176,-3.0101
22860,7.24,667,3,466.9,1.9475,-0.020623,-3.7506
22920,7.2176,665.72,3,466,2.3975,-0.021733,-4.6428
22980,7.1952,664.4,3,465.08,2.8456,-0.022072,-5.5367
23040,7.1728,663.07,3,464.15,3.2932,-0.022373,-6.4297
23100,7.1504,661.72,3,463.2,3.7402,-0.022685,-7.3216
23160,7.1281,660.35,3,462.24,4.1867,-0.023002,-8.2124
23220,7.1057,658.96,3,461.27,4.6326,-0.023327,-9.102
23280,7.0833,657.55,3,460.28,5.078,-0.023658,-9.9903
23340,7.0609,656.12,3,459.28,5.5227,-0.024005,-10.877
23400,7.0385,654.66,3,458.27,5.9668,-0.024346,-11.763
23460,7.0161,653.19,3,457.24,6.4102,-0.024706,-12.647
23520,6.9938,651.7,3,456.19,6.8529,-0.025066,-13.53
23580,6.9714,650.18,3,455.13,7.295,-0.025443,-14.412
23640,6.949,648.65,3,454.05,7.7363,-0.02582,-15.292
23700,6.9266,647.08,3,452.96,8.1769,-0.026209,-16.17
23760,6.9042,645.5,3,451.85,8.6167,-0.026611,-17.047
23820,6.8818,643.89,3,450.72,9.0557,-0.027015,-17.922
23880,6.8594,642.26,3,449.58,9.4938,-0.027432,-18.796
23940,6.8371,640.6,3,448.42,9.9311,-0.027864,-19.667
24000,6.8147,638.91,3,447.24,10.368,-0.028304,-20.537
24060,6.7923,637.2,3,446.04,10.803,-0.028751,-21.405
24120,6.7699,635.46,3,444.82,11.238,-0.029214,-22.271
24180,6.7475,633.7,3,443.59,11.671,-0.029693,-23.134
24240,6.7251,631.9,3,442.33,12.104,-0.030176,-23.996
24300,6.7027,630.07,3,441.05,12.535,-0.030674,-24.855
24360,6.6804,628.22,3,439.75,12.965,-0.031195,-25.713
24420,6.658,626.33,3,438.43,13.395,-0.031719,-26.567
24480,6.6356,624.41,3,437.09,13.823,-0.032256,-27.42
24540,6.6132,622.46,3,435.72,14.25,-0.032815,-28.27
24600,6.5939,620.57,3,434.4,14.603,-0.025683,-29.026
24660,6.5798,619.2,3,433.44,14.861,-0.021619,-29.572
24720,6.5657,617.91,3,432.54,15.127,-0.021508,-30.104
24780,6.5516,616.61,3,431.63,15.393,-0.021762,-30.633
24840,6.5376,615.3,3,430.71,15.658,-0.022012,-31.162
24900,6.5235,613.97,3,429.78,15.923,-0.022262,-31.69
24960,6.5094,612.63,3,428.84,16.187,-0.022521,-32.216
25020,6.4953,611.27,3,427.89,16.45,-0.022787,-32.741
25080,6.4812,609.89,3,426.93,16.713,-0.023058,-33.265
25140,6.4672,608.5,3,425.95,16.976,-0.023336,-33.788
25200,6.4531,607.09,3,424.97,17.237,-0.023618,-34.309
