time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
2640,4.8644,258.59,3,193.94,0,-0.026513,0
2700,4.8619,257.01,3,192.75,0,-0.026368,0
2760,4.8594,255.43,3,191.57,0,-0.026222,0
2820,4.8569,253.86,3,190.39,0,-0.026073,0
2880,4.8544,252.3,3,189.22,0,-0.025922,0
2940,4.8519,250.75,3,188.06,0,-0.02577,0
3000,4.8494,249.21,3,186.91,0,-0.025615,0
3060,4.8468,247.68,3,185.76,0,-0.025458,0
3120,4.8443,246.15,3,184.61,0,-0.025299,0
3180,4.8418,244.64,3,183.48,0,-0.025138,0
3240,4.8393,243.14,3,182.35,0,-0.024975,0
3300,4.8368,241.64,3,181.23,0,-0.02481,0
3360,4.8343,240.16,3,180.12,0,-0.024644,0
3420,4.8318,238.69,3,179.01,0,-0.024475,0
3480,4.8292,237.22,3,177.92,0,-0.024305,0
3540,4.8267,235.77,3,176.83,0,-0.024133,0
3600,4.8242,234.33,3,175.74,0,-0.02396,0
3660,4.8217,232.89,3,174.67,0,-0.023784,0
3720,4.8192,231.47,3,173.6,0,-0.023607,0
3780,4.8167,230.06,3,172.55,0,-0.023429,0
3840,4.8142,228.66,3,171.49,0,-0.023249,0
3900,4.83,227.28,3,170.46,0,-0.021807,0
3960,4.8925,226.11,3,169.58,0,-0.017261,0
4020,4.955,225.21,3,168.91,0,-0.012856,0
4080,5.0175,224.56,3,168.42,0,-0.0085857,0
4140,5.08,224.17,3,168.13,0,-0.0044445,0
4200,5.1425,224.03,3,168.02,0,-0.00042649,0
4260,5.2049,224.12,3,168.09,0,0.0034745,0
4320,5.2674,224.44,3,168.33,0,0.0072646,0
4380,5.3299,224.99,3,168.74,0,0.01095,0
4440,5.3924,225.76,3,169.32,0,0.014536,0
4500,5.4549,226.73,3,170.05,0,0.01803,0
4560,5.5174,227.92,3,170.94,0,0.021437,0
4620,5.5799,229.3,3,171.98,0,0.024763,0
4680,5.6424,230.89,3,173.17,0,0.028014,0
4740,5.7048,232.66,3,174.5,0,0.031195,0
4800,5.7673,234.63,3,175.97,0,0.034313,0
4860,5.8298,236.78,3,177.59,0,0.037371,0
4920,5.8923,239.11,3,179.33,0,0.040377,0
4980,5.9548,241.62,3,181.22,0,0.043333,0
5040,6.0173,244.31,3,183.23,0,0.046246,0
5100,6.0798,247.17,3,185.38,0,0.04912,0
5160,6.1423,250.21,3,187.65,0,0.051959,0
5220,6.2047,253.41,3,190.06,0,0.054766,0
5280,6.2672,256.78,3,192.58,0,0.057547,0
5340,6.3297,260.31,3,195.23,0,0.060305,0
5400,6.3922,264.01,3,198.01,0,0.063042,0
5460,6.4547,267.88,3,200.91,0,0.065761,0
5520,6.5172,271.9,3,203.93,0,0.068466,0
5580,6.5797,276.09,3,207.07,0,0.071158,0
5640,6.6422,280.44,3,210.33,0,0.07384,0
5700,6.7046,284.95,3,213.72,0,0.076512,0
5760,6.7671,289.63,3,217.22,0,0.079218,0
5820,6.8296,294.46,3,220.85,0,0.081924,0
5880,6.8921,299.46,3,224.59,0,0.084622,0
5940,6.9385,304.61,3,228.46,0,0.086599,0
6000,6.9187,309.78,3,232.33,0,0.085624,0
6060,6.8989,314.88,3,236.16,0,0.084633,0
6120,6.8791,319.93,3,239.95,0,0.083624,0
6180,6.8594,324.92,3,243.69,0,0.082595,0
6240,6.8396,329.84,3,247.38,0,0.081543,0
6300,6.8198,334.7,3,251.03,0,0.080468,0
6360,6.8,339.5,3,254.62,0,0.079367,0
6420,6.7802,344.22,3,258.17,0,0.07824,0
6480,6.7604,348.89,3,261.66,0,0.0771,0
6540,6.7406,353.48,3,265.11,0,0.075939,0
6600,6.7209,358,3,268.5,0,0.074749,0
6660,6.7011,362.45,3,271.83,0,0.073529,0
6720,6.6813,366.82,3,275.11,0,0.072279,0
6780,6.6615,371.12,3,278.34,0,0.070999,0
6840,6.6417,375.34,3,281.5,0,0.069689,0
6900,6.6219,379.48,3,284.61,0,0.068349,0
6960,6.6021,383.54,3,287.66,0,0.066979,0
7020,6.5823,387.52,3,290.64,0,0.06558,0
7080,6.5626,391.41,3,293.56,0,0.064152,0
7140,6.5428,395.22,3,296.41,0,0.062697,0
7200,6.523,398.93,3,299.2,0,0.061215,0
7260,6.5032,402.56,3,301.92,0,0.059708,0
7320,6.4834,406.1,3,304.57,0,0.058177,0
7380,6.4636,409.54,3,307.16,0,0.056622,0
7440,6.4438,412.89,3,309.67,0,0.055047,0
7500,6.4241,416.15,3,312.11,0,0.053451,0
7560,6.4043,419.31,3,314.48,0,0.051837,0
7620,6.3845,422.37,3,316.78,0,0.050206,0
7680,6.3647,425.33,3,319,0,0.048561,0
7740,6.3449,428.2,3,321.15,0,0.046903,0
7800,6.3251,430.96,3,323.22,0,0.045233,0
7860,6.2957,433.61,3,325.2,0,0.042984,0
7920,6.2659,436.12,3,327.09,0,0.040697,0
7980,6.236,438.49,3,328.87,0,0.038402,0
8040,6.2062,440.73,3,330.54,0,0.036103,0
8100,6.1763,442.82,3,332.12,0,0.033802,0
8160,6.1465,444.78,3,333.59,0,0.0315,0
8220,6.1166,446.6,3,334.95,0,0.029202,0
8280,6.0868,448.29,3,336.21,0,0.026908,0
8340,6.0569,449.83,3,337.37,0,0.024622,0
8400,6.0271,451.24,3,338.43,0,0.022344,0
8460,5.9972,452.51,3,339.39,0,0.020078,0
8520,5.9674,453.65,3,340.24,0,0.017824,0
8580,5.9375,454.65,3,340.99,0,0.015584,0
8640,5.9077,455.52,3,341.64,0,0.013359,0
8700,5.8778,456.26,3,342.19,0,0.011152,0
8760,5.848,456.86,3,342.65,0,0.0089614,0
8820,5.8181,457.33,3,343,0,0.0067897,0
8880,5.7883,457.68,3,343.26,0,0.0046373,0
8940,5.7584,457.89,3,343.42,0,0.0025045,0
9000,5.7286,457.98,3,343.48,0,0.00039203,0
9060,5.6987,457.94,3,343.45,0,-0.0017,0
9120,5.6689,457.78,3,343.33,0,-0.0037714,0
9180,5.639,457.49,3,343.12,0,-0.0058222,0
9240,5.6092,457.08,3,342.81,0,-0.0078525,0
9300,5.5793,456.55,3,342.41,0,-0.0098625,0
9360,5.5495,455.89,3,341.92,0,-0.011853,0
9420,5.5196,455.12,3,341.34,0,-0.013823,0
9480,5.4898,454.24,3,340.68,0,-0.015774,0
9540,5.4599,453.23,3,339.92,0,-0.017707,0
9600,5.4392,452.13,3,339.09,0,-0.018944,0
9660,5.4232,450.96,3,338.22,0,-0.019815,0
9720,5.4072,449.75,3,337.31,0,-0.020677,0
9780,5.3912,448.48,3,336.36,0,-0.021531,0
9840,5.3753,447.16,3,335.37,0,-0.022378,0
9900,5.3593,445.8,3,334.35,0,-0.023217,0
9960,5.3433,444.38,3,333.28,0,-0.024048,0
10020,5.3273,442.91,3,332.18,0,-0.024874,0
10080,5.3114,441.39,3,331.05,0,-0.025693,0
10140,5.2954,439.83,3,329.87,0,-0.026506,0
10200,5.2794,438.21,3,328.66,0,-0.027314,0
10260,5.2634,436.55,3,327.41,0,-0.028117,0
10320,5.2475,434.84,3,326.13,0,-0.028915,0
10380,5.2315,433.08,3,324.81,0,-0.029709,0
10440,5.2155,431.27,3,323.46,0,-0.030499,0
10500,5.1995,429.42,3,322.07,0,-0.031286,0
10560,5.1836,427.52,3,320.64,0,-0.032069,0
10620,5.1676,425.57,3,319.18,0,-0.032849,0
10680,5.1516,423.58,3,317.68,0,-0.033626,0
10740,5.1356,421.54,3,316.15,0,-0.0344,0
10800,5.1196,419.45,3,314.59,0,-0.035173,0
10860,5.1037,417.32,3,312.99,0,-0.035943,0
10920,5.0877,415.14,3,311.35,0,-0.036712,0
10980,5.0717,412.91,3,309.68,0,-0.037478,0
11040,5.0557,410.64,3,307.98,0,-0.038244,0
11100,5.0398,408.32,3,306.24,0,-0.039008,0
11160,5.0238,405.96,3,304.47,0,-0.03977,0
11220,5.0078,403.55,3,302.66,0,-0.040532,0
11280,4.9918,401.09,3,300.82,0,-0.041293,0
11340,4.9759,398.59,3,298.95,0,-0.042052,0
11400,4.9599,396.05,3,297.04,0,-0.04281,0
11460,4.9478,393.46,3,295.1,0,-0.043255,0
11520,4.9424,390.87,3,293.15,0,-0.043174,0
11580,4.937,388.28,3,291.21,0,-0.043102,0
11640,4.9316,385.7,3,289.27,0,-0.043038,0
11700,4.9263,383.11,3,287.34,0,-0.04298,0
11760,4.9209,380.54,3,285.4,0,-0.042929,0
11820,4.9155,377.96,3,283.47,0,-0.042885,0
11880,4.9101,375.39,3,281.54,0,-0.042846,0
11940,4.9047,372.82,3,279.62,0,-0.042812,0
12000,4.8993,370.25,3,277.69,0,-0.042784,0
12060,4.8939,367.69,3,275.77,0,-0.04276,0
12120,4.8885,365.12,3,273.84,0,-0.042741,0
12180,4.8831,362.56,3,271.92,0,-0.042725,0
12240,4.8777,360,3,270,0,-0.042712,0
12300,4.8723,357.43,3,268.08,0,-0.042703,0
12360,4.8669,354.87,3,266.15,0,-0.042696,0
12420,4.8615,352.31,3,264.23,0,-0.042691,0
12480,4.8561,349.75,3,262.31,0,-0.042689,0
12540,4.8507,347.19,3,260.39,0,-0.042688,0
12600,4.8453,344.63,3,258.47,0,-0.042688,0
12660,4.8399,342.06,3,256.55,0,-0.042689,0
12720,4.8345,339.5,3,254.63,0,-0.04269,0
12780,4.8291,336.94,3,252.71,0,-0.042692,0
12840,4.8237,334.38,3,250.79,0,-0.042693,0
12900,4.8183,331.82,3,248.86,0,-0.042694,0
12960,4.8129,329.26,3,246.94,0,-0.042694,0
13020,4.8075,326.7,3,245.02,0,-0.042693,0
13080,4.8021,324.13,3,243.1,0,-0.042691,0
13140,4.7967,321.57,3,241.18,0,-0.042686,0
13200,4.7913,319.01,3,239.26,0,-0.04268,0
13260,4.7859,316.45,3,237.34,0,-0.042671,0
13320,4.7805,313.89,3,235.42,0,-0.042659,0
13380,4.7751,311.33,3,233.5,0,-0.042644,0
13440,4.7697,308.77,3,231.58,0,-0.042626,0
13500,4.7643,306.22,3,229.66,0,-0.042604,0
13560,4.7589,303.66,3,227.75,0,-0.042578,0
13620,4.7535,301.11,3,225.83,0,-0.042548,0
13680,4.7481,298.56,3,223.92,0,-0.042513,0
13740,4.7427,296.01,3,222,0,-0.042473,0
13800,4.7374,293.46,3,220.09,0,-0.042429,0
13860,4.732,290.91,3,218.19,0,-0.042379,0
13920,4.7266,288.37,3,216.28,0,-0.042323,0
13980,4.7212,285.84,3,214.38,0,-0.042261,0
14040,4.7158,283.3,3,212.48,0,-0.042194,0
14100,4.7104,280.77,3,210.58,0,-0.042119,0
14160,4.705,278.25,3,208.69,0,-0.042039,0
14220,4.6996,275.73,3,206.8,0,-0.041952,0
14280,4.6942,273.21,3,204.91,0,-0.041857,0
14340,4.6888,270.7,3,203.03,0,-0.041756,0
14400,4.6834,268.2,3,201.15,0,-0.041647,0
14460,4.678,265.71,3,199.28,0,-0.041531,0
14520,4.6726,263.22,3,197.41,0,-0.041407,0
14580,4.6672,260.74,3,195.55,0,-0.041275,0
14640,4.6618,258.27,3,193.7,0,-0.041135,0
14700,4.6564,255.8,3,191.85,0,-0.040988,0
14760,4.651,253.35,3,190.01,0,-0.040832,0
14820,4.6456,250.9,3,188.18,0,-0.040668,0
14880,4.6402,248.47,3,186.35,0,-0.040496,0
14940,4.6348,246.04,3,184.53,0,-0.040315,0
15000,4.6294,243.63,3,182.72,0,-0.040126,0
15060,4.624,241.23,3,180.92,0,-0.039929,0
15120,4.621,238.84,3,179.13,0,-0.039553,0
15180,4.6213,236.49,3,177.36,0,-0.038929,0
15240,4.6216,234.17,3,175.63,0,-0.038306,0
15300,4.6219,231.89,3,173.92,0,-0.037684,0
15360,4.6222,229.65,3,172.24,0,-0.037062,0
15420,4.6225,227.44,3,170.58,0,-0.036441,0
15480,4.6228,225.27,3,168.96,0,-0.035821,0
15540,4.6231,223.14,3,167.36,0,-0.035202,0
15600,4.6234,221.05,3,165.79,0,-0.034585,0
15660,4.6237,218.99,3,164.24,0,-0.03397,0
15720,4.624,216.97,3,162.73,0,-0.033358,0
15780,4.6243,214.99,3,161.24,0,-0.032747,0
15840,4.6246,213.04,3,159.78,0,-0.03214,0
15900,4.6249,211.13,3,158.35,0,-0.031535,0
15960,4.6252,209.26,3,156.94,0,-0.030934,0
16020,4.6255,207.42,3,155.57,0,-0.030336,0
16080,4.6258,205.62,3,154.21,0,-0.029742,0
16140,4.6261,203.85,3,152.89,0,-0.029152,0
16200,4.6264,202.12,3,151.59,0,-0.028566,0
16260,4.6267,200.42,3,150.32,0,-0.027985,0
16320,4.627,198.76,3,149.07,0,-0.027408,0
16380,4.6273,197.13,3,147.85,0,-0.026837,0
16440,4.6276,195.54,3,146.66,0,-0.02627,0
16500,4.6279,193.98,3,145.49,0,-0.02571,0
16560,4.6282,192.46,3,144.34,0,-0.025154,0
16620,4.6285,190.96,3,143.22,0,-0.024605,0
16680,4.6288,189.5,3,142.13,0,-0.024062,0
16740,4.6291,188.08,3,141.06,0,-0.023525,0
16800,4.6294,186.68,3,140.01,0,-0.022994,0
16860,4.6297,185.32,3,138.99,0,-0.02247,0
16920,4.63,183.98,3,137.99,0,-0.021953,0
16980,4.6303,182.68,3,137.01,0,-0.021443,0
17040,4.6306,181.41,3,136.06,0,-0.020939,0
17100,4.6309,180.17,3,135.13,0,-0.020443,0
17160,4.6312,178.96,3,134.22,0,-0.019954,0
17220,4.6315,177.77,3,133.33,0,-0.019472,0
17280,4.6318,176.62,3,132.47,0,-0.018997,0
17340,4.6321,175.49,3,131.62,0,-0.01853,0
17400,4.6324,174.4,3,130.8,0,-0.018071,0
17460,4.6327,173.33,3,129.99,0,-0.017619,0
17520,4.633,172.28,3,129.21,0,-0.017175,0
17580,4.6333,171.27,3,128.45,0,-0.016738,0
17640,4.6336,170.27,3,127.71,0,-0.016309,0
17700,4.6339,169.31,3,126.98,0,-0.015888,0
17760,4.6342,168.37,3,126.28,0,-0.015475,0
17820,4.6345,167.45,3,125.59,0,-0.015069,0
17880,4.6348,166.56,3,124.92,0,-0.014671,0
17940,4.6351,165.69,3,124.27,0,-0.014281,0
18000,4.6354,164.84,3,123.63,0,-0.013899,0
18060,4.6357,164.02,3,123.02,0,-0.013524,0
18120,4.636,163.22,3,122.42,0,-0.013157,0
18180,4.6363,162.44,3,121.83,0,-0.012797,0
18240,4.6366,161.69,3,121.26,0,-0.012445,0
18300,4.6369,160.95,3,120.71,0,-0.0121,0
18360,4.6372,160.23,3,120.18,0,-0.011763,0
18420,4.6375,159.54,3,119.65,0,-0.011433,0
18480,4.6378,158.86,3,119.15,0,-0.011111,0
18540,4.6381,158.2,3,118.65,0,-0.010795,0
18600,4.6384,157.57,3,118.17,0,-0.010487,0
18660,4.6387,156.95,3,117.71,0,-0.010186,0
18720,4.639,156.34,3,117.26,0,-0.0098915,0
18780,4.6392,155.76,3,116.82,0,-0.0096041,0
18840,4.6395,155.19,3,116.39,0,-0.0093234,0
18900,4.6398,154.64,3,115.98,0,-0.0090494,0
18960,4.6401,154.1,3,115.58,0,-0.008782,0
19020,4.6933,153.65,3,115.24,0,-0.0051649,0
19080,4.7786,153.5,3,115.13,0,0.00026557,0
19140,4.8639,153.68,3,115.26,0,0.0054376,0
19200,4.9492,154.15,3,115.61,0,0.010368,0
19260,5.0345,154.91,3,116.19,0,0.015072,0
19320,5.1198,155.96,3,116.97,0,0.019567,0
19380,5.2051,157.26,3,117.94,0,0.023868,0
19440,5.2904,158.82,3,119.11,0,0.027991,0
19500,5.3757,160.61,3,120.46,0,0.031949,0
19560,5.461,162.65,3,121.98,0,0.035757,0
19620,5.5463,164.9,3,123.68,0,0.039428,0
19680,5.6316,167.38,3,125.53,0,0.042976,0
19740,5.7169,170.06,3,127.54,0,0.046413,0
19800,5.8022,172.94,3,129.71,0,0.04975,0
19860,5.8875,176.03,3,132.02,0,0.052998,0
19920,5.9727,179.3,3,134.48,0,0.056169,0
19980,6.058,182.76,3,137.07,0,0.059272,0
20040,6.1433,186.41,3,139.81,0,0.062317,0
20100,6.2286,190.24,3,142.68,0,0.065312,0
20160,6.3139,194.25,3,145.69,0,0.068267,0
20220,6.3992,198.43,3,148.82,0,0.071188,0
20280,6.4845,202.79,3,152.09,0,0.074084,0
20340,6.5698,207.32,3,155.49,0,0.076961,0
20400,6.6551,212.03,3,159.02,0,0.079869,0
20460,6.7404,216.91,3,162.68,0,0.082788,0
20520,6.8257,221.96,3,166.47,0,0.085707,0
20580,6.911,227.19,3,170.39,0,0.08863,0
20640,6.9963,232.6,3,174.45,0,0.091563,0
20700,7.0816,238.18,3,178.64,0,0.094508,0
20760,7.1669,243.94,3,182.95,0,0.097468,0
20820,7.2521,249.88,3,187.41,0,0.10045,0
20880,7.3374,255.99,3,192,0,0.10344,0
20940,7.4227,262.29,3,196.72,0,0.10646,0
21000,7.508,268.77,3,201.58,0,0.1095,0
21060,7.5698,275.42,3,206.57,0,0.11173,0
21120,7.5591,282.12,3,211.59,0,0.11144,0
21180,7.5484,288.8,3,216.6,0,0.11116,0
21240,7.5377,295.46,3,221.59,0,0.11088,0
21300,7.5269,302.1,3,226.58,0,0.11061,0
21360,7.5162,308.73,3,231.55,0,0.11032,0
21420,7.5055,315.34,3,236.51,0,0.11003,0
21480,7.4948,321.93,3,241.45,0,0.10972,0
21540,7.4841,328.51,3,246.38,0,0.10938,0
21600,7.4734,335.06,3,251.29,0,0.10902,0
21660,7.4627,341.59,3,256.19,0,0.10863,0
21720,7.452,348.09,3,261.07,0,0.1082,0
21780,7.4413,354.57,3,265.93,0,0.10772,0
21840,7.4306,361.02,3,270.76,0,0.1072,0
21900,7.4199,367.43,3,275.57,0,0.10663,0
21960,7.4092,373.81,3,280.36,0,0.106,0
22020,7.3985,380.15,3,285.11,0,0.10532,0
22080,7.3878,386.45,3,289.84,0,0.10457,0
22140,7.3771,392.7,3,294.52,0,0.10375,0
22200,7.3664,398.9,3,299.17,0,0.10287,0
22260,7.3557,405.04,3,303.78,0,0.10191,0
22320,7.345,411.12,3,308.34,0,0.10089,0
22380,7.3343,417.14,3,312.86,0,0.099783,0
22440,7.3236,423.1,3,317.32,0,0.098605,0
22500,7.3129,428.98,3,321.73,0,0.097351,0
22560,7.3022,434.78,3,326.08,0,0.096021,0
22620,7.2915,440.5,3,330.37,0,0.094615,0
22680,7.2808,446.13,3,334.6,0,0.093134,0
22740,7.2701,451.67,3,338.75,0,0.09158,0
22800,7.2594,457.12,3,342.84,0,0.089954,0
22860,7.24,462.45,3,346.84,0,0.087841,0
22920,7.2176,467.66,3,350.74,0,0.085519,0
22980,7.1952,472.72,3,354.54,0,0.083135,0
23040,7.1728,477.63,3,358.22,0,0.080695,0
23100,7.1504,482.4,3,361.8,0,0.078205,0
23160,7.1281,487.01,3,365.26,0,0.07567,0
23220,7.1057,491.48,3,368.61,0,0.073099,0
23280,7.0833,495.78,3,371.84,0,0.070496,0
23340,7.0609,499.94,3,374.95,0,0.06787,0
23400,7.0385,503.93,3,377.95,0,0.065226,0
23460,7.0161,507.76,3,380.82,0,0.062571,0
23520,6.9938,511.44,3,383.58,0,0.059912,0
23580,6.9714,514.95,3,386.22,0,0.057275,0
23640,6.949,518.31,3,388.73,0,0.054656,0
23700,6.9266,521.51,3,391.13,0,0.052048,0
23760,6.9042,524.56,3,393.42,0,0.049459,0
23820,6.8818,527.45,3,395.59,0,0.046893,0
23880,6.8594,530.19,3,397.64,0,0.044355,0
23940,6.8371,532.77,3,399.58,0,0.041849,0
24000,6.8147,535.21,3,401.41,0,0.039379,0
24060,6.7923,537.5,3,403.12,0,0.036949,0
24120,6.7699,539.64,3,404.73,0,0.034561,0
24180,6.7475,541.65,3,406.24,0,0.032219,0
24240,6.7251,543.51,3,407.63,0,0.029924,0
24300,6.7027,545.24,3,408.93,0,0.02768,0
24360,6.6804,546.83,3,410.13,0,0.025487,0
24420,6.658,548.3,3,411.22,0,0.023346,0
24480,6.6356,549.64,3,412.23,0,0.021259,0
24540,6.6132,550.85,3,413.14,0,0.019227,0
24600,6.5939,551.95,3,413.96,0,0.01743,0
24660,6.5798,552.95,3,414.71,0,0.015993,0
24720,6.5657,553.87,3,415.4,0,0.014597,0
24780,6.5516,554.7,3,416.03,0,0.013244,0
24840,6.5376,555.46,3,416.59,0,0.011932,0
24900,6.5235,556.13,3,417.1,0,0.010661,0
24960,6.5094,556.74,3,417.55,0,0.0094295,0
25020,6.4953,557.27,3,417.95,0,0.0082378,0
25080,6.4812,557.73,3,418.29,0,0.0070848,0
25140,6.4672,558.12,3,418.59,0,0.0059694,0
25200,6.4531,558.44,3,418.83,0,0.0048909,0
25260,6.439,558.71,3,419.03,0,0.0038481,0
25320,6.4249,558.91,3,419.18,0,0.0028402,0
25380,6.4108,559.05,3,419.28,0,0.0018659,0
25440,6.3968,559.13,3,419.35,0,0.00092429,0
25500,6.3827,559.16,3,419.37,0,1.4319e-05,0
25560,6.3686,559.13,3,419.35,0,-0.00086524,0
25620,6.3545,559.05,3,419.29,0,-0.0017153,0
25680,6.3405,558.93,3,419.2,0,-0.002537,0
25740,6.3264,558.75,3,419.06,0,-0.0033316,0
25800,6.3123,558.53,3,418.9,0,-0.0040999,0
25860,6.2982,558.26,3,418.69,0,-0.0048431,0
25920,6.2841,557.95,3,418.46,0,-0.0055622,0
25980,6.2701,557.59,3,418.19,0,-0.0062583,0
26040,6.256,557.2,3,417.9,0,-0.0069322,0
26100,6.2419,556.76,3,417.57,0,-0.0075851,0
26160,6.2278,556.29,3,417.21,0,-0.0082179,0
26220,6.2137,555.77,3,416.83,0,-0.0088314,0
26280,6.1997,555.23,3,416.42,0,-0.0094267,0
26340,6.1856,554.64,3,415.98,0,-0.010004,0
26400,6.1715,554.03,3,415.52,0,-0.010566,0
26460,6.1574,553.38,3,415.03,0,-0.011111,0
26520,6.1433,552.69,3,414.52,0,-0.011642,0
26580,6.1293,551.98,3,413.98,0,-0.012158,0
26640,6.1152,551.24,3,413.43,0,-0.012661,0
26700,6.1011,550.46,3,412.85,0,-0.013151,0
26760,6.087,549.66,3,412.24,0,-0.01363,0
26820,6.0729,548.83,3,411.62,0,-0.014097,0
26880,6.0589,547.97,3,410.97,0,-0.014553,0
26940,6.0448,547.08,3,410.31,0,-0.014999,0
27000,6.0307,546.17,3,409.62,0,-0.015436,0
27060,6.0166,545.23,3,408.92,0,-0.015864,0
27120,6.0025,544.26,3,408.2,0,-0.016284,0
27180,5.9885,543.27,3,407.46,0,-0.016696,0
27240,5.9744,542.26,3,406.69,0,-0.0171,0
27300,5.9603,541.22,3,405.92,0,-0.017498,0
27360,5.9462,540.16,3,405.12,0,-0.01789,0
27420,5.9321,539.07,3,404.31,0,-0.018276,0
27480,5.9181,537.97,3,403.48,0,-0.018656,0
27540,5.904,536.84,3,402.63,0,-0.019032,0
27600,5.8899,535.68,3,401.76,0,-0.019402,0
27660,5.8758,534.51,3,400.88,0,-0.019769,0
27720,5.8618,533.31,3,399.98,0,-0.020132,0
27780,5.8477,532.09,3,399.07,0,-0.020492,0
27840,5.8336,530.85,3,398.14,0,-0.020848,0
27900,5.8195,529.59,3,397.19,0,-0.021202,0
27960,5.8054,528.31,3,396.23,0,-0.021553,0
28020,5.7914,527,3,395.25,0,-0.021903,0
28080,5.7773,525.68,3,394.26,0,-0.02225,0
28140,5.7632,524.33,3,393.25,0,-0.022596,0
28200,5.7491,522.97,3,392.23,0,-0.022941,0
28260,5.735,521.58,3,391.19,0,-0.023284,0
28320,5.721,520.17,3,390.13,0,-0.023627,0
28380,5.7069,518.75,3,389.06,0,-0.02397,0
28440,5.6928,517.3,3,387.97,0,-0.024312,0
28500,5.6787,515.83,3,386.87,0,-0.024655,0
28560,5.6646,514.34,3,385.75,0,-0.024997,0
28620,5.6506,512.83,3,384.62,0,-0.025341,0
28680,5.6365,511.3,3,383.47,0,-0.025684,0
28740,5.6224,509.75,3,382.31,0,-0.026029,0
28800,5.6083,508.17,3,381.13,0,-0.026375,0
28860,5.5942,506.58,3,379.94,0,-0.026722,0
28920,5.5802,504.97,3,378.73,0,-0.02707,0
28980,5.5661,503.33,3,377.5,0,-0.02742,0
29040,5.552,501.68,3,376.26,0,-0.027772,0
29100,5.5379,500,3,375,0,-0.028126,0
29160,5.5238,498.3,3,373.73,0,-0.028482,0
29220,5.5098,496.58,3,372.44,0,-0.028841,0
29280,5.4957,494.84,3,371.13,0,-0.029202,0
29340,5.4816,493.08,3,369.81,0,-0.029565,0
29400,5.4675,491.29,3,368.47,0,-0.029932,0
29460,5.4534,489.49,3,367.11,0,-0.030301,0
29520,5.4394,487.66,3,365.74,0,-0.030673,0
29580,5.4253,485.8,3,364.35,0,-0.031049,0
29640,5.4112,483.93,3,362.95,0,-0.031427,0
29700,5.3971,482.03,3,361.53,0,-0.03181,0
29760,5.383,480.11,3,360.08,0,-0.032195,0
29820,5.369,478.17,3,358.63,0,-0.032585,0
29880,5.3549,476.2,3,357.15,0,-0.032978,0
29940,5.3408,474.21,3,355.66,0,-0.033375,0
30000,5.3267,472.2,3,354.15,0,-0.033777,0
30060,5.3127,470.16,3,352.62,0,-0.034182,0
30120,5.2986,468.1,3,351.07,0,-0.034591,0
30180,5.2845,466.01,3,349.51,0,-0.035005,0
30240,5.2704,463.9,3,347.92,0,-0.035423,0
30300,5.2563,461.76,3,346.32,0,-0.035846,0
