time,glc_pp,lac_pp,glc,lac,gly,gly_vol,f_glc_pp,f_lac_pp,f_glc,f_lac,f_gly
41340,4.6084,3,5.912,0.72433,384.49,269.14,0,0,-2.1057e-05,-6.6479e-07,-0.015491
41400,4.6069,3,5.9107,0.72429,383.56,268.49,0,0,-2.1087e-05,-5.3084e-07,-0.015512
41460,4.6054,3,5.9095,0.72427,382.63,267.84,0,0,-2.1126e-05,-3.9392e-07,-0.015533
41520,4.6039,3,5.9082,0.72425,381.7,267.19,0,0,-2.1167e-05,-2.5738e-07,-0.015554
41580,4.6024,3,5.9069,0.72424,380.76,266.53,0,0,-2.1188e-05,-1.3192e-07,-0.015576
41640,4.6009,3,5.9057,0.72423,379.83,265.88,0,0,-2.1211e-05,-6.7038e-09,-0.015598
41700,4.5984,3,5.904,0.72397,378.89,265.22,0,0,-3.8136e-05,-1.29e-05,-0.015654
41760,4.5945,3,5.9017,0.72321,377.95,264.56,0,0,-3.8453e-05,-1.2395e-05,-0.015767
41820,4.5907,3,5.8994,0.72247,377,263.9,0,0,-3.8444e-05,-1.2344e-05,-0.015879
41880,4.5868,3,5.8971,0.72174,376.04,263.23,0,0,-3.8567e-05,-1.2093e-05,-0.015991
41940,4.5829,3,5.8948,0.72102,375.08,262.56,0,0,-3.8662e-05,-1.1879e-05,-0.016103
42000,4.579,3,5.8924,0.72031,374.11,261.88,0,0,-3.8768e-05,-1.1674e-05,-0.016216
42060,4.5752,3,5.8901,0.71962,373.13,261.19,0,0,-3.8863e-05,-1.1464e-05,-0.016328
42120,4.5713,3,5.8878,0.71894,372.15,260.5,0,0,-3.8975e-05,-1.1246e-05,-0.016441
42180,4.5674,3,5.8854,0.71827,371.16,259.81,0,0,-3.9079e-05,-1.1033e-05,-0.016553
42240,4.5635,3,5.8831,0.71761,370.16,259.11,0,0,-3.9185e-05,-1.082e-05,-0.016665
42300,4.5596,3,5.8807,0.71697,369.16,258.41,0,0,-3.9301e-05,-1.0603e-05,-0.016778
42360,4.5558,3,5.8784,0.71634,368.15,257.71,0,0,-3.9115e-05,-1.0479e-05,-0.01689
42420,4.5519,3,5.876,0.71572,367.13,256.99,0,0,-3.8907e-05,-1.0358e-05,-0.017002
42480,4.548,3,5.8736,0.71512,366.11,256.28,0,0,-3.8766e-05,-1.0214e-05,-0.017115
42540,4.5441,3,5.8712,0.71452,365.08,255.56,0,0,-3.874e-05,-1.0034e-05,-0.017227
42600,4.5403,3,5.8688,0.71395,364.04,254.83,0,0,-3.8879e-05,-9.8069e-06,-0.017339
42660,4.5364,3,5.8665,0.71338,363,254.1,0,0,-3.9236e-05,-9.5227e-06,-0.017451
42720,4.5325,3,5.8641,0.71283,361.95,253.36,0,0,-3.9863e-05,-9.1727e-06,-0.017564
42780,4.5286,3,5.8616,0.71228,360.89,252.62,0,0,-4.0033e-05,-8.9209e-06,-0.017676
42840,4.5247,3,5.8592,0.71176,359.83,251.88,0,0,-3.9948e-05,-8.7278e-06,-0.017788
42900,4.5209,3,5.8568,0.71124,358.76,251.13,0,0,-3.9939e-05,-8.5276e-06,-0.0179
42960,4.517,3,5.8544,0.71074,357.68,250.38,0,0,-4.0064e-05,-8.3163e-06,-0.018012
43020,4.5131,3,5.8519,0.71025,356.6,249.62,0,0,-4.0381e-05,-8.0916e-06,-0.018123
43080,4.5092,3,5.8495,0.70977,355.5,248.85,0,0,-4.0835e-05,-7.8639e-06,-0.018235
43140,4.5054,3,5.847,0.7093,354.41,248.09,0,0,-4.0919e-05,-7.6769e-06,-0.018346
43200,4.5015,3,5.8446,0.70885,353.3,247.31,0,0,-4.1049e-05,-7.4635e-06,-0.018458
43260,4.4991,3,5.8427,0.70881,352.19,246.54,0,0,-2.3911e-05,4.9313e-06,-0.018515
43320,4.4976,3,5.8413,0.70911,351.08,245.76,0,0,-2.3961e-05,5.037e-06,-0.018535
43380,4.4961,3,5.8399,0.70942,349.97,244.98,0,0,-2.401e-05,5.1342e-06,-0.018556
43440,4.4946,3,5.8384,0.70973,348.86,244.2,0,0,-2.4037e-05,5.254e-06,-0.018576
43500,4.493,3,5.837,0.71004,347.74,243.42,0,0,-2.406e-05,5.3777e-06,-0.018596
43560,4.4915,3,5.8355,0.71036,346.62,242.64,0,0,-2.4137e-05,5.4428e-06,-0.018617
43620,4.49,3,5.8341,0.71069,345.51,241.85,0,0,-2.4179e-05,5.5442e-06,-0.018637
43680,4.4885,3,5.8326,0.71102,344.39,241.07,0,0,-2.421e-05,5.6565e-06,-0.018657
43740,4.487,3,5.8312,0.71136,343.27,240.29,0,0,-2.4308e-05,5.692e-06,-0.018677
43800,4.4855,3,5.8297,0.7117,342.15,239.5,0,0,-2.4339e-05,5.8004e-06,-0.018697
43860,4.484,3,5.8282,0.71205,341.02,238.72,0,0,-2.4378e-05,5.8975e-06,-0.018717
43920,4.4825,3,5.8268,0.7124,339.9,237.93,0,0,-2.4492e-05,5.9103e-06,-0.018737
43980,4.481,3,5.8253,0.71276,338.78,237.14,0,0,-2.4506e-05,6.033e-06,-0.018757
44040,4.4795,3,5.8238,0.71312,337.65,236.35,0,0,-2.4556e-05,6.1135e-06,-0.018776
44100,4.478,3,5.8223,0.71349,336.52,235.57,0,0,-2.4673e-05,6.1173e-06,-0.018796
44160,4.4765,3,5.8209,0.71385,335.39,234.78,0,0,-2.4731e-05,6.1863e-06,-0.018815
44220,4.475,3,5.8194,0.71423,334.26,233.98,0,0,-2.479e-05,6.252e-06,-0.018834
44280,4.4735,3,5.8179,0.7146,333.13,233.19,0,0,-2.485e-05,6.3132e-06,-0.018853
44340,4.472,3,5.8164,0.71498,332,232.4,0,0,-2.4914e-05,6.3681e-06,-0.018872
44400,4.4705,3,5.8149,0.71536,330.87,231.61,0,0,-2.4983e-05,6.4146e-06,-0.01889
44460,4.469,3,5.8134,0.71575,329.74,230.81,0,0,-2.5055e-05,6.4562e-06,-0.018909
44520,4.4675,3,5.8119,0.71614,328.6,230.02,0,0,-2.5118e-05,6.5084e-06,-0.018927
44580,4.466,3,5.8104,0.71653,327.46,229.22,0,0,-2.5182e-05,6.5573e-06,-0.018945
44640,4.4645,3,5.8089,0.71692,326.33,228.43,0,0,-2.5249e-05,6.6011e-06,-0.018962
44700,4.463,3,5.8073,0.71732,325.19,227.63,0,0,-2.5319e-05,6.6382e-06,-0.018979
44760,4.4615,3,5.8058,0.71772,324.05,226.83,0,0,-2.5393e-05,6.6663e-06,-0.018996
44820,4.46,3,5.8043,0.71812,322.91,226.04,0,0,-2.5468e-05,6.6924e-06,-0.019013
44880,4.4585,3,5.8028,0.71852,321.77,225.24,0,0,-2.5537e-05,6.7267e-06,-0.019029
44940,4.4569,3,5.8012,0.71893,320.63,224.44,0,0,-2.5608e-05,6.7571e-06,-0.019045
45000,4.4554,3,5.7997,0.71933,319.48,223.64,0,0,-2.568e-05,6.782e-06,-0.019061
45060,4.4539,3,5.7981,0.71974,318.34,222.84,0,0,-2.5755e-05,6.7996e-06,-0.019076
45120,4.4524,3,5.7966,0.72015,317.19,222.04,0,0,-2.5834e-05,6.8076e-06,-0.019091
45180,4.4509,3,5.795,0.72056,316.05,221.23,0,0,-2.5914e-05,6.8129e-06,-0.019106
45240,4.4497,3,5.7936,0.72103,314.9,220.43,0,0,-2.2103e-05,1.0268e-05,-0.019111
45300,4.4488,3,5.7923,0.72163,313.75,219.63,0,0,-2.1116e-05,1.0062e-05,-0.0191
45360,4.448,3,5.7911,0.72224,312.61,218.83,0,0,-2.1045e-05,1.0024e-05,-0.019088
45420,4.4471,3,5.7898,0.72284,311.46,218.02,0,0,-2.1228e-05,1.0032e-05,-0.019076
45480,4.4463,3,5.7885,0.72344,310.32,217.22,0,0,-2.1332e-05,1.0041e-05,-0.019063
45540,4.4454,3,5.7872,0.72404,309.18,216.42,0,0,-2.1408e-05,9.9862e-06,-0.019051
45600,4.4446,3,5.7859,0.72464,308.03,215.62,0,0,-2.1452e-05,9.9744e-06,-0.019037
45660,4.4438,3,5.7846,0.72523,306.89,214.82,0,0,-2.1522e-05,9.91e-06,-0.019024
45720,4.4429,3,5.7833,0.72583,305.75,214.03,0,0,-2.1565e-05,9.8942e-06,-0.01901
45780,4.4421,3,5.782,0.72642,304.61,213.23,0,0,-2.1637e-05,9.8246e-06,-0.018995
45840,4.4412,3,5.7807,0.72701,303.47,212.43,0,0,-2.1681e-05,9.8033e-06,-0.01898
45900,4.4404,3,5.7794,0.72759,302.33,211.63,0,0,-2.1754e-05,9.727e-06,-0.018964
45960,4.4395,3,5.7781,0.72817,301.2,210.84,0,0,-2.1816e-05,9.6723e-06,-0.018948
46020,4.4387,3,5.7768,0.72875,300.06,210.04,0,0,-2.1878e-05,9.6145e-06,-0.018932
46080,4.4378,3,5.7755,0.72933,298.92,209.25,0,0,-2.1939e-05,9.5542e-06,-0.018915
46140,4.437,3,5.7742,0.7299,297.79,208.45,0,0,-2.1997e-05,9.4924e-06,-0.018898
46200,4.4361,3,5.7729,0.73047,296.66,207.66,0,0,-2.2056e-05,9.427e-06,-0.01888
46260,4.4353,3,5.7715,0.73103,295.52,206.87,0,0,-2.212e-05,9.3551e-06,-0.018861
46320,4.4345,3,5.7702,0.73159,294.39,206.08,0,0,-2.2184e-05,9.2808e-06,-0.018842
46380,4.4336,3,5.7689,0.73214,293.26,205.28,0,0,-2.2244e-05,9.2055e-06,-0.018823
46440,4.4328,3,5.7676,0.73269,292.13,204.49,0,0,-2.2298e-05,9.131e-06,-0.018802
46500,4.4319,3,5.7662,0.73324,291.01,203.71,0,0,-2.2361e-05,9.0477e-06,-0.018782
46560,4.4311,3,5.7649,0.73378,289.88,202.92,0,0,-2.2427e-05,8.9602e-06,-0.01876
46620,4.4302,3,5.7635,0.73432,288.76,202.13,0,0,-2.2491e-05,8.8714e-06,-0.018739
46680,4.4294,3,5.7622,0.73485,287.63,201.34,0,0,-2.255e-05,8.7834e-06,-0.018716
46740,4.4285,3,5.7608,0.73537,286.51,200.56,0,0,-2.2606e-05,8.6947e-06,-0.018693
46800,4.4277,3,5.7595,0.73589,285.39,199.77,0,0,-2.2673e-05,8.5947e-06,-0.018669
46860,4.4268,3,5.7581,0.7364,284.27,198.99,0,0,-2.274e-05,8.4927e-06,-0.018645
46920,4.426,3,5.7567,0.73691,283.15,198.21,0,0,-2.2802e-05,8.3909e-06,-0.01862
46980,4.4252,3,5.7554,0.73741,282.04,197.42,0,0,-2.2858e-05,8.2916e-06,-0.018594
47040,4.4243,3,5.754,0.73791,280.92,196.64,0,0,-2.292e-05,8.1848e-06,-0.018568
47100,4.4235,3,5.7526,0.7384,279.81,195.87,0,0,-2.2988e-05,8.0703e-06,-0.018541
47160,4.4226,3,5.7512,0.73888,278.7,195.09,0,0,-2.3054e-05,7.9551e-06,-0.018514
47220,4.4218,3,5.7498,0.73935,277.59,194.31,0,0,-2.3114e-05,7.8417e-06,-0.018485
47280,4.4209,3,5.7485,0.73982,276.48,193.53,0,0,-2.3166e-05,7.7322e-06,-0.018457
47340,4.4201,3,5.7471,0.74028,275.37,192.76,0,0,-2.3231e-05,7.6089e-06,-0.018427
47400,4.4192,3,5.7457,0.74073,274.27,191.99,0,0,-2.3296e-05,7.4829e-06,-0.018397
47460,4.4184,3,5.7443,0.74118,273.16,191.21,0,0,-2.3361e-05,7.3547e-06,-0.018366
47520,4.4175,3,5.7429,0.74162,272.06,190.44,0,0,-2.3425e-05,7.2251e-06,-0.018334
47580,4.4167,3,5.7415,0.74205,270.96,189.67,0,0,-2.3488e-05,7.0949e-06,-0.018302
47640,4.4159,3,5.74,0.74247,269.87,188.91,0,0,-2.3548e-05,6.9654e-06,-0.018269
47700,4.415,3,5.7386,0.74289,268.77,188.14,0,0,-2.3605e-05,6.8379e-06,-0.018235
47760,4.4142,3,5.7372,0.74329,267.68,187.37,0,0,-2.3664e-05,6.7038e-06,-0.0182
47820,4.4133,3,5.7358,0.74369,266.59,186.61,0,0,-2.3728e-05,6.5612e-06,-0.018165
47880,4.4125,3,5.7344,0.74408,265.5,185.85,0,0,-2.3792e-05,6.4162e-06,-0.018129
47940,4.4116,3,5.7329,0.74446,264.41,185.09,0,0,-2.3854e-05,6.2693e-06,-0.018092
48000,4.4108,3,5.7315,0.74483,263.33,184.33,0,0,-2.3915e-05,6.1216e-06,-0.018055
48060,4.4099,3,5.7301,0.7452,262.24,183.57,0,0,-2.3973e-05,5.9738e-06,-0.018016
48120,4.4091,3,5.7286,0.74555,261.17,182.82,0,0,-2.4027e-05,5.8274e-06,-0.017978
48180,4.4082,3,5.7272,0.7459,260.09,182.06,0,0,-2.4077e-05,5.6825e-06,-0.017938
48240,4.4074,3,5.7257,0.74623,259.01,181.31,0,0,-2.4137e-05,5.525e-06,-0.017897
48300,4.4065,3,5.7243,0.74656,257.94,180.56,0,0,-2.4196e-05,5.3653e-06,-0.017856
48360,4.4057,3,5.7228,0.74688,256.87,179.81,0,0,-2.4255e-05,5.2043e-06,-0.017814
48420,4.4049,3,5.7214,0.74718,255.8,179.06,0,0,-2.4313e-05,5.0425e-06,-0.017771
48480,4.404,3,5.7199,0.74748,254.74,178.32,0,0,-2.4368e-05,4.8811e-06,-0.017728
48540,4.4032,3,5.7185,0.74777,253.67,177.57,0,0,-2.4421e-05,4.7212e-06,-0.017684
48600,4.4023,3,5.717,0.74805,252.62,176.83,0,0,-2.4471e-05,4.5642e-06,-0.017639
48660,4.4015,3,5.7155,0.74832,251.56,176.09,0,0,-2.4518e-05,4.405e-06,-0.017593
48720,4.4006,3,5.7141,0.74858,250.5,175.35,0,0,-2.4568e-05,4.2269e-06,-0.017546
48780,4.3996,3,5.7125,0.74879,249.45,174.62,0,0,-2.8617e-05,1.2868e-06,-0.017504
48840,4.3982,3,5.7108,0.74886,248.4,173.88,0,0,-2.9374e-05,1.0146e-06,-0.017479
48900,4.3967,3,5.709,0.74891,247.36,173.15,0,0,-2.9446e-05,8.4583e-07,-0.017454
48960,4.3952,3,5.7072,0.74896,246.31,172.42,0,0,-2.9524e-05,6.8678e-07,-0.017427
49020,4.3938,3,5.7054,0.749,245.26,171.68,0,0,-2.9599e-05,5.3501e-07,-0.0174
49080,4.3923,3,5.7037,0.74902,244.22,170.95,0,0,-2.9669e-05,3.9204e-07,-0.017371
49140,4.3909,3,5.7019,0.74904,243.18,170.23,0,0,-2.9751e-05,2.1935e-07,-0.017342
49200,4.3894,3,5.7001,0.74905,242.14,169.5,0,0,-2.9825e-05,6.3574e-08,-0.017312
49260,4.3879,3,5.6983,0.74904,241.1,168.77,0,0,-2.9898e-05,-9.5645e-08,-0.017281
49320,4.3865,3,5.6965,0.74903,240.07,168.05,0,0,-2.9981e-05,-2.8033e-07,-0.017249
49380,4.385,3,5.6947,0.74901,239.03,167.32,0,0,-3.0049e-05,-4.3151e-07,-0.017216
49440,4.3835,3,5.6929,0.74898,238,166.6,0,0,-3.0126e-05,-6.1044e-07,-0.017183
49500,4.3821,3,5.6911,0.74894,236.97,165.88,0,0,-3.0199e-05,-7.7914e-07,-0.017148
49560,4.3806,3,5.6893,0.74888,235.94,165.16,0,0,-3.0269e-05,-9.4465e-07,-0.017113
49620,4.3792,3,5.6875,0.74882,234.92,164.44,0,0,-3.0348e-05,-1.1382e-06,-0.017076
49680,4.3777,3,5.6856,0.74875,233.89,163.73,0,0,-3.043e-05,-1.3238e-06,-0.017039
49740,4.3762,3,5.6838,0.74866,232.87,163.01,0,0,-3.0511e-05,-1.5093e-06,-0.017001
49800,4.3748,3,5.682,0.74857,231.85,162.3,0,0,-3.0585e-05,-1.6906e-06,-0.016962
49860,4.3733,3,5.6801,0.74846,230.84,161.59,0,0,-3.0647e-05,-1.8623e-06,-0.016922
49920,4.3718,3,5.6783,0.74835,229.82,160.88,0,0,-3.0691e-05,-2.0179e-06,-0.016881
49980,4.3704,3,5.6765,0.74822,228.81,160.17,0,0,-3.0768e-05,-2.2074e-06,-0.01684
50040,4.3689,3,5.6746,0.74808,227.8,159.46,0,0,-3.0846e-05,-2.3998e-06,-0.016797
50100,4.3675,3,5.6728,0.74794,226.8,158.76,0,0,-3.0918e-05,-2.5874e-06,-0.016754
50160,4.366,3,5.6709,0.74778,225.79,158.05,0,0,-3.0977e-05,-2.7643e-06,-0.01671
50220,4.3645,3,5.669,0.74761,224.79,157.35,0,0,-3.1016e-05,-2.9234e-06,-0.016665
50280,4.3631,3,5.6672,0.74743,223.79,156.65,0,0,-3.1076e-05,-3.1038e-06,-0.016619
50340,4.3616,3,5.6653,0.74724,222.8,155.96,0,0,-3.1149e-05,-3.2995e-06,-0.016572
50400,4.3601,3,5.6635,0.74704,221.8,155.26,0,0,-3.1217e-05,-3.4911e-06,-0.016525
50460,4.3587,3,5.6616,0.74682,220.81,154.57,0,0,-3.1274e-05,-3.6728e-06,-0.016476
50520,4.3572,3,5.6597,0.7466,219.83,153.88,0,0,-3.1312e-05,-3.8375e-06,-0.016427
50580,4.3558,3,5.6578,0.74637,218.84,153.19,0,0,-3.1356e-05,-4.0081e-06,-0.016377
50640,4.3543,3,5.6559,0.74612,217.86,152.5,0,0,-3.1424e-05,-4.205e-06,-0.016326
50700,4.3528,3,5.6541,0.74586,216.88,151.82,0,0,-3.1487e-05,-4.3984e-06,-0.016275
50760,4.3514,3,5.6522,0.7456,215.91,151.14,0,0,-3.154e-05,-4.5829e-06,-0.016222
50820,4.3499,3,5.6503,0.74532,214.94,150.46,0,0,-3.1577e-05,-4.7516e-06,-0.016169
50880,4.3485,3,5.6484,0.74503,213.97,149.78,0,0,-3.1604e-05,-4.9121e-06,-0.016115
50940,4.347,3,5.6465,0.74473,213,149.1,0,0,-3.1665e-05,-5.1079e-06,-0.01606
51000,4.3455,3,5.6446,0.74442,212.04,148.43,0,0,-3.1723e-05,-5.301e-06,-0.016005
51060,4.3441,3,5.6427,0.7441,211.08,147.76,0,0,-3.1772e-05,-5.4863e-06,-0.015949
51120,4.3426,3,5.6408,0.74376,210.13,147.09,0,0,-3.1806e-05,-5.6572e-06,-0.015892
51180,4.3411,3,5.6389,0.74342,209.18,146.42,0,0,-3.1819e-05,-5.8072e-06,-0.015834
51240,4.3397,3,5.637,0.74307,208.23,145.76,0,0,-3.1857e-05,-5.9841e-06,-0.015775
51300,4.3382,3,5.635,0.7427,207.28,145.1,0,0,-3.1894e-05,-6.1603e-06,-0.015716
51360,4.3368,3,5.6331,0.74233,206.34,144.44,0,0,-3.1929e-05,-6.3357e-06,-0.015656
51420,4.3353,3,5.6312,0.74194,205.4,143.78,0,0,-3.1963e-05,-6.5105e-06,-0.015596
51480,4.3338,3,5.6293,0.74155,204.47,143.13,0,0,-3.1996e-05,-6.6852e-06,-0.015534
51540,4.3324,3,5.6274,0.74114,203.54,142.48,0,0,-3.2029e-05,-6.8601e-06,-0.015472
51600,4.3309,3,5.6255,0.74072,202.61,141.83,0,0,-3.2062e-05,-7.0356e-06,-0.01541
51660,4.3294,3,5.6235,0.7403,201.69,141.18,0,0,-3.2089e-05,-7.2058e-06,-0.015347
51720,4.328,3,5.6216,0.73986,200.77,140.54,0,0,-3.2115e-05,-7.374e-06,-0.015283
51780,4.3265,3,5.6197,0.73941,199.86,139.9,0,0,-3.2139e-05,-7.5409e-06,-0.015218
51840,4.3251,3,5.6177,0.73895,198.95,139.26,0,0,-3.2162e-05,-7.707e-06,-0.015153
51900,4.3236,3,5.6158,0.73848,198.04,138.63,0,0,-3.2184e-05,-7.8728e-06,-0.015087
51960,4.3221,3,5.6139,0.73801,197.13,137.99,0,0,-3.2207e-05,-8.0389e-06,-0.015021
52020,4.3207,3,5.6119,0.73752,196.24,137.36,0,0,-3.2231e-05,-8.2062e-06,-0.014954
52080,4.3192,3,5.61,0.73702,195.34,136.74,0,0,-3.2248e-05,-8.3671e-06,-0.014887
52140,4.3177,3,5.6081,0.73651,194.45,136.11,0,0,-3.2262e-05,-8.5243e-06,-0.014819
52200,4.3163,3,5.6061,0.736,193.56,135.49,0,0,-3.2274e-05,-8.68e-06,-0.01475
52260,4.3148,3,5.6042,0.73547,192.68,134.88,0,0,-3.2286e-05,-8.8348e-06,-0.014681
52320,4.3134,3,5.6023,0.73493,191.8,134.26,0,0,-3.2297e-05,-8.9895e-06,-0.014611
52380,4.3119,3,5.6003,0.73439,190.93,133.65,0,0,-3.2308e-05,-9.1452e-06,-0.014541
52440,4.3104,3,5.5984,0.73384,190.06,133.04,0,0,-3.2321e-05,-9.3031e-06,-0.014471
52500,4.309,3,5.5964,0.73327,189.19,132.43,0,0,-3.2331e-05,-9.4583e-06,-0.0144
52560,4.3075,3,5.5945,0.7327,188.33,131.83,0,0,-3.2337e-05,-9.609e-06,-0.014328
52620,4.306,3,5.5926,0.73212,187.47,131.23,0,0,-3.2341e-05,-9.7567e-06,-0.014257
52680,4.3046,3,5.5906,0.73153,186.62,130.63,0,0,-3.2341e-05,-9.901e-06,-0.014184
52740,4.3031,3,5.5887,0.73093,185.77,130.04,0,0,-3.2338e-05,-1.0042e-05,-0.014112
52800,4.3017,3,5.5867,0.73032,184.92,129.45,0,0,-3.2335e-05,-1.0182e-05,-0.014039
52860,4.3002,3,5.5848,0.72971,184.08,128.86,0,0,-3.3449e-05,-1.0243e-05,-0.013965
52920,4.2992,3,5.5831,0.7292,183.25,128.27,0,0,-2.8102e-05,-8.0995e-06,-0.013873
52980,4.2983,3,5.5814,0.72871,182.42,127.69,0,0,-2.7894e-05,-8.2002e-06,-0.013778
53040,4.2974,3,5.5797,0.72821,181.59,127.12,0,0,-2.7879e-05,-8.2766e-06,-0.013683
53100,4.2965,3,5.5781,0.7277,180.78,126.54,0,0,-2.7783e-05,-8.4809e-06,-0.013588
53160,4.2956,3,5.5764,0.72719,179.96,125.97,0,0,-2.7724e-05,-8.6409e-06,-0.013492
53220,4.2947,3,5.5747,0.72667,179.16,125.41,0,0,-2.7682e-05,-8.751e-06,-0.013397
53280,4.2938,3,5.5731,0.72614,178.36,124.85,0,0,-2.7631e-05,-8.873e-06,-0.013301
53340,4.2929,3,5.5714,0.7256,177.56,124.29,0,0,-2.7583e-05,-8.9853e-06,-0.013205
53400,4.292,3,5.5698,0.72506,176.77,123.74,0,0,-2.753e-05,-9.0999e-06,-0.01311
53460,4.2911,3,5.5681,0.72451,175.99,123.19,0,0,-2.7468e-05,-9.2203e-06,-0.013014
53520,4.2902,3,5.5665,0.72395,175.21,122.65,0,0,-2.7413e-05,-9.3339e-06,-0.012918
53580,4.2893,3,5.5648,0.72339,174.44,122.11,0,0,-2.7359e-05,-9.4468e-06,-0.012822
53640,4.2884,3,5.5632,0.72282,173.67,121.57,0,0,-2.7304e-05,-9.5569e-06,-0.012727
53700,4.2875,3,5.5616,0.72225,172.91,121.04,0,0,-2.7248e-05,-9.6598e-06,-0.012631
53760,4.2866,3,5.5599,0.72166,172.16,120.51,0,0,-2.7189e-05,-9.7554e-06,-0.012536
53820,4.2857,3,5.5583,0.72108,171.41,119.98,0,0,-2.7127e-05,-9.8478e-06,-0.01244
53880,4.2848,3,5.5567,0.72048,170.66,119.46,0,0,-2.7062e-05,-9.9407e-06,-0.012345
53940,4.2839,3,5.5551,0.71989,169.92,118.95,0,0,-2.6993e-05,-1.0033e-05,-0.01225
54000,4.283,3,5.5534,0.71928,169.19,118.43,0,0,-2.6923e-05,-1.0121e-05,-0.012154
54060,4.2821,3,5.5518,0.71867,168.47,117.93,0,0,-2.6852e-05,-1.0205e-05,-0.01206
54120,4.2812,3,5.5502,0.71806,167.75,117.42,0,0,-2.6781e-05,-1.0285e-05,-0.011965
54180,4.2803,3,5.5486,0.71744,167.03,116.92,0,0,-2.6704e-05,-1.036e-05,-0.01187
54240,4.2794,3,5.547,0.71682,166.32,116.42,0,0,-2.6625e-05,-1.0431e-05,-0.011776
54300,4.2785,3,5.5454,0.71619,165.62,115.93,0,0,-2.6546e-05,-1.0498e-05,-0.011682
54360,4.2776,3,5.5438,0.71556,164.92,115.44,0,0,-2.6466e-05,-1.0562e-05,-0.011588
54420,4.2767,3,5.5423,0.71492,164.23,114.96,0,0,-2.6388e-05,-1.0623e-05,-0.011494
54480,4.2758,3,5.5407,0.71428,163.54,114.48,0,0,-2.6306e-05,-1.068e-05,-0.0114
54540,4.2749,3,5.5391,0.71364,162.86,114,0,0,-2.6222e-05,-1.0734e-05,-0.011307
54600,4.274,3,5.5375,0.71299,162.18,113.53,0,0,-2.6139e-05,-1.0787e-05,-0.011214
54660,4.2731,3,5.536,0.71234,161.51,113.06,0,0,-2.6059e-05,-1.0841e-05,-0.011122
54720,4.2722,3,5.5344,0.71169,160.85,112.59,0,0,-2.5982e-05,-1.0898e-05,-0.011029
54780,4.2713,3,5.5328,0.71103,160.19,112.13,0,0,-2.5906e-05,-1.0953e-05,-0.010937
54840,4.2704,3,5.5313,0.71037,159.54,111.68,0,0,-2.5818e-05,-1.0996e-05,-0.010846
54900,4.2695,3,5.5297,0.7097,158.89,111.22,0,0,-2.573e-05,-1.1036e-05,-0.010754
54960,4.2686,3,5.5282,0.70904,158.25,110.77,0,0,-2.5643e-05,-1.1077e-05,-0.010663
55020,4.2677,3,5.5267,0.70837,157.61,110.33,0,0,-2.5558e-05,-1.112e-05,-0.010573
55080,4.2668,3,5.5251,0.7077,156.98,109.88,0,0,-2.5478e-05,-1.1167e-05,-0.010483
55140,4.2659,3,5.5236,0.70703,156.35,109.45,0,0,-2.5385e-05,-1.1199e-05,-0.010393
55200,4.265,3,5.5221,0.70635,155.73,109.01,0,0,-2.529e-05,-1.1227e-05,-0.010303
55260,4.2641,3,5.5206,0.70567,155.11,108.58,0,0,-2.5197e-05,-1.1255e-05,-0.010214
55320,4.2632,3,5.5191,0.70499,154.5,108.15,0,0,-2.5106e-05,-1.1286e-05,-0.010126
55380,4.2623,3,5.5176,0.70431,153.9,107.73,0,0,-2.5022e-05,-1.1322e-05,-0.010038
55440,4.2614,3,5.5161,0.70363,153.3,107.31,0,0,-2.4932e-05,-1.1352e-05,-0.0099499
55500,4.2605,3,5.5146,0.70294,152.7,106.89,0,0,-2.4832e-05,-1.1368e-05,-0.0098626
55560,4.2596,3,5.5131,0.70226,152.12,106.48,0,0,-2.4734e-05,-1.1385e-05,-0.0097758
55620,4.2587,3,5.5116,0.70157,151.53,106.07,0,0,-2.4638e-05,-1.1403e-05,-0.0096894
55680,4.2578,3,5.5101,0.70088,150.95,105.67,0,0,-2.4549e-05,-1.1426e-05,-0.0096035
55740,4.2569,3,5.5087,0.70019,150.38,105.27,0,0,-2.4465e-05,-1.1455e-05,-0.0095181
55800,4.256,3,5.5072,0.6995,149.81,104.87,0,0,-2.4367e-05,-1.147e-05,-0.0094332
55860,4.2551,3,5.5057,0.69881,149.25,104.47,0,0,-2.4268e-05,-1.1485e-05,-0.0093488
55920,4.2542,3,5.5043,0.69812,148.69,104.08,0,0,-2.4169e-05,-1.1499e-05,-0.009265
55980,4.2533,3,5.5028,0.69743,148.14,103.69,0,0,-2.4069e-05,-1.1514e-05,-0.0091816
56040,4.2524,3,5.5014,0.69674,147.59,103.31,0,0,-2.3969e-05,-1.153e-05,-0.0090987
56100,4.2515,3,5.5,0.69605,147.04,102.93,0,0,-2.387e-05,-1.1549e-05,-0.0090164
56160,4.2506,3,5.4985,0.69535,146.5,102.55,0,0,-2.3774e-05,-1.1559e-05,-0.0089346
56220,4.25,3,5.4973,0.69472,145.97,102.18,0,0,-1.6487e-05,-8.6882e-06,-0.0088418
56280,4.25,3,5.4963,0.69424,145.44,101.81,0,0,-1.6294e-05,-8.0874e-06,-0.0087273
56340,4.25,3,5.4953,0.69375,144.92,101.45,0,0,-1.612e-05,-8.0726e-06,-0.0086137
56400,4.25,3,5.4943,0.69327,144.41,101.09,0,0,-1.5968e-05,-8.055e-06,-0.0085012
