time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
7260,3.7728,57.967,5.0073,43.475,1.5139,0.0045934,-3.0553
7320,3.7776,58.247,5.0145,43.686,1.5125,0.0047551,-3.0535
7380,3.7825,58.537,5.0218,43.903,1.5112,0.0048916,-3.0517
7440,3.7873,58.834,5.029,44.125,1.5099,0.0050073,-3.0498
7500,3.7922,59.137,5.0363,44.353,1.5087,0.0051054,-3.048
7560,3.797,59.446,5.0435,44.585,1.5075,0.0051891,-3.0461
7620,3.8019,59.76,5.0508,44.82,1.5063,0.0052606,-3.0442
7680,3.8067,60.077,5.058,45.058,1.5052,0.0053221,-3.0424
7740,3.8116,60.398,5.0653,45.299,1.5041,0.0053753,-3.0405
7800,3.8164,60.722,5.0725,45.542,1.503,0.0054214,-3.0385
7860,3.8212,61.049,5.0798,45.787,1.5019,0.0054616,-3.0366
7920,3.8261,61.378,5.087,46.033,1.5008,0.0054971,-3.0347
7980,3.8309,61.708,5.0943,46.281,1.4998,0.0055285,-3.0327
8040,3.8358,62.041,5.1015,46.531,1.4987,0.0055565,-3.0308
8100,3.8406,62.375,5.1088,46.781,1.4977,0.0055818,-3.0288
8160,3.8455,62.711,5.116,47.033,1.4966,0.0056047,-3.0269
8220,3.8503,63.048,5.1233,47.286,1.4956,0.0056256,-3.0249
8280,3.8552,63.386,5.1305,47.539,1.4945,0.005645,-3.023
8340,3.86,63.725,5.1378,47.794,1.4935,0.0056629,-3.021
8400,3.8648,64.065,5.145,48.049,1.4925,0.0056798,-3.019
8460,3.8697,64.406,5.1523,48.305,1.4914,0.0056958,-3.017
8520,3.8745,64.749,5.1595,48.562,1.4904,0.0057109,-3.015
8580,3.8794,65.092,5.1668,48.819,1.4893,0.0057255,-3.013
8640,3.8842,65.436,5.174,49.077,1.4883,0.0057396,-3.0111
8700,3.8891,65.781,5.1813,49.335,1.4873,0.0057532,-3.0091
8760,3.8939,66.126,5.1885,49.595,1.4862,0.0057665,-3.0071
8820,3.8988,66.472,5.1958,49.854,1.4852,0.0057795,-3.005
8880,3.9036,66.82,5.203,50.115,1.4841,0.0057923,-3.003
8940,3.9084,67.168,5.2103,50.376,1.4831,0.0058049,-3.001
9000,3.9133,67.516,5.2175,50.637,1.4821,0.0058168,-2.999
9060,3.919,67.871,5.2241,50.903,1.4804,0.0059977,-2.9967
9120,3.9248,68.235,5.2306,51.176,1.4788,0.0061526,-2.9944
9180,3.9305,68.608,5.2372,51.456,1.4772,0.0062854,-2.9921
9240,3.9363,68.989,5.2437,51.742,1.4757,0.0063999,-2.9898
9300,3.942,69.376,5.2503,52.032,1.4742,0.0064993,-2.9874
9360,3.9478,69.769,5.2569,52.326,1.4728,0.0065858,-2.985
9420,3.9535,70.166,5.2634,52.625,1.4713,0.0066615,-2.9826
9480,3.9593,70.568,5.27,52.926,1.4699,0.0067283,-2.9802
9540,3.965,70.973,5.2765,53.23,1.4685,0.0067874,-2.9778
9600,3.9708,71.382,5.2831,53.537,1.4672,0.0068401,-2.9754
9660,3.9765,71.794,5.2896,53.845,1.4658,0.0068874,-2.973
9720,3.9823,72.209,5.2962,54.156,1.4645,0.0069302,-2.9705
9780,3.988,72.626,5.3028,54.469,1.4631,0.0069692,-2.9681
9840,3.9938,73.045,5.3093,54.784,1.4618,0.007005,-2.9656
9900,3.9995,73.466,5.3159,55.1,1.4605,0.0070382,-2.9632
9960,4.0053,73.889,5.3224,55.417,1.4591,0.007069,-2.9607
10020,4.011,74.314,5.329,55.736,1.4578,0.007098,-2.9582
10080,4.0168,74.741,5.3355,56.056,1.4565,0.0071255,-2.9557
10140,4.0225,75.169,5.3421,56.377,1.4552,0.0071516,-2.9532
10200,4.0283,75.599,5.3486,56.699,1.4538,0.0071766,-2.9508
10260,4.034,76.03,5.3552,57.023,1.4525,0.0072007,-2.9483
10320,4.0398,76.463,5.3618,57.347,1.4512,0.007224,-2.9458
10380,4.0455,76.897,5.3683,57.673,1.4499,0.0072468,-2.9432
10440,4.0513,77.333,5.3749,58,1.4486,0.007269,-2.9407
10500,4.057,77.77,5.3814,58.327,1.4472,0.0072909,-2.9382
10560,4.0628,78.208,5.388,58.656,1.4459,0.0073124,-2.9357
10620,4.0685,78.647,5.3945,58.985,1.4446,0.0073337,-2.9332
10680,4.0743,79.088,5.4011,59.316,1.4433,0.0073549,-2.9306
10740,4.08,79.53,5.4077,59.647,1.4419,0.0073758,-2.9281
10800,4.0858,79.973,5.4142,59.98,1.4406,0.0073965,-2.9256
10860,4.0923,80.422,5.42,60.316,1.4387,0.0075652,-2.9228
10920,4.0989,80.88,5.4257,60.66,1.4368,0.0077129,-2.9199
10980,4.1055,81.347,5.4315,61.01,1.435,0.007843,-2.9171
11040,4.112,81.821,5.4372,61.366,1.4332,0.0079582,-2.9142
11100,4.1186,82.302,5.443,61.726,1.4315,0.0080607,-2.9114
11160,4.1251,82.788,5.4487,62.091,1.4298,0.0081524,-2.9085
11220,4.1317,83.28,5.4545,62.46,1.4281,0.008235,-2.9056
11280,4.1382,83.776,5.4602,62.832,1.4264,0.0083098,-2.9027
11340,4.1448,84.277,5.466,63.208,1.4247,0.008378,-2.8998
11400,4.1514,84.781,5.4717,63.586,1.4231,0.0084405,-2.8968
11460,4.1579,85.29,5.4775,63.967,1.4214,0.0084983,-2.8939
11520,4.1645,85.801,5.4832,64.351,1.4198,0.008552,-2.8909
11580,4.171,86.316,5.489,64.737,1.4182,0.0086022,-2.888
11640,4.1776,86.833,5.4947,65.125,1.4166,0.0086495,-2.885
11700,4.1841,87.354,5.5005,65.515,1.4149,0.0086944,-2.8821
11760,4.1907,87.876,5.5062,65.907,1.4133,0.0087372,-2.8791
11820,4.1972,88.402,5.512,66.301,1.4117,0.0087783,-2.8761
11880,4.2038,88.93,5.5177,66.697,1.4101,0.0088179,-2.8731
11940,4.2104,89.46,5.5235,67.095,1.4085,0.0088564,-2.8701
12000,4.2169,89.993,5.5292,67.494,1.4069,0.0088938,-2.8671
12060,4.2235,90.527,5.535,67.895,1.4053,0.0089305,-2.8641
12120,4.23,91.064,5.5407,68.298,1.4037,0.0089665,-2.8611
12180,4.2366,91.603,5.5465,68.702,1.4021,0.009002,-2.8581
12240,4.2431,92.144,5.5522,69.108,1.4004,0.009037,-2.8551
12300,4.2497,92.688,5.558,69.516,1.3988,0.0090717,-2.8521
12360,4.2563,93.233,5.5637,69.925,1.3972,0.0091062,-2.8491
12420,4.2628,93.78,5.5695,70.335,1.3956,0.0091406,-2.846
12480,4.2694,94.33,5.5752,70.747,1.394,0.0091749,-2.843
12540,4.2759,94.881,5.581,71.161,1.3924,0.0092091,-2.84
12600,4.2825,95.435,5.5867,71.576,1.3907,0.0092432,-2.8369
12660,4.2897,95.994,5.5916,71.996,1.3886,0.0094031,-2.8336
12720,4.297,96.563,5.5964,72.422,1.3865,0.0095471,-2.8303
12780,4.3042,97.14,5.6012,72.855,1.3845,0.0096779,-2.827
12840,4.3115,97.724,5.6061,73.293,1.3824,0.0097973,-2.8236
12900,4.3187,98.315,5.6109,73.737,1.3804,0.0099068,-2.8203
12960,4.326,98.913,5.6158,74.185,1.3784,0.010008,-2.8169
13020,4.3332,99.516,5.6206,74.637,1.3765,0.010101,-2.8135
13080,4.3405,100.12,5.6255,75.094,1.3745,0.010189,-2.8102
13140,4.3477,100.74,5.6303,75.554,1.3726,0.010271,-2.8068
13200,4.355,101.36,5.6352,76.018,1.3706,0.010348,-2.8034
13260,4.3622,101.98,5.64,76.485,1.3687,0.010422,-2.8
13320,4.3695,102.61,5.6448,76.956,1.3668,0.010492,-2.7966
13380,4.3767,103.24,5.6497,77.43,1.3649,0.010559,-2.7931
13440,4.384,103.88,5.6545,77.906,1.363,0.010624,-2.7897
13500,4.3912,104.51,5.6594,78.386,1.3611,0.010687,-2.7863
13560,4.3985,105.16,5.6642,78.868,1.3592,0.010749,-2.7829
13620,4.4057,105.8,5.6691,79.353,1.3573,0.010808,-2.7794
13680,4.413,106.45,5.6739,79.841,1.3554,0.010867,-2.776
13740,4.4202,107.11,5.6788,80.331,1.3535,0.010925,-2.7726
13800,4.4275,107.77,5.6836,80.824,1.3516,0.010982,-2.7691
13860,4.4347,108.43,5.6884,81.32,1.3497,0.011039,-2.7657
13920,4.442,109.09,5.6933,81.818,1.3478,0.011095,-2.7622
13980,4.4492,109.76,5.6981,82.318,1.3459,0.011151,-2.7588
14040,4.4565,110.43,5.703,82.821,1.344,0.011207,-2.7553
14100,4.4637,111.1,5.7078,83.327,1.3421,0.011262,-2.7518
14160,4.471,111.78,5.7127,83.835,1.3402,0.011318,-2.7484
14220,4.4782,112.46,5.7175,84.345,1.3383,0.011374,-2.7449
14280,4.4855,113.14,5.7224,84.859,1.3364,0.01143,-2.7414
14340,4.4927,113.83,5.7272,85.374,1.3345,0.011486,-2.738
14400,4.5,114.52,5.7321,85.892,1.3326,0.011542,-2.7345
14460,4.5078,115.22,5.7359,86.415,1.3303,0.011701,-2.7308
14520,4.5156,115.93,5.7398,86.945,1.328,0.011849,-2.727
14580,4.5235,116.64,5.7436,87.481,1.3257,0.011989,-2.7233
14640,4.5313,117.37,5.7475,88.024,1.3234,0.01212,-2.7196
14700,4.5391,118.1,5.7513,88.572,1.3212,0.012244,-2.7158
14760,4.5469,118.83,5.7552,89.126,1.319,0.012362,-2.7121
14820,4.5547,119.58,5.759,89.685,1.3167,0.012475,-2.7083
14880,4.5626,120.33,5.7629,90.248,1.3145,0.012584,-2.7046
14940,4.5704,121.09,5.7668,90.817,1.3123,0.012689,-2.7008
15000,4.5782,121.85,5.7706,91.391,1.3101,0.012791,-2.697
15060,4.586,122.62,5.7745,91.968,1.308,0.012891,-2.6933
15120,4.5939,123.4,5.7783,92.551,1.3058,0.012988,-2.6895
15180,4.6017,124.18,5.7822,93.137,1.3036,0.013083,-2.6857
15240,4.6095,124.97,5.786,93.728,1.3015,0.013177,-2.682
15300,4.6173,125.76,5.7899,94.323,1.2993,0.013269,-2.6782
15360,4.6251,126.56,5.7938,94.922,1.2971,0.013361,-2.6744
15420,4.633,127.37,5.7976,95.526,1.295,0.013452,-2.6707
15480,4.6408,128.18,5.8015,96.133,1.2928,0.013542,-2.6669
15540,4.6486,128.99,5.8053,96.744,1.2907,0.013632,-2.6631
15600,4.6564,129.81,5.8092,97.36,1.2885,0.013722,-2.6593
15660,4.6642,130.64,5.813,97.979,1.2863,0.013813,-2.6556
15720,4.6721,131.47,5.8169,98.603,1.2842,0.013903,-2.6518
15780,4.6799,132.31,5.8208,99.231,1.282,0.013994,-2.648
15840,4.6877,133.15,5.8246,99.863,1.2799,0.014085,-2.6443
15900,4.6955,134,5.8285,100.5,1.2777,0.014176,-2.6405
15960,4.7033,134.85,5.8323,101.14,1.2756,0.014268,-2.6367
16020,4.7112,135.71,5.8362,101.78,1.2734,0.014361,-2.633
16080,4.719,136.57,5.84,102.43,1.2712,0.014455,-2.6292
16140,4.7268,137.45,5.8439,103.08,1.2691,0.01455,-2.6255
16200,4.7346,138.32,5.8478,103.74,1.2669,0.014645,-2.6217
16260,4.7429,139.21,5.8506,104.4,1.2644,0.014819,-2.6178
16320,4.7511,140.1,5.8534,105.07,1.2619,0.014988,-2.6138
16380,4.7594,141,5.8562,105.75,1.2595,0.015151,-2.6098
16440,4.7677,141.92,5.859,106.44,1.257,0.015311,-2.6059
16500,4.7759,142.84,5.8618,107.13,1.2546,0.015467,-2.6019
16560,4.7842,143.77,5.8646,107.83,1.2521,0.01562,-2.598
16620,4.7924,144.71,5.8674,108.54,1.2497,0.015771,-2.5941
16680,4.8007,145.67,5.8702,109.25,1.2473,0.015919,-2.5901
16740,4.809,146.63,5.873,109.97,1.2449,0.016066,-2.5862
16800,4.8172,147.59,5.8758,110.7,1.2425,0.016212,-2.5823
16860,4.8255,148.57,5.8786,111.43,1.2401,0.016358,-2.5783
16920,4.8337,149.56,5.8814,112.17,1.2377,0.016502,-2.5744
16980,4.842,150.55,5.8842,112.91,1.2353,0.016647,-2.5705
17040,4.8502,151.55,5.887,113.67,1.2329,0.016792,-2.5666
17100,4.8585,152.57,5.8898,114.42,1.2305,0.016937,-2.5627
17160,4.8668,153.59,5.8926,115.19,1.2282,0.017083,-2.5588
17220,4.875,154.62,5.8954,115.96,1.2258,0.017229,-2.555
17280,4.8833,155.65,5.8982,116.74,1.2234,0.017377,-2.5511
17340,4.8915,156.7,5.901,117.53,1.221,0.017525,-2.5472
17400,4.8998,157.76,5.9038,118.32,1.2187,0.017675,-2.5434
17460,4.908,158.82,5.9066,119.12,1.2163,0.017826,-2.5396
17520,4.9163,159.9,5.9094,119.92,1.2139,0.017979,-2.5357
17580,4.9246,160.98,5.9122,120.73,1.2116,0.018134,-2.5319
17640,4.9328,162.07,5.915,121.55,1.2092,0.018291,-2.5281
17700,4.9411,163.17,5.9178,122.38,1.2068,0.018449,-2.5243
17760,4.9493,164.29,5.9206,123.21,1.2044,0.01861,-2.5205
17820,4.9576,165.41,5.9234,124.06,1.2021,0.018773,-2.5168
17880,4.9658,166.54,5.9262,124.9,1.1997,0.018938,-2.513
17940,4.9741,167.68,5.929,125.76,1.1973,0.019106,-2.5093
18000,4.9824,168.83,5.9319,126.62,1.195,0.019276,-2.5056
18060,4.9909,170,5.9336,127.5,1.1923,0.019502,-2.5017
18120,4.9995,171.17,5.9353,128.38,1.1897,0.019726,-2.4978
18180,5.008,172.36,5.937,129.27,1.1871,0.019951,-2.494
18240,5.0166,173.57,5.9387,130.17,1.1846,0.020176,-2.4902
18300,5.0251,174.78,5.9404,131.09,1.182,0.020401,-2.4864
18360,5.0337,176.01,5.9421,132.01,1.1794,0.020627,-2.4826
18420,5.0422,177.26,5.9438,132.94,1.1768,0.020855,-2.4788
18480,5.0508,178.52,5.9455,133.89,1.1743,0.021084,-2.4751
18540,5.0593,179.79,5.9472,134.84,1.1717,0.021315,-2.4714
18600,5.0679,181.08,5.9489,135.81,1.1692,0.021549,-2.4677
18660,5.0764,182.38,5.9506,136.78,1.1666,0.021784,-2.464
18720,5.085,183.69,5.9523,137.77,1.1641,0.022023,-2.4603
18780,5.0935,185.02,5.954,138.76,1.1616,0.022264,-2.4567
18840,5.1021,186.36,5.9557,139.77,1.159,0.022509,-2.4531
18900,5.1107,187.72,5.9574,140.79,1.1565,0.022757,-2.4495
18960,5.1192,189.09,5.9591,141.82,1.1539,0.023009,-2.4459
19020,5.1278,190.48,5.9608,142.86,1.1514,0.023264,-2.4424
19080,5.1363,191.88,5.9625,143.91,1.1489,0.023524,-2.4389
19140,5.1449,193.3,5.9642,144.98,1.1463,0.023788,-2.4354
19200,5.1534,194.74,5.9659,146.05,1.1438,0.024056,-2.432
19260,5.162,196.19,5.9676,147.14,1.1413,0.024329,-2.4286
19320,5.1705,197.66,5.9693,148.24,1.1388,0.024607,-2.4252
19380,5.1791,199.14,5.971,149.36,1.1362,0.024889,-2.4218
19440,5.1876,200.65,5.9727,150.48,1.1337,0.025177,-2.4185
19500,5.1962,202.16,5.9744,151.62,1.1312,0.025471,-2.4152
19560,5.2047,203.7,5.9761,152.78,1.1287,0.02577,-2.4119
19620,5.2133,205.26,5.9778,153.94,1.1261,0.026074,-2.4087
19680,5.2218,206.83,5.9795,155.12,1.1236,0.026385,-2.4055
19740,5.2304,208.42,5.9812,156.32,1.1211,0.026701,-2.4024
19800,5.2389,210.04,5.9829,157.53,1.1186,0.027024,-2.3993
19860,5.2476,211.67,5.9835,158.75,1.1159,0.02738,-2.3961
19920,5.2564,213.32,5.984,159.99,1.1133,0.027741,-2.393
19980,5.2651,215,5.9846,161.25,1.1106,0.028109,-2.3899
20040,5.2738,216.7,5.9852,162.52,1.108,0.028483,-2.3868
20100,5.2825,218.42,5.9857,163.81,1.1053,0.028863,-2.3838
20160,5.2912,220.16,5.9863,165.12,1.1027,0.029249,-2.3809
20220,5.2999,221.93,5.9869,166.44,1.1,0.029643,-2.3779
20280,5.3086,223.72,5.9875,167.79,1.0974,0.030044,-2.3751
20340,5.3173,225.53,5.988,169.15,1.0948,0.030452,-2.3723
20400,5.326,227.37,5.9886,170.53,1.0921,0.030868,-2.3695
20460,5.3347,229.24,5.9892,171.93,1.0895,0.031291,-2.3668
20520,5.3434,231.13,5.9897,173.34,1.0869,0.031723,-2.3641
20580,5.3521,233.04,5.9903,174.78,1.0842,0.032163,-2.3615
20640,5.3608,234.99,5.9909,176.24,1.0816,0.032612,-2.3589
20700,5.3695,236.96,5.9914,177.72,1.079,0.033069,-2.3564
20760,5.3782,238.95,5.992,179.22,1.0763,0.033535,-2.3539
20820,5.3869,240.98,5.9926,180.74,1.0737,0.03401,-2.3515
20880,5.3956,243.04,5.9932,182.28,1.0711,0.034495,-2.3491
20940,5.4043,245.12,5.9937,183.84,1.0684,0.034989,-2.3468
21000,5.413,247.23,5.9943,185.43,1.0658,0.035493,-2.3446
21060,5.4217,249.38,5.9949,187.03,1.0632,0.036006,-2.3424
21120,5.4304,251.55,5.9954,188.67,1.0605,0.036529,-2.3402
21180,5.4391,253.76,5.996,190.32,1.0579,0.037062,-2.3381
21240,5.4478,256,5.9966,192,1.0552,0.037605,-2.3361
21300,5.4565,258.28,5.9971,193.71,1.0526,0.038158,-2.3341
21360,5.4652,260.58,5.9977,195.44,1.0499,0.038721,-2.3322
21420,5.4739,262.92,5.9983,197.19,1.0473,0.039294,-2.3304
21480,5.4826,265.3,5.9989,198.97,1.0446,0.039877,-2.3286
21540,5.4913,267.71,5.9994,200.78,1.042,0.04047,-2.3268
21600,5.5,270.15,6,202.61,1.0393,0.041072,-2.3251
21660,5.5087,272.64,5.9994,204.48,1.0367,0.041685,-2.3235
21720,5.5174,275.16,5.9989,206.37,1.034,0.042306,-2.3219
21780,5.5261,277.71,5.9983,208.28,1.0314,0.042937,-2.3203
21840,5.5348,280.31,5.9977,210.23,1.0287,0.043577,-2.3188
21900,5.5435,282.94,5.9971,212.21,1.026,0.044226,-2.3174
21960,5.5522,285.62,5.9966,214.21,1.0234,0.044883,-2.316
22020,5.5609,288.33,5.996,216.25,1.0207,0.045547,-2.3146
22080,5.5696,291.08,5.9954,218.31,1.018,0.046219,-2.3133
22140,5.5783,293.87,5.9949,220.41,1.0153,0.046897,-2.312
22200,5.587,296.71,5.9943,222.53,1.0127,0.047581,-2.3108
22260,5.5957,299.58,5.9937,224.69,1.01,0.04827,-2.3096
22320,5.6044,302.5,5.9932,226.88,1.0073,0.048963,-2.3084
22380,5.6131,305.46,5.9926,229.09,1.0046,0.04966,-2.3072
22440,5.6218,308.46,5.992,231.34,1.0019,0.050358,-2.306
22500,5.6305,311.5,5.9914,233.63,0.99926,0.051057,-2.3049
22560,5.6392,314.59,5.9909,235.94,0.99659,0.051756,-2.3037
