time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
2880,6.7629,334.75,1.444e-26,251.06,3.6059e-32,6.8459e-26,-4.1075e-25
2940,6.7629,334.75,1.4263e-26,251.06,3.5619e-32,6.7618e-26,-4.0571e-25
3000,6.7629,334.75,1.4085e-26,251.06,3.5178e-32,6.6777e-26,-4.0066e-25
3060,6.7629,334.75,1.3908e-26,251.06,3.4737e-32,6.5935e-26,-3.9561e-25
3120,6.7629,334.75,1.373e-26,251.06,3.4296e-32,6.5094e-26,-3.9057e-25
3180,6.7629,334.75,1.3553e-26,251.06,3.3855e-32,6.4253e-26,-3.8552e-25
3240,6.7629,334.75,1.3376e-26,251.06,3.3414e-32,6.3412e-26,-3.8047e-25
3300,6.7629,334.75,1.3198e-26,251.06,3.2973e-32,6.2571e-26,-3.7542e-25
3360,6.7629,334.75,1.3021e-26,251.06,3.2532e-32,6.1729e-26,-3.7038e-25
3420,6.7629,334.75,1.2843e-26,251.06,3.209e-32,6.0888e-26,-3.6533e-25
3480,6.7629,334.75,1.2666e-26,251.06,3.1649e-32,6.0047e-26,-3.6028e-25
3540,6.7629,334.75,1.2488e-26,251.06,3.1208e-32,5.9206e-26,-3.5523e-25
3600,6.7629,334.75,1.2311e-26,251.06,3.0766e-32,5.8365e-26,-3.5019e-25
3660,6.7629,334.75,1.2134e-26,251.06,3.0325e-32,5.7523e-26,-3.4514e-25
3720,6.7629,334.75,1.1956e-26,251.06,2.9883e-32,5.6682e-26,-3.4009e-25
3780,6.7629,334.75,1.1779e-26,251.06,2.9442e-32,5.5841e-26,-3.3505e-25
3840,6.7629,334.75,1.1601e-26,251.06,2.9e-32,5.5e-26,-3.3e-25
3900,6.7629,334.75,1.1424e-26,251.06,2.8559e-32,5.4158e-26,-3.2495e-25
3960,6.7629,334.75,1.1246e-26,251.06,2.8117e-32,5.3317e-26,-3.199e-25
4020,6.7629,334.75,1.1069e-26,251.06,2.7675e-32,5.2476e-26,-3.1486e-25
4080,6.7629,334.75,1.0891e-26,251.06,2.7233e-32,5.1635e-26,-3.0981e-25
4140,6.7629,334.75,1.0714e-26,251.06,2.6791e-32,5.0794e-26,-3.0476e-25
4200,6.7629,334.75,1.0537e-26,251.06,2.6349e-32,4.9952e-26,-2.9971e-25
4260,6.7629,334.75,1.0359e-26,251.06,2.5907e-32,4.9111e-26,-2.9467e-25
4320,6.7629,334.75,1.0182e-26,251.06,2.5465e-32,4.827e-26,-2.8962e-25
4380,6.7629,334.75,1.0004e-26,251.06,2.5023e-32,4.7429e-26,-2.8457e-25
4440,6.7629,334.75,9.8268e-27,251.06,2.4581e-32,4.6587e-26,-2.7952e-25
4500,6.7629,334.75,9.6494e-27,251.06,2.4138e-32,4.5746e-26,-2.7448e-25
4560,6.7629,334.75,9.4719e-27,251.06,2.3696e-32,4.4905e-26,-2.6943e-25
4620,6.7629,334.75,9.2945e-27,251.06,2.3254e-32,4.4064e-26,-2.6438e-25
4680,6.7629,334.75,9.1171e-27,251.06,2.2811e-32,4.3223e-26,-2.5934e-25
4740,6.7629,334.75,8.9396e-27,251.06,2.2369e-32,4.2381e-26,-2.5429e-25
4800,6.7629,334.75,8.7622e-27,251.06,2.1926e-32,4.154e-26,-2.4924e-25
4860,6.7629,334.75,8.5847e-27,251.06,2.1484e-32,4.0699e-26,-2.4419e-25
4920,6.7629,334.75,8.4073e-27,251.06,2.1041e-32,3.9858e-26,-2.3915e-25
4980,6.7629,334.75,8.2299e-27,251.06,2.0598e-32,3.9017e-26,-2.341e-25
5040,6.7629,334.75,8.0524e-27,251.06,2.0155e-32,3.8175e-26,-2.2905e-25
5100,6.7629,334.75,7.875e-27,251.06,1.9712e-32,3.7334e-26,-2.24e-25
5160,6.7629,334.75,7.6975e-27,251.06,1.927e-32,3.6493e-26,-2.1896e-25
5220,6.7629,334.75,7.5201e-27,251.06,1.8827e-32,3.5652e-26,-2.1391e-25
5280,6.7629,334.75,7.3427e-27,251.06,1.8384e-32,3.481e-26,-2.0886e-25
5340,6.7629,334.75,7.1652e-27,251.06,1.7941e-32,3.3969e-26,-2.0382e-25
5400,6.7629,334.75,6.9878e-27,251.06,1.7497e-32,3.3128e-26,-1.9877e-25
5460,6.7629,334.75,6.8103e-27,251.06,1.7054e-32,3.2287e-26,-1.9372e-25
5520,6.7629,334.75,6.6329e-27,251.06,1.6611e-32,3.1446e-26,-1.8867e-25
5580,6.7629,334.75,6.4555e-27,251.06,1.6168e-32,3.0604e-26,-1.8363e-25
5640,6.7629,334.75,6.278e-27,251.06,1.5724e-32,2.9763e-26,-1.7858e-25
5700,6.7629,334.75,6.1006e-27,251.06,1.5281e-32,2.8922e-26,-1.7353e-25
5760,6.7629,334.75,5.9231e-27,251.06,1.4837e-32,2.8081e-26,-1.6848e-25
5820,6.7629,334.75,5.7457e-27,251.06,1.4394e-32,2.7239e-26,-1.6344e-25
5880,6.7629,334.75,5.5683e-27,251.06,1.395e-32,2.6398e-26,-1.5839e-25
5940,6.7629,334.75,5.3908e-27,251.06,1.3507e-32,2.5557e-26,-1.5334e-25
6000,6.7629,334.75,5.2134e-27,251.06,1.3063e-32,2.4716e-26,-1.483e-25
6060,6.7629,334.75,5.0359e-27,251.06,1.2619e-32,2.3875e-26,-1.4325e-25
6120,6.7629,334.75,4.8585e-27,251.06,1.2175e-32,2.3033e-26,-1.382e-25
6180,6.7629,334.75,4.6811e-27,251.06,1.1731e-32,2.2192e-26,-1.3315e-25
6240,6.7629,334.75,4.5036e-27,251.06,1.1287e-32,2.1351e-26,-1.2811e-25
6300,6.7629,334.75,4.3262e-27,251.06,1.0843e-32,2.051e-26,-1.2306e-25
6360,6.7629,334.75,4.1487e-27,251.06,1.0399e-32,1.9669e-26,-1.1801e-25
6420,6.7629,334.75,3.9713e-27,251.06,9.9551e-33,1.8827e-26,-1.1296e-25
6480,6.7629,334.75,3.7939e-27,251.06,9.5109e-33,1.7986e-26,-1.0792e-25
6540,6.7629,334.75,3.6164e-27,251.06,9.0667e-33,1.7145e-26,-1.0287e-25
6600,6.7629,334.75,3.439e-27,251.06,8.6224e-33,1.6304e-26,-9.7822e-26
6660,6.7629,334.75,3.2615e-27,251.06,8.178e-33,1.5462e-26,-9.2775e-26
6720,6.7629,334.75,3.0841e-27,251.06,7.7336e-33,1.4621e-26,-8.7727e-26
6780,6.7629,334.75,2.9067e-27,251.06,7.2892e-33,1.378e-26,-8.268e-26
6840,6.7629,334.75,2.7292e-27,251.06,6.8446e-33,1.2939e-26,-7.7633e-26
6900,6.7629,334.75,2.5518e-27,251.06,6.4e-33,1.2098e-26,-7.2585e-26
6960,6.7629,334.75,2.3743e-27,251.06,5.9554e-33,1.1256e-26,-6.7538e-26
7020,6.7629,334.75,2.1969e-27,251.06,5.5107e-33,1.0415e-26,-6.2491e-26
7080,6.7629,334.75,2.0195e-27,251.06,5.0659e-33,9.5739e-27,-5.7444e-26
7140,6.7629,334.75,1.842e-27,251.06,4.6211e-33,8.7327e-27,-5.2396e-26
7200,6.7629,334.75,1.6646e-27,251.06,4.1762e-33,7.8915e-27,-4.7349e-26
7260,6.7629,334.75,1.4871e-27,251.06,3.7313e-33,7.0503e-27,-4.2302e-26
7320,6.7629,334.75,1.3097e-27,251.06,3.2863e-33,6.2091e-27,-3.7254e-26
7380,6.7629,334.75,1.1323e-27,251.06,2.8413e-33,5.3678e-27,-3.2207e-26
7440,6.7629,334.75,9.5481e-28,251.06,2.3961e-33,4.5266e-27,-2.716e-26
7500,6.7629,334.75,7.7737e-28,251.06,1.951e-33,3.6854e-27,-2.2112e-26
7560,6.7629,334.75,5.9993e-28,251.06,1.5058e-33,2.8442e-27,-1.7065e-26
7620,6.7629,334.75,4.2249e-28,251.06,1.0605e-33,2.003e-27,-1.2018e-26
7680,6.7629,334.75,2.4505e-28,251.06,6.1513e-34,1.1618e-27,-6.9706e-27
7740,6.7629,334.75,6.7613e-29,251.06,1.6973e-34,3.2054e-28,-1.9233e-27
7800,6.7629,334.75,-1.0983e-28,251.06,-2.737e-34,-5.1685e-28,3.1011e-27
7860,6.7629,334.75,-2.8727e-28,251.06,-7.1594e-34,-1.3519e-27,8.1114e-27
7920,6.7629,334.75,-4.6471e-28,251.06,-1.1582e-33,-2.1869e-27,1.3122e-26
7980,6.7629,334.75,-6.4215e-28,251.06,-1.6006e-33,-3.022e-27,1.8132e-26
8040,6.7629,334.75,-8.1959e-28,251.06,-2.043e-33,-3.857e-27,2.3142e-26
8100,6.7629,334.75,-9.9703e-28,251.06,-2.4855e-33,-4.6921e-27,2.8152e-26
8160,6.7629,334.75,-1.1745e-27,251.06,-2.928e-33,-5.5271e-27,3.3163e-26
8220,6.7629,334.75,-1.3519e-27,251.06,-3.3706e-33,-6.3622e-27,3.8173e-26
8280,6.7629,334.75,-1.5293e-27,251.06,-3.8133e-33,-7.1972e-27,4.3183e-26
8340,6.7629,334.75,-1.7068e-27,251.06,-4.256e-33,-8.0322e-27,4.8193e-26
8400,6.7629,334.75,-1.8842e-27,251.06,-4.6987e-33,-8.8673e-27,5.3204e-26
8460,6.7629,334.75,-2.0617e-27,251.06,-5.1416e-33,-9.7023e-27,5.8214e-26
8520,6.7629,334.75,-2.2391e-27,251.06,-5.5844e-33,-1.0537e-26,6.3224e-26
8580,6.7629,334.75,-2.4165e-27,251.06,-6.0274e-33,-1.1372e-26,6.8234e-26
8640,6.7629,334.75,-2.594e-27,251.06,-6.4704e-33,-1.2207e-26,7.3245e-26
8700,6.7629,334.75,-2.7714e-27,251.06,-6.9134e-33,-1.3042e-26,7.8255e-26
8760,6.7629,334.75,-2.9489e-27,251.06,-7.3565e-33,-1.3878e-26,8.3265e-26
8820,6.7629,334.75,-3.1263e-27,251.06,-7.7997e-33,-1.4713e-26,8.8276e-26
8880,6.7629,334.75,-3.3037e-27,251.06,-8.2429e-33,-1.5548e-26,9.3286e-26
8940,6.7629,334.75,-3.4812e-27,251.06,-8.6862e-33,-1.6383e-26,9.8296e-26
9000,6.7629,334.75,-3.6586e-27,251.06,-9.1295e-33,-1.7218e-26,1.0331e-25
9060,6.7629,334.75,-3.8361e-27,251.06,-9.5729e-33,-1.8053e-26,1.0832e-25
9120,6.7629,334.75,-4.0135e-27,251.06,-1.0016e-32,-1.8888e-26,1.1333e-25
9180,6.7629,334.75,-4.1909e-27,251.06,-1.046e-32,-1.9723e-26,1.1834e-25
9240,6.7629,334.75,-4.3684e-27,251.06,-1.0903e-32,-2.0558e-26,1.2335e-25
9300,6.7629,334.75,-4.5458e-27,251.06,-1.1347e-32,-2.1393e-26,1.2836e-25
9360,6.7629,334.75,-4.7233e-27,251.06,-1.1791e-32,-2.2228e-26,1.3337e-25
9420,6.7629,334.75,-4.9007e-27,251.06,-1.2234e-32,-2.3063e-26,1.3838e-25
9480,6.7629,334.75,-5.0781e-27,251.06,-1.2678e-32,-2.3898e-26,1.4339e-25
9540,6.7629,334.75,-5.2556e-27,251.06,-1.3122e-32,-2.4733e-26,1.484e-25
9600,6.7629,334.75,-5.433e-27,251.06,-1.3566e-32,-2.5568e-26,1.5341e-25
9660,6.7629,334.75,-5.6105e-27,251.06,-1.401e-32,-2.6403e-26,1.5842e-25
9720,6.7629,334.75,-5.7879e-27,251.06,-1.4454e-32,-2.7238e-26,1.6343e-25
9780,6.7629,334.75,-5.9653e-27,251.06,-1.4898e-32,-2.8073e-26,1.6844e-25
9840,6.7629,334.75,-6.1428e-27,251.06,-1.5342e-32,-2.8908e-26,1.7345e-25
9900,6.7629,334.75,-6.3202e-27,251.06,-1.5786e-32,-2.9743e-26,1.7846e-25
9960,6.7629,334.75,-6.4977e-27,251.06,-1.6231e-32,-3.0578e-26,1.8347e-25
10020,6.7629,334.75,-6.6751e-27,251.06,-1.6675e-32,-3.1413e-26,1.8848e-25
10080,6.7629,334.75,-6.8525e-27,251.06,-1.7119e-32,-3.2248e-26,1.9349e-25
10140,6.7629,334.75,-7.03e-27,251.06,-1.7564e-32,-3.3084e-26,1.985e-25
10200,6.7629,334.75,-7.2074e-27,251.06,-1.8008e-32,-3.3919e-26,2.0351e-25
10260,6.7629,334.75,-7.3849e-27,251.06,-1.8453e-32,-3.4754e-26,2.0852e-25
10320,6.7629,334.75,-7.5623e-27,251.06,-1.8897e-32,-3.5589e-26,2.1353e-25
10380,6.7629,334.75,-7.7397e-27,251.06,-1.9342e-32,-3.6424e-26,2.1854e-25
10440,6.7629,334.75,-7.9172e-27,251.06,-1.9787e-32,-3.7259e-26,2.2355e-25
10500,6.7629,334.75,-8.0946e-27,251.06,-2.0232e-32,-3.8094e-26,2.2856e-25
10560,6.7629,334.75,-8.2721e-27,251.06,-2.0676e-32,-3.8929e-26,2.3357e-25
10620,6.7629,334.75,-8.4178e-27,251.06,-2.1042e-32,-3.9615e-26,2.3769e-25
10680,6.7629,334.75,-8.3542e-27,251.06,-2.0883e-32,-3.9315e-26,2.3589e-25
10740,6.7629,334.75,-8.2906e-27,251.06,-2.0724e-32,-3.9016e-26,2.341e-25
10800,6.7629,334.75,-8.227e-27,251.06,-2.0566e-32,-3.8717e-26,2.323e-25
10860,6.7629,334.75,-8.1634e-27,251.06,-2.0407e-32,-3.8418e-26,2.3051e-25
10920,6.7629,334.75,-8.0998e-27,251.06,-2.0248e-32,-3.8118e-26,2.2871e-25
10980,6.7629,334.75,-8.0362e-27,251.06,-2.0089e-32,-3.7819e-26,2.2691e-25
11040,6.7629,334.75,-7.9727e-27,251.06,-1.9931e-32,-3.752e-26,2.2512e-25
11100,6.7629,334.75,-7.9091e-27,251.06,-1.9772e-32,-3.7221e-26,2.2332e-25
11160,6.7629,334.75,-7.8455e-27,251.06,-1.9613e-32,-3.6921e-26,2.2153e-25
11220,6.7629,334.75,-7.7819e-27,251.06,-1.9454e-32,-3.6622e-26,2.1973e-25
11280,6.7629,334.75,-7.7183e-27,251.06,-1.9296e-32,-3.6323e-26,2.1794e-25
11340,6.7629,334.75,-7.6547e-27,251.06,-1.9137e-32,-3.6024e-26,2.1614e-25
11400,6.7629,334.75,-7.5911e-27,251.06,-1.8978e-32,-3.5724e-26,2.1435e-25
11460,6.7629,334.75,-7.5275e-27,251.06,-1.8819e-32,-3.5425e-26,2.1255e-25
11520,6.7629,334.75,-7.4639e-27,251.06,-1.866e-32,-3.5126e-26,2.1075e-25
11580,6.7629,334.75,-7.4004e-27,251.06,-1.8502e-32,-3.4826e-26,2.0896e-25
11640,6.7629,334.75,-7.3368e-27,251.06,-1.8343e-32,-3.4527e-26,2.0716e-25
11700,6.7629,334.75,-7.2732e-27,251.06,-1.8184e-32,-3.4228e-26,2.0537e-25
11760,6.7629,334.75,-7.2096e-27,251.06,-1.8025e-32,-3.3929e-26,2.0357e-25
11820,6.7629,334.75,-7.146e-27,251.06,-1.7866e-32,-3.3629e-26,2.0178e-25
11880,6.7629,334.75,-7.0824e-27,251.06,-1.7708e-32,-3.333e-26,1.9998e-25
11940,6.7629,334.75,-7.0188e-27,251.06,-1.7549e-32,-3.3031e-26,1.9819e-25
12000,6.7629,334.75,-6.9552e-27,251.06,-1.739e-32,-3.2732e-26,1.9639e-25
12060,6.7629,334.75,-6.8916e-27,251.06,-1.7231e-32,-3.2432e-26,1.9459e-25
12120,6.7629,334.75,-6.828e-27,251.06,-1.7072e-32,-3.2133e-26,1.928e-25
12180,6.7629,334.75,-6.7645e-27,251.06,-1.6914e-32,-3.1834e-26,1.91e-25
12240,6.7629,334.75,-6.7009e-27,251.06,-1.6755e-32,-3.1535e-26,1.8921e-25
12300,6.7629,334.75,-6.6373e-27,251.06,-1.6596e-32,-3.1235e-26,1.8741e-25
12360,6.7629,334.75,-6.5737e-27,251.06,-1.6437e-32,-3.0936e-26,1.8562e-25
12420,6.7629,334.75,-6.5101e-27,251.06,-1.6278e-32,-3.0637e-26,1.8382e-25
12480,6.7629,334.75,-6.4465e-27,251.06,-1.6119e-32,-3.0338e-26,1.8203e-25
12540,6.7629,334.75,-6.3829e-27,251.06,-1.5961e-32,-3.0038e-26,1.8023e-25
12600,6.7629,334.75,-6.3193e-27,251.06,-1.5802e-32,-2.9739e-26,1.7843e-25
12660,6.7629,334.75,-6.2557e-27,251.06,-1.5643e-32,-2.944e-26,1.7664e-25
12720,6.7629,334.75,-6.1921e-27,251.06,-1.5484e-32,-2.9141e-26,1.7484e-25
12780,6.7629,334.75,-6.1286e-27,251.06,-1.5325e-32,-2.8841e-26,1.7305e-25
12840,6.7629,334.75,-6.065e-27,251.06,-1.5166e-32,-2.8542e-26,1.7125e-25
12900,6.7629,334.75,-6.0014e-27,251.06,-1.5007e-32,-2.8243e-26,1.6946e-25
12960,6.7629,334.75,-5.9378e-27,251.06,-1.4849e-32,-2.7944e-26,1.6766e-25
13020,6.7629,334.75,-5.8742e-27,251.06,-1.469e-32,-2.7644e-26,1.6587e-25
13080,6.7629,334.75,-5.8106e-27,251.06,-1.4531e-32,-2.7345e-26,1.6407e-25
13140,6.7629,334.75,-5.747e-27,251.06,-1.4372e-32,-2.7046e-26,1.6227e-25
13200,6.7629,334.75,-5.6834e-27,251.06,-1.4213e-32,-2.6747e-26,1.6048e-25
13260,6.7629,334.75,-5.6198e-27,251.06,-1.4054e-32,-2.6447e-26,1.5868e-25
13320,6.7629,334.75,-5.5563e-27,251.06,-1.3895e-32,-2.6148e-26,1.5689e-25
13380,6.7629,334.75,-5.4927e-27,251.06,-1.3736e-32,-2.5849e-26,1.5509e-25
13440,6.7629,334.75,-5.4291e-27,251.06,-1.3577e-32,-2.555e-26,1.533e-25
13500,6.7629,334.75,-5.3655e-27,251.06,-1.3419e-32,-2.525e-26,1.515e-25
13560,6.7629,334.75,-5.3019e-27,251.06,-1.326e-32,-2.4951e-26,1.4971e-25
13620,6.7629,334.75,-5.2383e-27,251.06,-1.3101e-32,-2.4652e-26,1.4791e-25
13680,6.7629,334.75,-5.1747e-27,251.06,-1.2942e-32,-2.4352e-26,1.4612e-25
13740,6.7629,334.75,-5.1111e-27,251.06,-1.2783e-32,-2.4053e-26,1.4432e-25
13800,6.7629,334.75,-5.0475e-27,251.06,-1.2624e-32,-2.3754e-26,1.4252e-25
13860,6.7629,334.75,-4.9839e-27,251.06,-1.2465e-32,-2.3455e-26,1.4073e-25
13920,6.7629,334.75,-4.9204e-27,251.06,-1.2306e-32,-2.3155e-26,1.3893e-25
13980,6.7629,334.75,-4.8568e-27,251.06,-1.2147e-32,-2.2856e-26,1.3714e-25
14040,6.7629,334.75,-4.7932e-27,251.06,-1.1988e-32,-2.2557e-26,1.3534e-25
14100,6.7629,334.75,-4.7296e-27,251.06,-1.1829e-32,-2.2258e-26,1.3355e-25
14160,6.7629,334.75,-4.666e-27,251.06,-1.1671e-32,-2.1958e-26,1.3175e-25
14220,6.7629,334.75,-4.6024e-27,251.06,-1.1512e-32,-2.1659e-26,1.2996e-25
14280,6.7629,334.75,-4.5388e-27,251.06,-1.1353e-32,-2.136e-26,1.2816e-25
14340,6.7629,334.75,-4.4752e-27,251.06,-1.1194e-32,-2.1061e-26,1.2636e-25
14400,6.7629,334.75,-4.4116e-27,251.06,-1.1035e-32,-2.0761e-26,1.2457e-25
14460,6.7629,334.75,-4.348e-27,251.06,-1.0876e-32,-2.0462e-26,1.2277e-25
14520,6.7629,334.75,-4.2845e-27,251.06,-1.0717e-32,-2.0163e-26,1.2098e-25
14580,6.7629,334.75,-4.2209e-27,251.06,-1.0558e-32,-1.9864e-26,1.1918e-25
14640,6.7629,334.75,-4.1573e-27,251.06,-1.0399e-32,-1.9564e-26,1.1739e-25
14700,6.7629,334.75,-4.0937e-27,251.06,-1.024e-32,-1.9265e-26,1.1559e-25
14760,6.7629,334.75,-4.0301e-27,251.06,-1.0081e-32,-1.8966e-26,1.138e-25
14820,6.7629,334.75,-3.9665e-27,251.06,-9.9221e-33,-1.8667e-26,1.12e-25
14880,6.7629,334.75,-3.9029e-27,251.06,-9.7631e-33,-1.8367e-26,1.102e-25
14940,6.7629,334.75,-3.8393e-27,251.06,-9.6041e-33,-1.8068e-26,1.0841e-25
15000,6.7629,334.75,-3.7757e-27,251.06,-9.4452e-33,-1.7769e-26,1.0661e-25
15060,6.7629,334.75,-3.7121e-27,251.06,-9.2862e-33,-1.747e-26,1.0482e-25
15120,6.7629,334.75,-3.6486e-27,251.06,-9.1272e-33,-1.717e-26,1.0302e-25
15180,6.7629,334.75,-3.585e-27,251.06,-8.9682e-33,-1.6871e-26,1.0123e-25
15240,6.7629,334.75,-3.5214e-27,251.06,-8.8092e-33,-1.6572e-26,9.9431e-26
15300,6.7629,334.75,-3.4578e-27,251.06,-8.6502e-33,-1.6273e-26,9.7635e-26
15360,6.7629,334.75,-3.3942e-27,251.06,-8.4912e-33,-1.5973e-26,9.584e-26
15420,6.7629,334.75,-3.3306e-27,251.06,-8.3323e-33,-1.5674e-26,9.4044e-26
15480,6.7629,334.75,-3.267e-27,251.06,-8.1732e-33,-1.5375e-26,9.2249e-26
15540,6.7629,334.75,-3.2034e-27,251.06,-8.0142e-33,-1.5076e-26,9.0453e-26
15600,6.7629,334.75,-3.1398e-27,251.06,-7.8552e-33,-1.4776e-26,8.8658e-26
15660,6.7629,334.75,-3.0763e-27,251.06,-7.6962e-33,-1.4477e-26,8.6862e-26
15720,6.7629,334.75,-3.0127e-27,251.06,-7.5372e-33,-1.4178e-26,8.5067e-26
15780,6.7629,334.75,-2.9491e-27,251.06,-7.3782e-33,-1.3879e-26,8.3271e-26
15840,6.7629,334.75,-2.8855e-27,251.06,-7.2192e-33,-1.3579e-26,8.1476e-26
15900,6.7629,334.75,-2.8219e-27,251.06,-7.0602e-33,-1.328e-26,7.968e-26
15960,6.7629,334.75,-2.7583e-27,251.06,-6.9011e-33,-1.2981e-26,7.7884e-26
16020,6.7629,334.75,-2.6947e-27,251.06,-6.7421e-33,-1.2681e-26,7.6089e-26
16080,6.7629,334.75,-2.6311e-27,251.06,-6.5831e-33,-1.2382e-26,7.4293e-26
16140,6.7629,334.75,-2.5675e-27,251.06,-6.424e-33,-1.2083e-26,7.2498e-26
16200,6.7629,334.75,-2.5039e-27,251.06,-6.265e-33,-1.1784e-26,7.0702e-26
16260,6.7629,334.75,-2.4404e-27,251.06,-6.1059e-33,-1.1484e-26,6.8907e-26
16320,6.7629,334.75,-2.3768e-27,251.06,-5.9469e-33,-1.1185e-26,6.7111e-26
16380,6.7629,334.75,-2.3132e-27,251.06,-5.7878e-33,-1.0886e-26,6.5316e-26
16440,6.7629,334.75,-2.2496e-27,251.06,-5.6288e-33,-1.0587e-26,6.352e-26
16500,6.7629,334.75,-2.186e-27,251.06,-5.4697e-33,-1.0287e-26,6.1725e-26
16560,6.7629,334.75,-2.1224e-27,251.06,-5.3107e-33,-9.9882e-27,5.9929e-26
16620,6.7629,334.75,-2.0588e-27,251.06,-5.1516e-33,-9.6889e-27,5.8133e-26
16680,6.7629,334.75,-1.9952e-27,251.06,-4.9926e-33,-9.3897e-27,5.6338e-26
