time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
9600,3.749,58.537,3,43.903,1.5254,-0.0019742,-3.039
9660,3.7474,58.419,3,43.814,1.5257,-0.0019545,-3.0396
9720,3.7458,58.302,3,43.727,1.526,-0.0019382,-3.0403
9780,3.7442,58.186,3,43.64,1.5262,-0.0019244,-3.0409
9840,3.7426,58.071,3,43.553,1.5265,-0.0019126,-3.0416
9900,3.741,57.957,3,43.468,1.5268,-0.0019024,-3.0422
9960,3.7394,57.843,3,43.382,1.5271,-0.0018936,-3.0429
10020,3.7378,57.73,3,43.297,1.5274,-0.0018861,-3.0435
10080,3.7362,57.617,3,43.212,1.5277,-0.0018797,-3.0441
10140,3.7346,57.504,3,43.128,1.528,-0.0018741,-3.0448
10200,3.733,57.392,3,43.044,1.5283,-0.0018692,-3.0454
10260,3.7314,57.28,3,42.96,1.5286,-0.0018649,-3.046
10320,3.7298,57.168,3,42.876,1.5289,-0.0018611,-3.0467
10380,3.7282,57.056,3,42.792,1.5292,-0.0018578,-3.0473
10440,3.7266,56.945,3,42.709,1.5295,-0.0018548,-3.0479
10500,3.725,56.834,3,42.625,1.5298,-0.0018521,-3.0486
10560,3.7234,56.723,3,42.542,1.5301,-0.0018497,-3.0492
10620,3.7218,56.612,3,42.459,1.5305,-0.0018474,-3.0498
10680,3.7202,56.501,3,42.376,1.5308,-0.0018454,-3.0504
10740,3.7186,56.39,3,42.293,1.5311,-0.0018435,-3.0511
10800,3.717,56.28,3,42.21,1.5314,-0.0018418,-3.0517
10860,3.7154,56.169,3,42.127,1.5317,-0.0018401,-3.0523
10920,3.7138,56.059,3,42.044,1.532,-0.0018386,-3.053
10980,3.7122,55.949,3,41.962,1.5323,-0.0018371,-3.0536
11040,3.7106,55.838,3,41.879,1.5326,-0.0018357,-3.0542
11100,3.709,55.728,3,41.796,1.5329,-0.0018343,-3.0548
11160,3.7074,55.618,3,41.714,1.5332,-0.001833,-3.0555
11220,3.7058,55.508,3,41.631,1.5335,-0.0018317,-3.0561
11280,3.7042,55.399,3,41.549,1.5338,-0.0018304,-3.0567
11340,3.7026,55.289,3,41.467,1.5342,-0.0018292,-3.0573
11400,3.701,55.179,3,41.384,1.5345,-0.001828,-3.058
11460,3.7,55.071,3,41.303,1.5344,-0.0017085,-3.0585
11520,3.7,54.977,3,41.233,1.5336,-0.0014261,-3.0587
11580,3.7,54.899,3,41.174,1.533,-0.0011901,-3.0589
11640,3.7,54.833,3,41.125,1.5325,-0.00099318,-3.0591
11700,3.7,54.779,3,41.084,1.5321,-0.00082885,-3.0592
11760,3.7,54.733,3,41.05,1.5318,-0.00069165,-3.0594
11820,3.7,54.696,3,41.022,1.5315,-0.00057714,-3.0595
11880,3.7,54.664,3,40.998,1.5312,-0.00048156,-3.0595
11940,3.7,54.637,3,40.978,1.531,-0.00040178,-3.0596
12000,3.7,54.615,3,40.962,1.5308,-0.00033519,-3.0597
12060,3.7,54.597,3,40.948,1.5307,-0.00027963,-3.0597
12120,3.7,54.582,3,40.936,1.5306,-0.00023328,-3.0598
12180,3.7,54.569,3,40.927,1.5305,-0.00019461,-3.0598
12240,3.7,54.558,3,40.919,1.5304,-0.00016235,-3.0598
12300,3.7,54.549,3,40.912,1.5303,-0.00013541,-3.0599
12360,3.7,54.542,3,40.906,1.5303,-0.00011294,-3.0599
12420,3.7,54.536,3,40.902,1.5302,-9.4177e-05,-3.0599
12480,3.7,54.53,3,40.898,1.5302,-7.8537e-05,-3.0599
12540,3.7,54.526,3,40.895,1.5302,-6.549e-05,-3.0599
12600,3.7,54.522,3,40.892,1.5301,-5.4613e-05,-3.0599
12660,3.7,54.519,3,40.89,1.5301,-4.5551e-05,-3.0599
12720,3.7,54.517,3,40.888,1.5301,-3.7986e-05,-3.0599
12780,3.7,54.515,3,40.886,1.5301,-3.1683e-05,-3.06
12840,3.7,54.513,3,40.885,1.5301,-2.6422e-05,-3.06
12900,3.7,54.512,3,40.884,1.53,-2.2025e-05,-3.06
12960,3.7,54.51,3,40.883,1.53,-1.8351e-05,-3.06
13020,3.7,54.509,3,40.882,1.53,-1.5293e-05,-3.06
13080,3.7,54.509,3,40.881,1.53,-1.2729e-05,-3.06
13140,3.7,54.508,3,40.881,1.53,-1.0607e-05,-3.06
13200,3.7,54.507,3,40.88,1.53,-8.8274e-06,-3.06
13260,3.7,54.507,3,40.88,1.53,-7.3545e-06,-3.06
13320,3.7,54.506,3,40.88,1.53,-6.1257e-06,-3.06
13380,3.7,54.506,3,40.88,1.53,-5.1034e-06,-3.06
13440,3.7,54.506,3,40.879,1.53,-4.2545e-06,-3.06
13500,3.7,54.506,3,40.879,1.53,-3.5448e-06,-3.06
13560,3.7,54.505,3,40.879,1.53,-2.9556e-06,-3.06
13620,3.7,54.505,3,40.879,1.53,-2.4617e-06,-3.06
13680,3.7,54.505,3,40.879,1.53,-2.0521e-06,-3.06
13740,3.7,54.505,3,40.879,1.53,-1.7002e-06,-3.06
13800,3.7,54.505,3,40.879,1.53,-1.4045e-06,-3.06
13860,3.7,54.505,3,40.879,1.53,-1.1611e-06,-3.06
13920,3.7,54.505,3,40.879,1.53,-9.6086e-07,-3.06
13980,3.7,54.505,3,40.878,1.53,-7.8386e-07,-3.06
14040,3.7,54.505,3,40.878,1.53,-6.3803e-07,-3.06
14100,3.7,54.505,3,40.878,1.53,-5.2459e-07,-3.06
14160,3.7,54.505,3,40.878,1.53,-4.2747e-07,-3.06
14220,3.7,54.504,3,40.878,1.53,-3.4501e-07,-3.06
14280,3.7,54.504,3,40.878,1.53,-2.8001e-07,-3.06
14340,3.7,54.504,3,40.878,1.53,-2.3143e-07,-3.06
14400,3.7,54.504,3,40.878,1.53,-1.884e-07,-3.06
14460,3.7,54.504,3,40.878,1.53,-1.5403e-07,-3.06
14520,3.7,54.504,3,40.878,1.53,-1.2732e-07,-3.06
14580,3.7,54.504,3,40.878,1.53,-1.0603e-07,-3.06
14640,3.7,54.504,3,40.878,1.53,-8.802e-08,-3.06
14700,3.7,54.504,3,40.878,1.53,-7.3274e-08,-3.06
14760,3.7,54.504,3,40.878,1.53,-6.1249e-08,-3.06
14820,3.7,54.504,3,40.878,1.53,-5.0763e-08,-3.06
14880,3.7,54.504,3,40.878,1.53,-4.1811e-08,-3.06
14940,3.7,54.504,3,40.878,1.53,-3.4386e-08,-3.06
15000,3.7,54.504,3,40.878,1.53,-2.6798e-08,-3.06
15060,3.7,54.504,3,40.878,1.53,-1.6019e-08,-3.06
15120,3.7,54.504,3,40.878,1.53,-5.1553e-09,-3.06
15180,3.7,54.504,3,40.878,1.53,5.4056e-09,-3.06
15240,3.7,54.504,3,40.878,1.53,1.5075e-08,-3.06
15300,3.7,54.504,3,40.878,1.53,2.3065e-08,-3.06
15360,3.7,54.504,3,40.878,1.53,2.8387e-08,-3.06
15420,3.7,54.504,3,40.878,1.53,2.9855e-08,-3.06
15480,3.7,54.504,3,40.878,1.53,2.6709e-08,-3.06
15540,3.7,54.504,3,40.878,1.53,3.5127e-08,-3.06
15600,3.7,54.504,3,40.878,1.53,4.3062e-08,-3.06
15660,3.7,54.504,3,40.878,1.53,5.0012e-08,-3.06
15720,3.7,54.504,3,40.878,1.53,5.538e-08,-3.06
15780,3.7,54.504,3,40.878,1.53,5.8474e-08,-3.06
15840,3.7,54.504,3,40.878,1.53,5.8513e-08,-3.06
15900,3.7,54.504,3,40.878,1.53,5.4616e-08,-3.06
15960,3.7,54.504,3,40.878,1.53,4.5815e-08,-3.06
16020,3.7,54.504,3,40.878,1.53,4.2106e-08,-3.06
16080,3.7,54.504,3,40.878,1.53,4.0847e-08,-3.06
16140,3.7,54.504,3,40.878,1.53,3.8903e-08,-3.06
16200,3.7,54.504,3,40.878,1.53,3.6237e-08,-3.06
16260,3.7,54.504,3,40.878,1.53,3.2806e-08,-3.06
16320,3.7,54.504,3,40.878,1.53,2.8564e-08,-3.06
16380,3.7,54.504,3,40.878,1.53,2.3459e-08,-3.06
16440,3.7,54.504,3,40.878,1.53,1.7436e-08,-3.06
16500,3.7,54.504,3,40.878,1.53,1.1593e-08,-3.06
16560,3.7,54.504,3,40.878,1.53,7.0214e-09,-3.06
16620,3.7,54.504,3,40.878,1.53,2.7061e-09,-3.06
16680,3.7,54.504,3,40.878,1.53,-1.1879e-09,-3.06
16740,3.7,54.504,3,40.878,1.53,-4.483e-09,-3.06
16800,3.7,54.504,3,40.878,1.53,-6.9896e-09,-3.06
16860,3.7,54.504,3,40.878,1.53,-8.506e-09,-3.06
16920,3.7,54.504,3,40.878,1.53,-8.8183e-09,-3.06
16980,3.7,54.504,3,40.878,1.53,-8.1213e-09,-3.06
17040,3.7,54.504,3,40.878,1.53,-9.0561e-09,-3.06
17100,3.7,54.504,3,40.878,1.53,-9.6297e-09,-3.06
17160,3.7,54.504,3,40.878,1.53,-9.8608e-09,-3.06
17220,3.7,54.504,3,40.878,1.53,-9.7759e-09,-3.06
17280,3.7,54.504,3,40.878,1.53,-9.4096e-09,-3.06
17340,3.7,54.504,3,40.878,1.53,-8.8042e-09,-3.06
17400,3.7,54.504,3,40.878,1.53,-8.0099e-09,-3.06
17460,3.7,54.504,3,40.878,1.53,-7.0847e-09,-3.06
17520,3.7,54.504,3,40.878,1.53,-5.9022e-09,-3.06
17580,3.7,54.504,3,40.878,1.53,-4.6009e-09,-3.06
17640,3.7,54.504,3,40.878,1.53,-3.2728e-09,-3.06
17700,3.7,54.504,3,40.878,1.53,-1.9878e-09,-3.06
17760,3.7,54.504,3,40.878,1.53,-8.22e-10,-3.06
17820,3.7,54.504,3,40.878,1.53,1.4172e-10,-3.06
17880,3.7,54.504,3,40.878,1.53,8.1405e-10,-3.06
17940,3.7,54.504,3,40.878,1.53,1.0992e-09,-3.06
18000,3.7,54.504,3,40.878,1.53,1.0321e-09,-3.06
18060,3.7,54.504,3,40.878,1.53,8.3934e-10,-3.06
18120,3.7,54.504,3,40.878,1.53,5.957e-10,-3.06
18180,3.7,54.504,3,40.878,1.53,3.5495e-10,-3.06
18240,3.7,54.504,3,40.878,1.53,2.3638e-10,-3.06
18300,3.7,54.504,3,40.878,1.53,1.5653e-10,-3.06
18360,3.7,54.504,3,40.878,1.53,1.4566e-10,-3.06
18420,3.7,54.504,3,40.878,1.53,1.6802e-10,-3.06
18480,3.7,54.504,3,40.878,1.53,1.72e-10,-3.06
18540,3.7,54.504,3,40.878,1.53,1.8565e-10,-3.06
18600,3.7,54.504,3,40.878,1.53,1.6646e-10,-3.06
18660,3.7,54.504,3,40.878,1.53,1.416e-10,-3.06
18720,3.7,54.504,3,40.878,1.53,1.1197e-10,-3.06
18780,3.7,54.504,3,40.878,1.53,8.5035e-11,-3.06
18840,3.7,54.504,3,40.878,1.53,7.1855e-11,-3.06
18900,3.7,54.504,3,40.878,1.53,6.0387e-11,-3.06
18960,3.7,54.504,3,40.878,1.53,5.0301e-11,-3.06
19020,3.7701,54.762,3,41.072,1.4816,0.013517,-3.0443
19080,3.8828,56.144,3,42.108,1.4112,0.031909,-3.0138
19140,3.9954,58.525,3,43.894,1.3479,0.046962,-2.9775
19200,4.108,61.727,3,46.295,1.2899,0.059407,-2.9362
19260,4.2207,65.613,3,49.21,1.2357,0.069839,-2.8904
19320,4.3333,70.077,3,52.558,1.1842,0.078733,-2.8408
19380,4.446,75.038,3,56.279,1.1344,0.086467,-2.7877
19440,4.5586,80.436,3,60.327,1.0858,0.093343,-2.7316
19500,4.6713,86.227,3,64.67,1.0376,0.099599,-2.6727
19560,4.7839,92.38,3,69.285,0.98944,0.10543,-2.6115
19620,4.8966,98.873,3,74.155,0.94102,0.11099,-2.548
19680,5.0092,105.7,3,79.272,0.89203,0.11641,-2.4825
19740,5.1218,112.84,3,84.631,0.84223,0.12179,-2.4152
19800,5.2345,120.31,3,90.234,0.79143,0.12723,-2.3463
19860,5.3471,128.11,3,96.084,0.73948,0.13281,-2.2758
19920,5.4598,136.25,3,102.19,0.68622,0.13861,-2.2041
19980,5.5724,144.75,3,108.56,0.63153,0.14468,-2.1311
20040,5.6851,153.62,3,115.22,0.57528,0.15109,-2.0571
20100,5.7977,162.89,3,122.17,0.51735,0.1579,-1.9821
20160,5.9104,172.58,3,129.43,0.45763,0.16518,-1.9063
20220,6.023,182.72,3,137.04,0.396,0.17296,-1.8298
20280,6.1356,193.35,3,145.01,0.33235,0.18132,-1.7526
20340,6.2483,204.49,3,153.37,0.26655,0.1903,-1.6749
20400,6.3609,216.19,3,162.15,0.19851,0.19993,-1.5966
20460,6.4736,228.5,3,171.37,0.1281,0.21026,-1.5177
20520,6.5862,241.44,3,181.08,0.055234,0.2213,-1.4383
20580,6.6989,255.07,3,191.3,-0.020357,0.23311,-1.358
20640,6.8115,269.43,3,202.07,-0.09907,0.24578,-1.2766
20700,6.9242,284.57,3,213.43,-0.18041,0.25908,-1.1936
20760,7.0368,300.53,3,225.4,-0.26432,0.27287,-1.1086
20820,7.1494,317.32,3,237.99,-0.35067,0.28698,-1.0206
20880,7.2621,334.97,3,251.23,-0.43918,0.30112,-0.92838
20940,7.3747,353.45,3,265.09,-0.52947,0.31493,-0.83064
21000,7.4874,372.74,3,279.56,-0.62095,0.32791,-0.72558
21060,7.5698,392.75,3,294.56,-0.68597,0.33577,-0.64269
21120,7.5591,412.74,3,309.55,-0.6666,0.33016,-0.64779
21180,7.5484,432.32,3,324.24,-0.64435,0.32218,-0.64438
21240,7.5377,451.35,3,338.51,-0.61889,0.31164,-0.63203
21300,7.5269,469.66,3,352.25,-0.5901,0.2985,-0.6108
21360,7.5162,487.12,3,365.34,-0.55809,0.28291,-0.58127
21420,7.5055,503.57,3,377.68,-0.52322,0.26516,-0.54451
21480,7.4948,518.9,3,389.18,-0.48607,0.24569,-0.50202
21540,7.4841,533.03,3,399.77,-0.44735,0.22505,-0.45559
21600,7.4734,545.9,3,409.42,-0.40783,0.20379,-0.4071
21660,7.4627,557.49,3,418.11,-0.36833,0.18251,-0.35842
21720,7.452,567.81,3,425.86,-0.32955,0.16172,-0.31122
21780,7.4413,576.91,3,432.68,-0.29212,0.14185,-0.26686
21840,7.4306,584.86,3,438.64,-0.25648,0.12323,-0.22639
21900,7.4199,591.73,3,443.79,-0.22297,0.10607,-0.19051
21960,7.4092,597.62,3,448.21,-0.19174,0.090514,-0.1596
22020,7.3985,602.62,3,451.97,-0.16286,0.076581,-0.13376
22080,7.3878,606.84,3,455.13,-0.13629,0.064247,-0.1129
22140,7.3771,610.36,3,457.77,-0.11191,0.053433,-0.096773
22200,7.3664,613.28,3,459.96,-0.089572,0.044029,-0.08503
22260,7.3557,615.67,3,461.75,-0.069086,0.035907,-0.077267
22320,7.345,617.61,3,463.21,-0.050263,0.028931,-0.073062
22380,7.3343,619.16,3,464.37,-0.032909,0.022969,-0.071995
22440,7.3236,620.38,3,465.29,-0.016841,0.017891,-0.073666
22500,7.3129,621.32,3,465.99,-0.0018883,0.01358,-0.077705
22560,7.3022,622.03,3,466.52,0.01199,0.0099647,-0.083769
22620,7.2915,622.53,3,466.9,0.025044,0.006911,-0.091553
22680,7.2808,622.87,3,467.15,0.037411,0.0043287,-0.10079
22740,7.2701,623.06,3,467.29,0.049194,0.0021468,-0.11127
22800,7.2594,623.13,3,467.35,0.060482,0.00030409,-0.12279
22860,7.24,623.07,3,467.31,0.08018,-0.0025111,-0.14529
22920,7.2176,622.84,3,467.13,0.10221,-0.0052902,-0.17268
22980,7.1952,622.45,3,466.83,0.12363,-0.0076551,-0.20133
23040,7.1728,621.93,3,466.44,0.14453,-0.0096728,-0.23103
23100,7.1504,621.29,3,465.97,0.165,-0.011399,-0.2616
23160,7.1281,620.56,3,465.42,0.18509,-0.012883,-0.29288
23220,7.1057,619.75,3,464.81,0.20487,-0.014166,-0.32474
23280,7.0833,618.87,3,464.15,0.22438,-0.015282,-0.35708
23340,7.0609,617.92,3,463.44,0.24368,-0.01626,-0.3898
23400,7.0385,616.92,3,462.69,0.26278,-0.017123,-0.42283
23460,7.0161,615.87,3,461.9,0.28173,-0.017891,-0.45611
23520,6.9938,614.77,3,461.08,0.30053,-0.01858,-0.48958
23580,6.9714,613.64,3,460.23,0.31922,-0.019205,-0.5232
23640,6.949,612.47,3,459.35,0.3378,-0.019776,-0.55694
23700,6.9266,611.27,3,458.45,0.35629,-0.020305,-0.59075
23760,6.9042,610.03,3,457.53,0.3747,-0.020798,-0.62462
23820,6.8818,608.77,3,456.58,0.39305,-0.021263,-0.65852
23880,6.8594,607.48,3,455.61,0.41133,-0.021705,-0.69243
