time,glc,gly,lac,gly_vol,f_glc,f_gly,f_lac
1740,6.7626,358.35,-2.2461e-28,250.85,-2.5263e-31,-2.265e-26,1.5855e-25
1800,6.7626,358.35,-2.2727e-28,250.85,-2.5563e-31,-2.2918e-26,1.6043e-25
1860,6.7626,358.35,-2.2994e-28,250.85,-2.5863e-31,-2.3187e-26,1.6231e-25
1920,6.7626,358.35,-2.3261e-28,250.85,-2.6162e-31,-2.3456e-26,1.6419e-25
1980,6.7626,358.35,-2.3527e-28,250.85,-2.6462e-31,-2.3725e-26,1.6607e-25
2040,6.7626,358.35,-2.3794e-28,250.85,-2.6762e-31,-2.3993e-26,1.6795e-25
2100,6.7626,358.35,-2.406e-28,250.85,-2.7062e-31,-2.4262e-26,1.6984e-25
2160,6.7626,358.35,-2.4327e-28,250.85,-2.7361e-31,-2.4531e-26,1.7172e-25
2220,6.7626,358.35,-2.4593e-28,250.85,-2.7661e-31,-2.48e-26,1.736e-25
2280,6.7626,358.35,-2.486e-28,250.85,-2.7961e-31,-2.5068e-26,1.7548e-25
2340,6.7626,358.35,-2.5126e-28,250.85,-2.8261e-31,-2.5337e-26,1.7736e-25
2400,6.7626,358.35,-2.5393e-28,250.85,-2.856e-31,-2.5606e-26,1.7924e-25
2460,6.7626,358.35,-2.5659e-28,250.85,-2.886e-31,-2.5875e-26,1.8112e-25
2520,6.7626,358.35,-2.5926e-28,250.85,-2.916e-31,-2.6143e-26,1.83e-25
2580,6.7626,358.35,-2.6192e-28,250.85,-2.946e-31,-2.6412e-26,1.8489e-25
2640,6.7626,358.35,-2.6459e-28,250.85,-2.9759e-31,-2.6681e-26,1.8677e-25
2700,6.7626,358.35,-2.6725e-28,250.85,-3.0059e-31,-2.695e-26,1.8865e-25
2760,6.7626,358.35,-2.6992e-28,250.85,-3.0359e-31,-2.7218e-26,1.9053e-25
2820,6.7626,358.35,-2.7258e-28,250.85,-3.0659e-31,-2.7487e-26,1.9241e-25
2880,6.7626,358.35,-2.7525e-28,250.85,-3.0958e-31,-2.7756e-26,1.9429e-25
2940,6.7626,358.35,-2.7791e-28,250.85,-3.1258e-31,-2.8025e-26,1.9617e-25
3000,6.7626,358.35,-2.8058e-28,250.85,-3.1558e-31,-2.8294e-26,1.9806e-25
3060,6.7626,358.35,-2.8325e-28,250.85,-3.1858e-31,-2.8562e-26,1.9994e-25
3120,6.7626,358.35,-2.8591e-28,250.85,-3.2158e-31,-2.8831e-26,2.0182e-25
3180,6.7626,358.35,-2.8858e-28,250.85,-3.2457e-31,-2.91e-26,2.037e-25
3240,6.7626,358.35,-2.8696e-28,250.85,-3.2276e-31,-2.8937e-26,2.0256e-25
3300,6.7626,358.35,-2.8086e-28,250.85,-3.1589e-31,-2.8322e-26,1.9825e-25
3360,6.7626,358.35,-2.7475e-28,250.85,-3.0902e-31,-2.7706e-26,1.9394e-25
3420,6.7626,358.35,-2.6864e-28,250.85,-3.0215e-31,-2.709e-26,1.8963e-25
3480,6.7626,358.35,-2.6254e-28,250.85,-2.9529e-31,-2.6474e-26,1.8532e-25
3540,6.7626,358.35,-2.5643e-28,250.85,-2.8842e-31,-2.5858e-26,1.8101e-25
3600,6.7626,358.35,-2.5032e-28,250.85,-2.8155e-31,-2.5242e-26,1.767e-25
3660,6.7626,358.35,-2.4422e-28,250.85,-2.7468e-31,-2.4627e-26,1.7239e-25
3720,6.7626,358.35,-2.3811e-28,250.85,-2.6781e-31,-2.4011e-26,1.6808e-25
3780,6.7626,358.35,-2.32e-28,250.85,-2.6094e-31,-2.3395e-26,1.6377e-25
3840,6.7626,358.35,-2.2589e-28,250.85,-2.5407e-31,-2.2779e-26,1.5945e-25
3900,6.7626,358.35,-2.1979e-28,250.85,-2.472e-31,-2.2163e-26,1.5514e-25
3960,6.7626,358.35,-2.1368e-28,250.85,-2.4034e-31,-2.1547e-26,1.5083e-25
4020,6.7626,358.35,-2.0757e-28,250.85,-2.3347e-31,-2.0932e-26,1.4652e-25
4080,6.7626,358.35,-2.0147e-28,250.85,-2.266e-31,-2.0316e-26,1.4221e-25
4140,6.7626,358.35,-1.9536e-28,250.85,-2.1973e-31,-1.97e-26,1.379e-25
4200,6.7626,358.35,-1.8925e-28,250.85,-2.1286e-31,-1.9084e-26,1.3359e-25
4260,6.7626,358.35,-1.8315e-28,250.85,-2.0599e-31,-1.8468e-26,1.2928e-25
4320,6.7626,358.35,-1.7704e-28,250.85,-1.9912e-31,-1.7853e-26,1.2497e-25
4380,6.7626,358.35,-1.7093e-28,250.85,-1.9225e-31,-1.7237e-26,1.2066e-25
4440,6.7626,358.35,-1.6483e-28,250.85,-1.8539e-31,-1.6621e-26,1.1635e-25
4500,6.7626,358.35,-1.5872e-28,250.85,-1.7852e-31,-1.6005e-26,1.1204e-25
4560,6.7626,358.35,-1.5261e-28,250.85,-1.7165e-31,-1.5389e-26,1.0773e-25
4620,6.7626,358.35,-1.465e-28,250.85,-1.6478e-31,-1.4773e-26,1.0341e-25
4680,6.7626,358.35,-1.404e-28,250.85,-1.5791e-31,-1.4158e-26,9.9104e-26
4740,6.7626,358.35,-1.3429e-28,250.85,-1.5104e-31,-1.3542e-26,9.4793e-26
4800,6.7626,358.35,-1.2818e-28,250.85,-1.4417e-31,-1.2926e-26,9.0482e-26
4860,6.7626,358.35,-1.2208e-28,250.85,-1.373e-31,-1.231e-26,8.6171e-26
4920,6.7626,358.35,-1.1597e-28,250.85,-1.3044e-31,-1.1694e-26,8.1861e-26
4980,6.7626,358.35,-1.0986e-28,250.85,-1.2357e-31,-1.1079e-26,7.755e-26
5040,6.7626,358.35,-1.0376e-28,250.85,-1.167e-31,-1.0463e-26,7.3239e-26
5100,6.7626,358.35,-9.7649e-29,250.85,-1.0983e-31,-9.8469e-27,6.8928e-26
5160,6.7626,358.35,-9.1542e-29,250.85,-1.0296e-31,-9.2311e-27,6.4618e-26
5220,6.7626,358.35,-8.5435e-29,250.85,-9.6092e-32,-8.6152e-27,6.0307e-26
5280,6.7626,358.35,-7.9328e-29,250.85,-8.9223e-32,-7.9994e-27,5.5996e-26
5340,6.7626,358.35,-7.3221e-29,250.85,-8.2355e-32,-7.3836e-27,5.1685e-26
5400,6.7626,358.35,-6.7114e-29,250.85,-7.5486e-32,-6.7678e-27,4.7375e-26
5460,6.7626,358.35,-6.1007e-29,250.85,-6.8617e-32,-6.152e-27,4.3064e-26
5520,6.7626,358.35,-5.49e-29,250.85,-6.1749e-32,-5.5361e-27,3.8753e-26
5580,6.7626,358.35,-4.8793e-29,250.85,-5.488e-32,-4.9203e-27,3.4442e-26
5640,6.7626,358.35,-4.4863e-29,250.85,-5.0459e-32,-4.5239e-27,3.1668e-26
5700,6.7626,358.35,-4.3909e-29,250.85,-4.9387e-32,-4.4278e-27,3.0995e-26
5760,6.7626,358.35,-4.2956e-29,250.85,-4.8314e-32,-4.3317e-27,3.0322e-26
5820,6.7626,358.35,-4.2003e-29,250.85,-4.7242e-32,-4.2355e-27,2.9649e-26
5880,6.7626,358.35,-4.1049e-29,250.85,-4.617e-32,-4.1394e-27,2.8976e-26
5940,6.7626,358.35,-4.0096e-29,250.85,-4.5097e-32,-4.0432e-27,2.8303e-26
6000,6.7626,358.35,-3.9142e-29,250.85,-4.4025e-32,-3.9471e-27,2.763e-26
6060,6.7626,358.35,-3.8189e-29,250.85,-4.2953e-32,-3.851e-27,2.6957e-26
6120,6.7626,358.35,-3.7236e-29,250.85,-4.188e-32,-3.7548e-27,2.6284e-26
6180,6.7626,358.35,-3.6282e-29,250.85,-4.0808e-32,-3.6587e-27,2.5611e-26
6240,6.7626,358.35,-3.5329e-29,250.85,-3.9736e-32,-3.5625e-27,2.4938e-26
6300,6.7626,358.35,-3.4375e-29,250.85,-3.8663e-32,-3.4664e-27,2.4265e-26
6360,6.7626,358.35,-3.3422e-29,250.85,-3.7591e-32,-3.3702e-27,2.3592e-26
6420,6.7626,358.35,-3.2468e-29,250.85,-3.6519e-32,-3.2741e-27,2.2919e-26
6480,6.7626,358.35,-3.1515e-29,250.85,-3.5446e-32,-3.178e-27,2.2246e-26
6540,6.7626,358.35,-3.0562e-29,250.85,-3.4374e-32,-3.0818e-27,2.1573e-26
6600,6.7626,358.35,-2.9608e-29,250.85,-3.3301e-32,-2.9857e-27,2.09e-26
6660,6.7626,358.35,-2.8655e-29,250.85,-3.2229e-32,-2.8895e-27,2.0227e-26
6720,6.7626,358.35,-2.7701e-29,250.85,-3.1157e-32,-2.7934e-27,1.9554e-26
6780,6.7626,358.35,-2.6748e-29,250.85,-3.0084e-32,-2.6973e-27,1.8881e-26
6840,6.7626,358.35,-2.5795e-29,250.85,-2.9012e-32,-2.6011e-27,1.8208e-26
6900,6.7626,358.35,-2.4841e-29,250.85,-2.794e-32,-2.505e-27,1.7535e-26
6960,6.7626,358.35,-2.3888e-29,250.85,-2.6867e-32,-2.4088e-27,1.6862e-26
7020,6.7626,358.35,-2.2934e-29,250.85,-2.5795e-32,-2.3127e-27,1.6189e-26
7080,6.7626,358.35,-2.1981e-29,250.85,-2.4723e-32,-2.2165e-27,1.5516e-26
7140,6.7626,358.35,-2.1028e-29,250.85,-2.365e-32,-2.1204e-27,1.4843e-26
7200,6.7626,358.35,-2.0074e-29,250.85,-2.2578e-32,-2.0243e-27,1.417e-26
7260,6.7626,358.35,-1.9121e-29,250.85,-2.1506e-32,-1.9281e-27,1.3497e-26
7320,6.7626,358.35,-1.8167e-29,250.85,-2.0433e-32,-1.832e-27,1.2824e-26
7380,6.7626,358.35,-1.7214e-29,250.85,-1.9361e-32,-1.7358e-27,1.2151e-26
7440,6.7626,358.35,-1.626e-29,250.85,-1.8289e-32,-1.6397e-27,1.1478e-26
7500,6.7626,358.35,-1.5307e-29,250.85,-1.7216e-32,-1.5436e-27,1.0805e-26
7560,6.7626,358.35,-1.4354e-29,250.85,-1.6144e-32,-1.4474e-27,1.0132e-26
7620,6.7626,358.35,-1.34e-29,250.85,-1.5072e-32,-1.3513e-27,9.4589e-27
7680,6.7626,358.35,-1.2447e-29,250.85,-1.3999e-32,-1.2551e-27,8.7859e-27
7740,6.7626,358.35,-1.1493e-29,250.85,-1.2927e-32,-1.159e-27,8.1129e-27
7800,6.7626,358.35,-1.054e-29,250.85,-1.1855e-32,-1.0628e-27,7.4399e-27
7860,6.7626,358.35,-9.5865e-30,250.85,-1.0782e-32,-9.667e-28,6.7669e-27
7920,6.7626,358.35,-8.6331e-30,250.85,-9.71e-33,-8.7056e-28,6.0939e-27
7980,6.7626,358.35,-7.6797e-30,250.85,-8.6377e-33,-7.7442e-28,5.4209e-27
8040,6.7626,358.35,-7.0708e-30,250.85,-7.9527e-33,-7.1301e-28,4.9911e-27
8100,6.7626,358.35,-7.082e-30,250.85,-7.9654e-33,-7.1415e-28,4.9991e-27
8160,6.7626,358.35,-7.0933e-30,250.85,-7.9781e-33,-7.1529e-28,5.007e-27
8220,6.7626,358.35,-7.1046e-30,250.85,-7.9908e-33,-7.1642e-28,5.015e-27
8280,6.7626,358.35,-7.1159e-30,250.85,-8.0035e-33,-7.1756e-28,5.0229e-27
8340,6.7626,358.35,-7.1271e-30,250.85,-8.0162e-33,-7.187e-28,5.0309e-27
8400,6.7626,358.35,-7.1384e-30,250.85,-8.0289e-33,-7.1984e-28,5.0389e-27
8460,6.7626,358.35,-7.1497e-30,250.85,-8.0415e-33,-7.2097e-28,5.0468e-27
8520,6.7626,358.35,-7.161e-30,250.85,-8.0542e-33,-7.2211e-28,5.0548e-27
8580,6.7626,358.35,-7.1723e-30,250.85,-8.0669e-33,-7.2325e-28,5.0627e-27
8640,6.7626,358.35,-7.1835e-30,250.85,-8.0796e-33,-7.2438e-28,5.0707e-27
8700,6.7626,358.35,-7.1948e-30,250.85,-8.0923e-33,-7.2552e-28,5.0787e-27
8760,6.7626,358.35,-7.2061e-30,250.85,-8.105e-33,-7.2666e-28,5.0866e-27
8820,6.7626,358.35,-7.2174e-30,250.85,-8.1176e-33,-7.278e-28,5.0946e-27
8880,6.7626,358.35,-7.2286e-30,250.85,-8.1303e-33,-7.2893e-28,5.1025e-27
8940,6.7626,358.35,-7.2399e-30,250.85,-8.143e-33,-7.3007e-28,5.1105e-27
9000,6.7626,358.35,-7.2512e-30,250.85,-8.1557e-33,-7.3121e-28,5.1185e-27
9060,6.7626,358.35,-7.2625e-30,250.85,-8.1684e-33,-7.3234e-28,5.1264e-27
9120,6.7626,358.35,-7.2738e-30,250.85,-8.1811e-33,-7.3348e-28,5.1344e-27
9180,6.7626,358.35,-7.285e-30,250.85,-8.1937e-33,-7.3462e-28,5.1423e-27
9240,6.7626,358.35,-7.2963e-30,250.85,-8.2064e-33,-7.3576e-28,5.1503e-27
9300,6.7626,358.35,-7.3076e-30,250.85,-8.2191e-33,-7.3689e-28,5.1583e-27
9360,6.7626,358.35,-7.3189e-30,250.85,-8.2318e-33,-7.3803e-28,5.1662e-27
9420,6.7626,358.35,-7.3301e-30,250.85,-8.2445e-33,-7.3917e-28,5.1742e-27
9480,6.7626,358.35,-7.3414e-30,250.85,-8.2572e-33,-7.403e-28,5.1822e-27
9540,6.7626,358.35,-7.3527e-30,250.85,-8.2698e-33,-7.4144e-28,5.1901e-27
9600,6.7626,358.35,-7.364e-30,250.85,-8.2825e-33,-7.4258e-28,5.1981e-27
9660,6.7626,358.35,-7.3752e-30,250.85,-8.2952e-33,-7.4372e-28,5.206e-27
9720,6.7626,358.35,-7.3865e-30,250.85,-8.3079e-33,-7.4485e-28,5.214e-27
9780,6.7626,358.35,-7.3978e-30,250.85,-8.3206e-33,-7.4599e-28,5.222e-27
9840,6.7626,358.35,-7.4091e-30,250.85,-8.3333e-33,-7.4713e-28,5.2299e-27
9900,6.7626,358.35,-7.4204e-30,250.85,-8.3459e-33,-7.4827e-28,5.2379e-27
9960,6.7626,358.35,-7.4316e-30,250.85,-8.3586e-33,-7.494e-28,5.2458e-27
10020,6.7626,358.35,-7.4429e-30,250.85,-8.3713e-33,-7.5054e-28,5.2538e-27
10080,6.7626,358.35,-7.4542e-30,250.85,-8.384e-33,-7.5168e-28,5.2618e-27
10140,6.7626,358.35,-7.4655e-30,250.85,-8.3967e-33,-7.5281e-28,5.2697e-27
10200,6.7626,358.35,-7.4767e-30,250.85,-8.4094e-33,-7.5395e-28,5.2777e-27
10260,6.7626,358.35,-7.488e-30,250.85,-8.4221e-33,-7.5509e-28,5.2856e-27
10320,6.7626,358.35,-7.4993e-30,250.85,-8.4347e-33,-7.5623e-28,5.2936e-27
10380,6.7626,358.35,-7.5106e-30,250.85,-8.4474e-33,-7.5736e-28,5.3016e-27
10440,6.7626,358.35,-7.5219e-30,250.85,-8.4601e-33,-7.585e-28,5.3095e-27
10500,6.7626,358.35,-7.5331e-30,250.85,-8.4728e-33,-7.5964e-28,5.3175e-27
10560,6.7626,358.35,-7.5444e-30,250.85,-8.4855e-33,-7.6077e-28,5.3254e-27
10620,6.7626,358.35,-7.5557e-30,250.85,-8.4982e-33,-7.6191e-28,5.3334e-27
10680,6.7626,358.35,-7.567e-30,250.85,-8.5108e-33,-7.6305e-28,5.3414e-27
10740,6.7626,358.35,-7.5782e-30,250.85,-8.5235e-33,-7.6419e-28,5.3493e-27
10800,6.7626,358.35,-7.5895e-30,250.85,-8.5362e-33,-7.6532e-28,5.3573e-27
10860,6.7626,358.35,-7.6008e-30,250.85,-8.5489e-33,-7.6646e-28,5.3652e-27
10920,6.7626,358.35,-7.6121e-30,250.85,-8.5616e-33,-7.676e-28,5.3732e-27
10980,6.7626,358.35,-7.6233e-30,250.85,-8.5743e-33,-7.6873e-28,5.3812e-27
11040,6.7626,358.35,-7.6346e-30,250.85,-8.5869e-33,-7.6987e-28,5.3891e-27
11100,6.7626,358.35,-7.6459e-30,250.85,-8.5996e-33,-7.7101e-28,5.3971e-27
11160,6.7626,358.35,-7.6572e-30,250.85,-8.6123e-33,-7.7215e-28,5.405e-27
11220,6.7626,358.35,-7.6685e-30,250.85,-8.625e-33,-7.7328e-28,5.413e-27
11280,6.7626,358.35,-7.6797e-30,250.85,-8.6377e-33,-7.7442e-28,5.421e-27
11340,6.7626,358.35,-7.691e-30,250.85,-8.6504e-33,-7.7556e-28,5.4289e-27
11400,6.7626,358.35,-7.7023e-30,250.85,-8.663e-33,-7.7669e-28,5.4369e-27
11460,6.7626,358.35,-7.7136e-30,250.85,-8.6757e-33,-7.7783e-28,5.4448e-27
11520,6.7626,358.35,-7.7248e-30,250.85,-8.6884e-33,-7.7897e-28,5.4528e-27
11580,6.7626,358.35,-7.7361e-30,250.85,-8.7011e-33,-7.8011e-28,5.4608e-27
11640,6.7626,358.35,-7.7474e-30,250.85,-8.7138e-33,-7.8124e-28,5.4687e-27
11700,6.7626,358.35,-7.7587e-30,250.85,-8.7265e-33,-7.8238e-28,5.4767e-27
11760,6.7626,358.35,-7.7699e-30,250.85,-8.7391e-33,-7.8352e-28,5.4846e-27
11820,6.7626,358.35,-7.7812e-30,250.85,-8.7518e-33,-7.8466e-28,5.4926e-27
11880,6.7626,358.35,-7.7925e-30,250.85,-8.7645e-33,-7.8579e-28,5.5006e-27
11940,6.7626,358.35,-7.8038e-30,250.85,-8.7772e-33,-7.8693e-28,5.5085e-27
12000,6.7626,358.35,-7.8151e-30,250.85,-8.7899e-33,-7.8807e-28,5.5165e-27
12060,6.7626,358.35,-7.8263e-30,250.85,-8.8026e-33,-7.892e-28,5.5244e-27
12120,6.7626,358.35,-7.8376e-30,250.85,-8.8153e-33,-7.9034e-28,5.5324e-27
12180,6.7626,358.35,-7.8489e-30,250.85,-8.8279e-33,-7.9148e-28,5.5404e-27
12240,6.7626,358.35,-7.8602e-30,250.85,-8.8406e-33,-7.9262e-28,5.5483e-27
12300,6.7626,358.35,-7.8714e-30,250.85,-8.8533e-33,-7.9375e-28,5.5563e-27
12360,6.7626,358.35,-7.8827e-30,250.85,-8.866e-33,-7.9489e-28,5.5642e-27
12420,6.7626,358.35,-7.894e-30,250.85,-8.8787e-33,-7.9603e-28,5.5722e-27
12480,6.7626,358.35,-7.9053e-30,250.85,-8.8914e-33,-7.9716e-28,5.5802e-27
12540,6.7626,358.35,-7.9166e-30,250.85,-8.904e-33,-7.983e-28,5.5881e-27
12600,6.7626,358.35,-7.9278e-30,250.85,-8.9167e-33,-7.9944e-28,5.5961e-27
12660,6.7626,358.35,-7.9391e-30,250.85,-8.9294e-33,-8.0058e-28,5.604e-27
12720,6.7626,358.35,-7.9504e-30,250.85,-8.9421e-33,-8.0171e-28,5.612e-27
12780,6.7626,358.35,-7.9617e-30,250.85,-8.9548e-33,-8.0285e-28,5.62e-27
12840,6.7626,358.35,-7.9729e-30,250.85,-8.9675e-33,-8.0399e-28,5.6279e-27
12900,6.7626,358.35,-7.9842e-30,250.85,-8.9801e-33,-8.0512e-28,5.6359e-27
12960,6.7626,358.35,-7.9955e-30,250.85,-8.9928e-33,-8.0626e-28,5.6438e-27
13020,6.7626,358.35,-8.0068e-30,250.85,-9.0055e-33,-8.074e-28,5.6518e-27
13080,6.7626,358.35,-8.018e-30,250.85,-9.0182e-33,-8.0854e-28,5.6598e-27
13140,6.7626,358.35,-8.0293e-30,250.85,-9.0309e-33,-8.0967e-28,5.6677e-27
13200,6.7626,358.35,-8.0406e-30,250.85,-9.0436e-33,-8.1081e-28,5.6757e-27
13260,6.7626,358.35,-8.0519e-30,250.85,-9.0562e-33,-8.1195e-28,5.6837e-27
13320,6.7626,358.35,-8.0632e-30,250.85,-9.0689e-33,-8.1308e-28,5.6916e-27
13380,6.7626,358.35,-8.0744e-30,250.85,-9.0816e-33,-8.1422e-28,5.6996e-27
13440,6.7626,358.35,-8.0857e-30,250.85,-9.0943e-33,-8.1536e-28,5.7075e-27
13500,6.7626,358.35,-8.097e-30,250.85,-9.107e-33,-8.165e-28,5.7155e-27
13560,6.7626,358.35,-8.1083e-30,250.85,-9.1197e-33,-8.1763e-28,5.7235e-27
13620,6.7626,358.35,-8.1195e-30,250.85,-9.1323e-33,-8.1877e-28,5.7314e-27
13680,6.7626,358.35,-8.1308e-30,250.85,-9.145e-33,-8.1991e-28,5.7394e-27
13740,6.7626,358.35,-8.1421e-30,250.85,-9.1577e-33,-8.2104e-28,5.7473e-27
13800,6.7626,358.35,-8.1534e-30,250.85,-9.1704e-33,-8.2218e-28,5.7553e-27
13860,6.7626,358.35,-8.1646e-30,250.85,-9.1831e-33,-8.2332e-28,5.7633e-27
13920,6.7626,358.35,-8.1759e-30,250.85,-9.1958e-33,-8.2446e-28,5.7712e-27
13980,6.7626,358.35,-8.1872e-30,250.85,-9.2084e-33,-8.2559e-28,5.7792e-27
14040,6.7626,358.35,-8.1985e-30,250.85,-9.2211e-33,-8.2673e-28,5.7871e-27
14100,6.7626,358.35,-8.2098e-30,250.85,-9.2338e-33,-8.2787e-28,5.7951e-27
14160,6.7626,358.35,-8.221e-30,250.85,-9.2465e-33,-8.2901e-28,5.8031e-27
14220,6.7626,358.35,-8.2323e-30,250.85,-9.2592e-33,-8.3014e-28,5.811e-27
14280,6.7626,358.35,-8.2436e-30,250.85,-9.2719e-33,-8.3128e-28,5.819e-27
14340,6.7626,358.35,-8.2549e-30,250.85,-9.2846e-33,-8.3242e-28,5.8269e-27
14400,6.7626,358.35,-8.2661e-30,250.85,-9.2972e-33,-8.3355e-28,5.8349e-27
14460,6.7626,358.35,-8.2774e-30,250.85,-9.3099e-33,-8.3469e-28,5.8429e-27
14520,6.7626,358.35,-8.2887e-30,250.85,-9.3226e-33,-8.3583e-28,5.8508e-27
14580,6.7626,358.35,-8.3e-30,250.85,-9.3353e-33,-8.3697e-28,5.8588e-27
14640,6.7626,358.35,-8.3113e-30,250.85,-9.348e-33,-8.381e-28,5.8667e-27
14700,6.7626,358.35,-8.3225e-30,250.85,-9.3607e-33,-8.3924e-28,5.8747e-27
14760,6.7626,358.35,-8.3338e-30,250.85,-9.3733e-33,-8.4038e-28,5.8827e-27
14820,6.7626,358.35,-8.3451e-30,250.85,-9.386e-33,-8.4151e-28,5.8906e-27
14880,6.7626,358.35,-8.3564e-30,250.85,-9.3987e-33,-8.4265e-28,5.8986e-27
14940,6.7626,358.35,-8.3676e-30,250.85,-9.4114e-33,-8.4379e-28,5.9065e-27
15000,6.7626,358.35,-8.3789e-30,250.85,-9.4241e-33,-8.4493e-28,5.9145e-27
15060,6.7626,358.35,-8.3902e-30,250.85,-9.4368e-33,-8.4606e-28,5.9225e-27
15120,6.7626,358.35,-8.4015e-30,250.85,-9.4494e-33,-8.472e-28,5.9304e-27
15180,6.7626,358.35,-8.4127e-30,250.85,-9.4621e-33,-8.4834e-28,5.9384e-27
15240,6.7626,358.35,-8.424e-30,250.85,-9.4748e-33,-8.4947e-28,5.9463e-27
15300,6.7626,358.35,-8.4353e-30,250.85,-9.4875e-33,-8.5061e-28,5.9543e-27
15360,6.7626,358.35,-8.4466e-30,250.85,-9.5002e-33,-8.5175e-28,5.9623e-27
15420,6.7626,358.35,-8.4579e-30,250.85,-9.5129e-33,-8.5289e-28,5.9702e-27
15480,6.7626,358.35,-8.4691e-30,250.85,-9.5255e-33,-8.5402e-28,5.9782e-27
15540,6.7626,358.35,-8.4804e-30,250.85,-9.5382e-33,-8.5516e-28,5.9861e-27
15600,6.7626,358.35,-8.4917e-30,250.85,-9.5509e-33,-8.563e-28,5.9941e-27
15660,6.7626,358.35,-8.503e-30,250.85,-9.5636e-33,-8.5743e-28,6.0021e-27
15720,6.7626,358.35,-8.5142e-30,250.85,-9.5763e-33,-8.5857e-28,6.01e-27
15780,6.7626,358.35,-8.5255e-30,250.85,-9.589e-33,-8.5971e-28,6.018e-27
15840,6.7626,358.35,-8.5368e-30,250.85,-9.6016e-33,-8.6085e-28,6.0259e-27
15900,6.7626,358.35,-8.5481e-30,250.85,-9.6143e-33,-8.6198e-28,6.0339e-27
15960,6.7626,358.35,-8.5594e-30,250.85,-9.627e-33,-8.6312e-28,6.0419e-27
16020,6.7626,358.35,-8.5706e-30,250.85,-9.6397e-33,-8.6426e-28,6.0498e-27
16080,6.7626,358.35,-8.5819e-30,250.85,-9.6524e-33,-8.654e-28,6.0578e-27
16140,6.7626,358.35,-8.5932e-30,250.85,-9.6651e-33,-8.6653e-28,6.0657e-27
16200,6.7626,358.35,-8.6045e-30,250.85,-9.6778e-33,-8.6767e-28,6.0737e-27
16260,6.7626,358.35,-8.6157e-30,250.85,-9.6904e-33,-8.6881e-28,6.0817e-27
16320,6.7626,358.35,-8.627e-30,250.85,-9.7031e-33,-8.6994e-28,6.0896e-27
16380,6.7626,358.35,-8.6383e-30,250.85,-9.7158e-33,-8.7108e-28,6.0976e-27
16440,6.7626,358.35,-8.6496e-30,250.85,-9.7285e-33,-8.7222e-28,6.1055e-27
16500,6.7626,358.35,-8.6608e-30,250.85,-9.7412e-33,-8.7336e-28,6.1135e-27
